threeday_yrmo,threeday_yr,year,dayofyear,Ksal
4059,339,2017,284,0.162
4060,339,2017,284,0.162
4061,339,2017,284,0.162
4062,339,2017,284,0.162
4063,339,2017,284,0.162
4064,339,2017,284,0.162
4065,339,2017,284,0.162
4066,339,2017,284,0.162
4067,339,2017,284,0.162
4068,339,2017,284,0.162
4069,340,2017,287,0.162
4070,340,2017,287,0.162
4071,340,2017,287,0.162
4072,340,2017,287,0.162
4073,340,2017,287,0.162
4074,340,2017,287,0.162
4075,340,2017,287,0.162
4076,340,2017,287,0.162
4077,340,2017,287,0.162
4078,340,2017,287,0.162
4079,340,2017,287,0.162
4080,340,2017,287,0.162
4081,341,2017,290,0.162
4082,341,2017,290,0.162
4083,341,2017,290,0.162
4084,341,2017,290,0.162
4085,341,2017,290,0.162
4086,341,2017,290,0.162
4087,341,2017,290,0.162
4088,341,2017,290,0.162
4089,341,2017,290,0.162
4090,341,2017,290,0.162
4091,341,2017,290,0.162
4092,341,2017,290,0.162
4093,342,2017,293,0.157
4094,342,2017,293,0.157
4095,342,2017,293,0.157
4096,342,2017,293,0.157
4097,342,2017,293,0.157
4098,342,2017,293,0.157
4099,342,2017,293,0.157
4100,342,2017,293,0.157
4101,342,2017,293,0.157
4102,342,2017,293,0.157
4103,342,2017,293,0.157
4104,342,2017,293,0.157
4105,343,2017,296,0.156
4106,343,2017,296,0.156
4107,343,2017,296,0.156
4108,343,2017,296,0.156
4109,343,2017,296,0.156
4110,343,2017,296,0.156
4111,343,2017,296,0.156
4112,343,2017,296,0.156
4113,343,2017,296,0.156
4114,343,2017,296,0.156
4115,343,2017,296,0.156
4116,343,2017,296,0.156
4117,344,2017,299,0.158
4118,344,2017,299,0.158
4119,344,2017,299,0.158
4120,344,2017,299,0.158
4121,344,2017,299,0.158
4122,344,2017,299,0.158
4123,344,2017,299,0.158
4124,344,2017,299,0.158
4125,344,2017,299,0.158
4126,344,2017,299,0.158
4127,344,2017,299,0.158
4128,344,2017,299,0.158
4129,345,2017,302,0.159
4130,345,2017,302,0.159
4131,345,2017,302,0.159
4132,345,2017,302,0.159
4133,345,2017,302,0.159
4134,345,2017,302,0.159
4135,345,2017,302,0.159
4136,345,2017,302,0.159
4137,345,2017,302,0.159
4138,345,2017,302,0.159
4139,345,2017,302,0.159
4140,345,2017,302,0.159
4141,346,2017,305,0.155
4142,346,2017,305,0.155
4143,346,2017,305,0.155
4144,346,2017,305,0.155
4145,346,2017,305,0.155
4146,346,2017,305,0.155
4147,346,2017,305,0.155
4148,346,2017,305,0.155
4149,346,2017,305,0.155
4150,346,2017,305,0.155
4151,346,2017,305,0.155
4152,346,2017,305,0.155
4153,347,2017,308,0.158
4154,347,2017,308,0.158
4155,347,2017,308,0.158
4156,347,2017,308,0.158
4157,347,2017,308,0.158
4158,347,2017,308,0.158
4159,347,2017,308,0.158
4160,347,2017,308,0.158
4161,347,2017,308,0.158
4162,347,2017,308,0.158
4163,347,2017,308,0.158
4164,347,2017,308,0.158
4165,348,2017,311,0.158
4166,348,2017,311,0.158
4167,348,2017,311,0.158
4168,348,2017,311,0.158
4169,348,2017,311,0.158
4170,348,2017,311,0.158
4171,348,2017,311,0.158
4172,348,2017,311,0.158
4173,348,2017,311,0.158
4174,348,2017,311,0.158
4175,348,2017,311,0.158
4176,348,2017,311,0.158
4177,349,2017,314,0.164
4178,349,2017,314,0.164
4179,349,2017,314,0.164
4180,349,2017,314,0.164
4181,349,2017,314,0.164
4182,349,2017,314,0.164
4183,349,2017,314,0.164
4184,349,2017,314,0.164
4185,349,2017,314,0.164
4186,349,2017,314,0.164
4187,349,2017,314,0.164
4188,349,2017,314,0.164
4189,350,2017,317,0.171
4190,350,2017,317,0.171
4191,350,2017,317,0.171
4192,350,2017,317,0.171
4193,350,2017,317,0.171
4194,350,2017,317,0.171
4195,350,2017,317,0.171
4196,350,2017,317,0.171
4197,350,2017,317,0.171
4198,350,2017,317,0.171
4199,350,2017,317,0.171
4200,350,2017,317,0.171
4201,351,2017,320,0.16
4202,351,2017,320,0.16
4203,351,2017,320,0.16
4204,351,2017,320,0.16
4205,351,2017,320,0.16
4206,351,2017,320,0.16
4207,351,2017,320,0.16
4208,351,2017,320,0.16
4209,351,2017,320,0.16
4210,351,2017,320,0.16
4211,351,2017,320,0.16
4212,351,2017,320,0.16
4213,352,2017,323,0.166
4214,352,2017,323,0.166
4215,352,2017,323,0.166
4216,352,2017,323,0.166
4217,352,2017,323,0.166
4218,352,2017,323,0.166
4219,352,2017,323,0.166
4220,352,2017,323,0.166
4221,352,2017,323,0.166
4222,352,2017,323,0.166
4223,352,2017,323,0.166
4224,352,2017,323,0.166
4225,353,2017,326,0.168
4226,353,2017,326,0.168
4227,353,2017,326,0.168
4228,353,2017,326,0.168
4229,353,2017,326,0.168
4230,353,2017,326,0.168
4231,353,2017,326,0.168
4232,353,2017,326,0.168
4233,353,2017,326,0.168
4234,353,2017,326,0.168
4235,353,2017,326,0.168
4236,353,2017,326,0.168
4237,354,2017,329,0.181
4238,354,2017,329,0.181
4239,354,2017,329,0.181
4240,354,2017,329,0.181
4241,354,2017,329,0.181
4242,354,2017,329,0.181
4243,354,2017,329,0.181
4244,354,2017,329,0.181
4245,354,2017,329,0.181
4246,354,2017,329,0.181
4247,354,2017,329,0.181
4248,354,2017,329,0.181
4249,355,2017,332,0.184
4250,355,2017,332,0.184
4251,355,2017,332,0.184
4252,355,2017,332,0.184
4253,355,2017,332,0.184
4254,355,2017,332,0.184
4255,355,2017,332,0.184
4256,355,2017,332,0.184
4257,355,2017,332,0.184
4258,355,2017,332,0.184
4259,355,2017,332,0.184
4260,355,2017,332,0.184
4261,356,2017,335,0.186
4262,356,2017,335,0.186
4263,356,2017,335,0.186
4264,356,2017,335,0.186
4265,356,2017,335,0.186
4266,356,2017,335,0.186
4267,356,2017,335,0.186
4268,356,2017,335,0.186
4269,356,2017,335,0.186
4270,356,2017,335,0.186
4271,356,2017,335,0.186
4272,356,2017,335,0.186
4273,357,2017,338,0.189
4274,357,2017,338,0.189
4275,357,2017,338,0.189
4276,357,2017,338,0.189
4277,357,2017,338,0.189
4278,357,2017,338,0.189
4279,357,2017,338,0.189
4280,357,2017,338,0.189
4281,357,2017,338,0.189
4282,357,2017,338,0.189
4283,357,2017,338,0.189
4284,357,2017,338,0.189
4285,358,2017,341,0.181
4286,358,2017,341,0.181
4287,358,2017,341,0.181
4288,358,2017,341,0.181
4289,358,2017,341,0.181
4290,358,2017,341,0.181
4291,358,2017,341,0.181
4292,358,2017,341,0.181
4293,358,2017,341,0.181
4294,358,2017,341,0.181
4295,358,2017,341,0.181
4296,358,2017,341,0.181
4297,359,2017,344,0.176
4298,359,2017,344,0.176
4299,359,2017,344,0.176
4300,359,2017,344,0.176
4301,359,2017,344,0.176
4302,359,2017,344,0.176
4303,359,2017,344,0.176
4304,359,2017,344,0.176
4305,359,2017,344,0.176
4306,359,2017,344,0.176
4307,359,2017,344,0.176
4308,359,2017,344,0.176
4309,360,2017,347,0.178
4310,360,2017,347,0.178
4311,360,2017,347,0.178
4312,360,2017,347,0.178
4313,360,2017,347,0.178
4314,360,2017,347,0.178
4315,360,2017,347,0.178
4316,360,2017,347,0.178
4317,360,2017,347,0.178
4318,360,2017,347,0.178
4319,360,2017,347,0.178
4320,360,2017,347,0.178
4321,361,2017,350,0.173
4322,361,2017,350,0.173
4323,361,2017,350,0.173
4324,361,2017,350,0.173
4325,361,2017,350,0.173
4326,361,2017,350,0.173
4327,361,2017,350,0.173
4328,361,2017,350,0.173
4329,361,2017,350,0.173
4330,361,2017,350,0.173
4331,361,2017,350,0.173
4332,361,2017,350,0.173
4333,362,2017,353,0.179
4334,362,2017,353,0.179
4335,362,2017,353,0.179
4336,362,2017,353,0.179
4337,362,2017,353,0.179
4338,362,2017,353,0.179
4339,362,2017,353,0.179
4340,362,2017,353,0.179
4341,362,2017,353,0.179
4342,362,2017,353,0.179
4343,362,2017,353,0.179
4344,362,2017,353,0.179
4345,363,2017,356,0.178
4346,363,2017,356,0.178
4347,363,2017,356,0.178
4348,363,2017,356,0.178
4349,363,2017,356,0.178
4350,363,2017,356,0.178
4351,363,2017,356,0.178
4352,363,2017,356,0.178
4353,363,2017,356,0.178
4354,363,2017,356,0.178
4355,363,2017,356,0.178
4356,363,2017,356,0.178
4357,364,2017,359,0.173
4358,364,2017,359,0.173
4359,364,2017,359,0.173
4360,364,2017,359,0.173
4361,364,2017,359,0.173
4362,364,2017,359,0.173
4363,364,2017,359,0.173
4364,364,2017,359,0.173
4365,364,2017,359,0.173
4366,364,2017,359,0.173
4367,364,2017,359,0.173
4368,364,2017,359,0.173
4369,365,2017,362,0.176
4370,365,2017,362,0.176
4371,365,2017,362,0.176
4372,365,2017,362,0.176
4373,365,2017,362,0.176
4374,365,2017,362,0.176
4375,365,2017,362,0.176
4376,365,2017,362,0.176
4377,365,2017,362,0.176
4378,365,2017,362,0.176
4379,365,2017,362,0.176
4380,365,2017,362,0.176
4381,366,2017,365,0.179
4382,366,2017,365,0.179
4383,366,2017,365,0.179
4384,366,2017,365,0.179
4385,366,2017,365,0.179
4386,366,2017,365,0.179
4387,366,2017,365,0.179
4388,366,2017,365,0.179
4389,366,2017,365,0.179
4390,366,2017,365,0.179
4391,366,2017,365,0.179
4392,366,2017,365,0.179
4393,367,2018,2,0.172
4394,367,2018,2,0.172
4395,367,2018,2,0.172
4396,367,2018,2,0.172
4397,367,2018,2,0.172
4398,367,2018,2,0.172
4399,367,2018,2,0.172
4400,367,2018,2,0.172
4401,367,2018,2,0.172
4402,367,2018,2,0.172
4403,367,2018,2,0.172
4404,367,2018,2,0.172
4405,368,2018,5,0.167
4406,368,2018,5,0.167
4407,368,2018,5,0.167
4408,368,2018,5,0.167
4409,368,2018,5,0.167
4410,368,2018,5,0.167
4411,368,2018,5,0.167
4412,368,2018,5,0.167
4413,368,2018,5,0.167
4414,368,2018,5,0.167
4415,368,2018,5,0.167
4416,368,2018,5,0.167
4417,369,2018,8,0.166
4418,369,2018,8,0.166
4419,369,2018,8,0.166
4420,369,2018,8,0.166
4421,369,2018,8,0.166
4422,369,2018,8,0.166
4423,369,2018,8,0.166
4424,369,2018,8,0.166
4425,369,2018,8,0.166
4426,369,2018,8,0.166
4427,369,2018,8,0.166
4428,369,2018,8,0.166
4429,370,2018,11,0.167
4430,370,2018,11,0.167
4431,370,2018,11,0.167
4432,370,2018,11,0.167
4433,370,2018,11,0.167
4434,370,2018,11,0.167
4435,370,2018,11,0.167
4436,370,2018,11,0.167
4437,370,2018,11,0.167
4438,370,2018,11,0.167
4439,370,2018,11,0.167
4440,370,2018,11,0.167
4441,371,2018,14,0.17
4442,371,2018,14,0.17
4443,371,2018,14,0.17
4444,371,2018,14,0.17
4445,371,2018,14,0.17
4446,371,2018,14,0.17
4447,371,2018,14,0.17
4448,371,2018,14,0.17
4449,371,2018,14,0.17
4450,371,2018,14,0.17
4451,371,2018,14,0.17
4452,371,2018,14,0.17
4453,372,2018,17,0.174
4454,372,2018,17,0.174
4455,372,2018,17,0.174
4456,372,2018,17,0.174
4457,372,2018,17,0.174
4458,372,2018,17,0.174
4459,372,2018,17,0.174
4460,372,2018,17,0.174
4461,372,2018,17,0.174
4462,372,2018,17,0.174
4463,372,2018,17,0.174
4464,372,2018,17,0.174
4465,373,2018,20,0.164
4466,373,2018,20,0.164
4467,373,2018,20,0.164
4468,373,2018,20,0.164
4469,373,2018,20,0.164
4470,373,2018,20,0.164
4471,373,2018,20,0.164
4472,373,2018,20,0.164
4473,373,2018,20,0.164
4474,373,2018,20,0.164
4475,373,2018,20,0.164
4476,373,2018,20,0.164
4477,374,2018,23,0.159
4478,374,2018,23,0.159
4479,374,2018,23,0.159
4480,374,2018,23,0.159
4481,374,2018,23,0.159
4482,374,2018,23,0.159
4483,374,2018,23,0.159
4484,374,2018,23,0.159
4485,374,2018,23,0.159
4486,374,2018,23,0.159
4487,374,2018,23,0.159
4488,374,2018,23,0.159
4489,375,2018,26,0.166
4490,375,2018,26,0.166
4491,375,2018,26,0.166
4492,375,2018,26,0.166
4493,375,2018,26,0.166
4494,375,2018,26,0.166
4495,375,2018,26,0.166
4496,375,2018,26,0.166
4497,375,2018,26,0.166
4498,375,2018,26,0.166
4499,375,2018,26,0.166
4500,375,2018,26,0.166
4501,376,2018,29,0.173
4502,376,2018,29,0.173
4503,376,2018,29,0.173
4504,376,2018,29,0.173
4505,376,2018,29,0.173
4506,376,2018,29,0.173
4507,376,2018,29,0.173
4508,376,2018,29,0.173
4509,376,2018,29,0.173
4510,376,2018,29,0.173
4511,376,2018,29,0.173
4512,376,2018,29,0.173
4513,377,2018,32,0.177
4514,377,2018,32,0.177
4515,377,2018,32,0.177
4516,377,2018,32,0.177
4517,377,2018,32,0.177
4518,377,2018,32,0.177
4519,377,2018,32,0.177
4520,377,2018,32,0.177
4521,377,2018,32,0.177
4522,377,2018,32,0.177
4523,377,2018,32,0.177
4524,377,2018,32,0.177
4525,378,2018,35,0.176
4526,378,2018,35,0.176
4527,378,2018,35,0.176
4528,378,2018,35,0.176
4529,378,2018,35,0.176
4530,378,2018,35,0.176
4531,378,2018,35,0.176
4532,378,2018,35,0.176
4533,378,2018,35,0.176
4534,378,2018,35,0.176
4535,378,2018,35,0.176
4536,378,2018,35,0.176
4537,379,2018,38,0.174
4538,379,2018,38,0.174
4539,379,2018,38,0.174
4540,379,2018,38,0.174
4541,379,2018,38,0.174
4542,379,2018,38,0.174
4543,379,2018,38,0.174
4544,379,2018,38,0.174
4545,379,2018,38,0.174
4546,379,2018,38,0.174
4547,379,2018,38,0.174
4548,379,2018,38,0.174
4549,380,2018,41,0.176
4550,380,2018,41,0.176
4551,380,2018,41,0.176
4552,380,2018,41,0.176
4553,380,2018,41,0.176
4554,380,2018,41,0.176
4555,380,2018,41,0.176
4556,380,2018,41,0.176
4557,380,2018,41,0.176
4558,380,2018,41,0.176
4559,380,2018,41,0.176
4560,380,2018,41,0.176
4561,381,2018,44,0.179
4562,381,2018,44,0.179
4563,381,2018,44,0.179
4564,381,2018,44,0.179
4565,381,2018,44,0.179
4566,381,2018,44,0.179
4567,381,2018,44,0.179
4568,381,2018,44,0.179
4569,381,2018,44,0.179
4570,381,2018,44,0.179
4571,381,2018,44,0.179
4572,381,2018,44,0.179
4573,382,2018,47,0.178
4574,382,2018,47,0.178
4575,382,2018,47,0.178
4576,382,2018,47,0.178
4577,382,2018,47,0.178
4578,382,2018,47,0.178
4579,382,2018,47,0.178
4580,382,2018,47,0.178
4581,382,2018,47,0.178
4582,382,2018,47,0.178
4583,382,2018,47,0.178
4584,382,2018,47,0.178
4585,383,2018,50,0.179
4586,383,2018,50,0.179
4587,383,2018,50,0.179
4588,383,2018,50,0.179
4589,383,2018,50,0.179
4590,383,2018,50,0.179
4591,383,2018,50,0.179
4592,383,2018,50,0.179
4593,383,2018,50,0.179
4594,383,2018,50,0.179
4595,383,2018,50,0.179
4596,383,2018,50,0.179
4597,384,2018,53,0.181
4598,384,2018,53,0.181
4599,384,2018,53,0.181
4600,384,2018,53,0.181
4601,384,2018,53,0.181
4602,384,2018,53,0.181
4603,384,2018,53,0.181
4604,384,2018,53,0.181
4605,384,2018,53,0.181
4606,384,2018,53,0.181
4607,384,2018,53,0.181
4608,384,2018,53,0.181
4609,385,2018,56,0.179
4610,385,2018,56,0.179
4611,385,2018,56,0.179
4612,385,2018,56,0.179
4613,385,2018,56,0.179
4614,385,2018,56,0.179
4615,385,2018,56,0.179
4616,385,2018,56,0.179
4617,385,2018,56,0.179
4618,385,2018,56,0.179
4619,385,2018,56,0.179
4620,385,2018,56,0.179
4621,386,2018,59,0.178
4622,386,2018,59,0.178
4623,386,2018,59,0.178
4624,386,2018,59,0.178
4625,386,2018,59,0.178
4626,386,2018,59,0.178
4627,386,2018,59,0.178
4628,386,2018,59,0.178
4629,386,2018,59,0.178
4630,386,2018,59,0.178
4631,386,2018,59,0.178
4632,386,2018,59,0.178
4633,387,2018,62,0.169
4634,387,2018,62,0.169
4635,387,2018,62,0.169
4636,387,2018,62,0.169
4637,387,2018,62,0.169
4638,387,2018,62,0.169
4639,387,2018,62,0.169
4640,387,2018,62,0.169
4641,387,2018,62,0.169
4642,387,2018,62,0.169
4643,387,2018,62,0.169
4644,387,2018,62,0.169
4645,388,2018,65,0.171
4646,388,2018,65,0.171
4647,388,2018,65,0.171
4648,388,2018,65,0.171
4649,388,2018,65,0.171
4650,388,2018,65,0.171
4651,388,2018,65,0.171
4652,388,2018,65,0.171
4653,388,2018,65,0.171
4654,388,2018,65,0.171
4655,388,2018,65,0.171
4656,388,2018,65,0.171
4657,389,2018,68,0.174
4658,389,2018,68,0.174
4659,389,2018,68,0.174
4660,389,2018,68,0.174
4661,389,2018,68,0.174
4662,389,2018,68,0.174
4663,389,2018,68,0.174
4664,389,2018,68,0.174
4665,389,2018,68,0.174
4666,389,2018,68,0.174
4667,389,2018,68,0.174
4668,389,2018,68,0.174
4669,390,2018,71,0.173
4670,390,2018,71,0.173
4671,390,2018,71,0.173
4672,390,2018,71,0.173
4673,390,2018,71,0.173
4674,390,2018,71,0.173
4675,390,2018,71,0.173
4676,390,2018,71,0.173
4677,390,2018,71,0.173
4678,390,2018,71,0.173
4679,390,2018,71,0.173
4680,390,2018,71,0.173
4681,391,2018,74,0.178
4682,391,2018,74,0.178
4683,391,2018,74,0.178
4684,391,2018,74,0.178
4685,391,2018,74,0.178
4686,391,2018,74,0.178
4687,391,2018,74,0.178
4688,391,2018,74,0.178
4689,391,2018,74,0.178
4690,391,2018,74,0.178
4691,391,2018,74,0.178
4692,391,2018,74,0.178
4693,392,2018,77,0.169
4694,392,2018,77,0.169
4695,392,2018,77,0.169
4696,392,2018,77,0.169
4697,392,2018,77,0.169
4698,392,2018,77,0.169
4699,392,2018,77,0.169
4700,392,2018,77,0.169
4701,392,2018,77,0.169
4702,392,2018,77,0.169
4703,392,2018,77,0.169
4704,392,2018,77,0.169
4705,393,2018,80,0.167
4706,393,2018,80,0.167
4707,393,2018,80,0.167
4708,393,2018,80,0.167
4709,393,2018,80,0.167
4710,393,2018,80,0.167
4711,393,2018,80,0.167
4712,393,2018,80,0.167
4713,393,2018,80,0.167
4714,393,2018,80,0.167
4715,393,2018,80,0.167
4716,393,2018,80,0.167
4717,394,2018,83,0.17
4718,394,2018,83,0.17
4719,394,2018,83,0.17
4720,394,2018,83,0.17
4721,394,2018,83,0.17
4722,394,2018,83,0.17
4723,394,2018,83,0.17
4724,394,2018,83,0.17
4725,394,2018,83,0.17
4726,394,2018,83,0.17
4727,394,2018,83,0.17
4728,394,2018,83,0.17
4729,395,2018,86,0.171
4730,395,2018,86,0.171
4731,395,2018,86,0.171
4732,395,2018,86,0.171
4733,395,2018,86,0.171
4734,395,2018,86,0.171
4735,395,2018,86,0.171
4736,395,2018,86,0.171
4737,395,2018,86,0.171
4738,395,2018,86,0.171
4739,395,2018,86,0.171
4740,395,2018,86,0.171
4741,396,2018,89,0.168
4742,396,2018,89,0.168
4743,396,2018,89,0.168
4744,396,2018,89,0.168
4745,396,2018,89,0.168
4746,396,2018,89,0.168
4747,396,2018,89,0.168
4748,396,2018,89,0.168
4749,396,2018,89,0.168
4750,396,2018,89,0.168
4751,396,2018,89,0.168
4752,396,2018,89,0.168
4753,397,2018,92,0.167
4754,397,2018,92,0.167
4755,397,2018,92,0.167
4756,397,2018,92,0.167
4757,397,2018,92,0.167
4758,397,2018,92,0.167
4759,397,2018,92,0.167
4760,397,2018,92,0.167
4761,397,2018,92,0.167
4762,397,2018,92,0.167
4763,397,2018,92,0.167
4764,397,2018,92,0.167
4765,398,2018,95,0.167
4766,398,2018,95,0.167
4767,398,2018,95,0.167
4768,398,2018,95,0.167
4769,398,2018,95,0.167
4770,398,2018,95,0.167
4771,398,2018,95,0.167
4772,398,2018,95,0.167
4773,398,2018,95,0.167
4774,398,2018,95,0.167
4775,398,2018,95,0.167
4776,398,2018,95,0.167
4777,399,2018,98,0.172
4778,399,2018,98,0.172
4779,399,2018,98,0.172
4780,399,2018,98,0.172
4781,399,2018,98,0.172
4782,399,2018,98,0.172
4783,399,2018,98,0.172
4784,399,2018,98,0.172
4785,399,2018,98,0.172
4786,399,2018,98,0.172
4787,399,2018,98,0.172
4788,399,2018,98,0.172
4789,400,2018,101,0.174
4790,400,2018,101,0.174
4791,400,2018,101,0.174
4792,400,2018,101,0.174
4793,400,2018,101,0.174
4794,400,2018,101,0.174
4795,400,2018,101,0.174
4796,400,2018,101,0.174
4797,400,2018,101,0.174
4798,400,2018,101,0.174
4799,400,2018,101,0.174
4800,400,2018,101,0.174
4801,401,2018,104,0.175
4802,401,2018,104,0.175
4803,401,2018,104,0.175
4804,401,2018,104,0.175
4805,401,2018,104,0.175
4806,401,2018,104,0.175
4807,401,2018,104,0.175
4808,401,2018,104,0.175
4809,401,2018,104,0.175
4810,401,2018,104,0.175
4811,401,2018,104,0.175
4812,401,2018,104,0.175
4813,402,2018,107,0.172
4814,402,2018,107,0.172
4815,402,2018,107,0.172
4816,402,2018,107,0.172
4817,402,2018,107,0.172
4818,402,2018,107,0.172
4819,402,2018,107,0.172
4820,402,2018,107,0.172
4821,402,2018,107,0.172
4822,402,2018,107,0.172
4823,402,2018,107,0.172
4824,402,2018,107,0.172
4825,403,2018,110,0.172
4826,403,2018,110,0.172
4827,403,2018,110,0.172
4828,403,2018,110,0.172
4829,403,2018,110,0.172
4830,403,2018,110,0.172
4831,403,2018,110,0.172
4832,403,2018,110,0.172
4833,403,2018,110,0.172
4834,403,2018,110,0.172
4835,403,2018,110,0.172
4836,403,2018,110,0.172
4837,404,2018,113,0.176
4838,404,2018,113,0.176
4839,404,2018,113,0.176
4840,404,2018,113,0.176
4841,404,2018,113,0.176
4842,404,2018,113,0.176
4843,404,2018,113,0.176
4844,404,2018,113,0.176
4845,404,2018,113,0.176
4846,404,2018,113,0.176
4847,404,2018,113,0.176
4848,404,2018,113,0.176
4849,405,2018,116,0.173
4850,405,2018,116,0.173
4851,405,2018,116,0.173
4852,405,2018,116,0.173
4853,405,2018,116,0.173
4854,405,2018,116,0.173
4855,405,2018,116,0.173
4856,405,2018,116,0.173
4857,405,2018,116,0.173
4858,405,2018,116,0.173
4859,405,2018,116,0.173
4860,405,2018,116,0.173
4861,406,2018,119,0.18
4862,406,2018,119,0.18
4863,406,2018,119,0.18
4864,406,2018,119,0.18
4865,406,2018,119,0.18
4866,406,2018,119,0.18
4867,406,2018,119,0.18
4868,406,2018,119,0.18
4869,406,2018,119,0.18
4870,406,2018,119,0.18
4871,406,2018,119,0.18
4872,406,2018,119,0.18
4873,407,2018,122,0.175
4874,407,2018,122,0.175
4875,407,2018,122,0.175
4876,407,2018,122,0.175
4877,407,2018,122,0.175
4878,407,2018,122,0.175
4879,407,2018,122,0.175
4880,407,2018,122,0.175
4881,407,2018,122,0.175
4882,407,2018,122,0.175
4883,407,2018,122,0.175
4884,407,2018,122,0.175
4885,408,2018,125,0.19
4886,408,2018,125,0.19
4887,408,2018,125,0.19
4888,408,2018,125,0.19
4889,408,2018,125,0.19
4890,408,2018,125,0.19
4891,408,2018,125,0.19
4892,408,2018,125,0.19
4893,408,2018,125,0.19
4894,408,2018,125,0.19
4895,408,2018,125,0.19
4896,408,2018,125,0.19
4897,409,2018,128,0.187
4898,409,2018,128,0.187
4899,409,2018,128,0.187
4900,409,2018,128,0.187
4901,409,2018,128,0.187
4902,409,2018,128,0.187
4903,409,2018,128,0.187
4904,409,2018,128,0.187
4905,409,2018,128,0.187
4906,409,2018,128,0.187
4907,409,2018,128,0.187
4908,409,2018,128,0.187
4909,410,2018,131,0.221
4910,410,2018,131,0.221
4911,410,2018,131,0.221
4912,410,2018,131,0.221
4913,410,2018,131,0.221
4914,410,2018,131,0.221
4915,410,2018,131,0.221
4916,410,2018,131,0.221
4917,410,2018,131,0.221
4918,410,2018,131,0.221
4919,410,2018,131,0.221
4920,410,2018,131,0.221
4921,411,2018,134,0.226
4922,411,2018,134,0.226
4923,411,2018,134,0.226
4924,411,2018,134,0.226
4925,411,2018,134,0.226
4926,411,2018,134,0.226
4927,411,2018,134,0.226
4928,411,2018,134,0.226
4929,411,2018,134,0.226
4930,411,2018,134,0.226
4931,411,2018,134,0.226
4932,411,2018,134,0.226
4933,412,2018,137,0.251
4934,412,2018,137,0.251
4935,412,2018,137,0.251
4936,412,2018,137,0.251
4937,412,2018,137,0.251
4938,412,2018,137,0.251
4939,412,2018,137,0.251
4940,412,2018,137,0.251
4941,412,2018,137,0.251
4942,412,2018,137,0.251
4943,412,2018,137,0.251
4944,412,2018,137,0.251
4945,413,2018,140,0.267
4946,413,2018,140,0.267
4947,413,2018,140,0.267
4948,413,2018,140,0.267
4949,413,2018,140,0.267
4950,413,2018,140,0.267
4951,413,2018,140,0.267
4952,413,2018,140,0.267
4953,413,2018,140,0.267
4954,413,2018,140,0.267
4955,413,2018,140,0.267
4956,413,2018,140,0.267
4957,414,2018,143,0.271
4958,414,2018,143,0.271
4959,414,2018,143,0.271
4960,414,2018,143,0.271
4961,414,2018,143,0.271
4962,414,2018,143,0.271
4963,414,2018,143,0.271
4964,414,2018,143,0.271
4965,414,2018,143,0.271
4966,414,2018,143,0.271
4967,414,2018,143,0.271
4968,414,2018,143,0.271
4969,415,2018,146,0.293
4970,415,2018,146,0.293
4971,415,2018,146,0.293
4972,415,2018,146,0.293
4973,415,2018,146,0.293
4974,415,2018,146,0.293
4975,415,2018,146,0.293
4976,415,2018,146,0.293
4977,415,2018,146,0.293
4978,415,2018,146,0.293
4979,415,2018,146,0.293
4980,415,2018,146,0.293
4981,416,2018,149,0.332
4982,416,2018,149,0.332
4983,416,2018,149,0.332
4984,416,2018,149,0.332
4985,416,2018,149,0.332
4986,416,2018,149,0.332
4987,416,2018,149,0.332
4988,416,2018,149,0.332
4989,416,2018,149,0.332
4990,416,2018,149,0.332
4991,416,2018,149,0.332
4992,416,2018,149,0.332
4993,417,2018,152,0.329
4994,417,2018,152,0.329
4995,417,2018,152,0.329
4996,417,2018,152,0.329
4997,417,2018,152,0.329
4998,417,2018,152,0.329
4999,417,2018,152,0.329
5000,417,2018,152,0.329
5001,417,2018,152,0.329
5002,417,2018,152,0.329
5003,417,2018,152,0.329
5004,417,2018,152,0.329
5005,418,2018,155,0.326
5006,418,2018,155,0.326
5007,418,2018,155,0.326
5008,418,2018,155,0.326
5009,418,2018,155,0.326
5010,418,2018,155,0.326
5011,418,2018,155,0.326
5012,418,2018,155,0.326
5013,418,2018,155,0.326
5014,418,2018,155,0.326
5015,418,2018,155,0.326
5016,418,2018,155,0.326
5017,419,2018,158,0.334
5018,419,2018,158,0.334
5019,419,2018,158,0.334
5020,419,2018,158,0.334
5021,419,2018,158,0.334
5022,419,2018,158,0.334
5023,419,2018,158,0.334
5024,419,2018,158,0.334
5025,419,2018,158,0.334
5026,419,2018,158,0.334
5027,419,2018,158,0.334
5028,419,2018,158,0.334
5029,420,2018,161,0.34
5030,420,2018,161,0.34
5031,420,2018,161,0.34
5032,420,2018,161,0.34
5033,420,2018,161,0.34
5034,420,2018,161,0.34
5035,420,2018,161,0.34
5036,420,2018,161,0.34
5037,420,2018,161,0.34
5038,420,2018,161,0.34
5039,420,2018,161,0.34
5040,420,2018,161,0.34
5041,421,2018,164,0.339
5042,421,2018,164,0.339
5043,421,2018,164,0.339
5044,421,2018,164,0.339
5045,421,2018,164,0.339
5046,421,2018,164,0.339
5047,421,2018,164,0.339
5048,421,2018,164,0.339
5049,421,2018,164,0.339
5050,421,2018,164,0.339
5051,421,2018,164,0.339
5052,421,2018,164,0.339
5053,422,2018,167,0.34
5054,422,2018,167,0.34
5055,422,2018,167,0.34
