threeday_yrmo,threeday_yr,year,dayofyear,varupwelZ1_mmsec_4-12mAvg
2802,234,2016,335,-2e-05
2803,234,2016,335,-2e-05
2804,234,2016,335,-2e-05
2805,234,2016,335,-2e-05
2806,234,2016,335,-2e-05
2807,234,2016,335,-2e-05
2808,234,2016,335,-2e-05
2809,235,2016,338,-3e-05
2810,235,2016,338,-3e-05
2811,235,2016,338,-3e-05
2812,235,2016,338,-3e-05
2813,235,2016,338,-3e-05
2814,235,2016,338,-3e-05
2815,235,2016,338,-3e-05
2816,235,2016,338,-3e-05
2817,235,2016,338,-3e-05
2818,235,2016,338,-3e-05
2819,235,2016,338,-3e-05
2820,235,2016,338,-3e-05
2821,236,2016,341,-2e-05
2822,236,2016,341,-2e-05
2823,236,2016,341,-2e-05
2824,236,2016,341,-2e-05
2825,236,2016,341,-2e-05
2826,236,2016,341,-2e-05
2827,236,2016,341,-2e-05
2828,236,2016,341,-2e-05
2829,236,2016,341,-2e-05
2830,236,2016,341,-2e-05
2831,236,2016,341,-2e-05
2832,236,2016,341,-2e-05
2833,237,2016,344,2e-05
2834,237,2016,344,2e-05
2835,237,2016,344,2e-05
2836,237,2016,344,2e-05
2837,237,2016,344,2e-05
2838,237,2016,344,2e-05
2839,237,2016,344,2e-05
2840,237,2016,344,2e-05
2841,237,2016,344,2e-05
2842,237,2016,344,2e-05
2843,237,2016,344,2e-05
2844,237,2016,344,2e-05
2845,238,2016,347,3e-05
2846,238,2016,347,3e-05
2847,238,2016,347,3e-05
2848,238,2016,347,3e-05
2849,238,2016,347,3e-05
2850,238,2016,347,3e-05
2851,238,2016,347,3e-05
2852,238,2016,347,3e-05
2853,238,2016,347,3e-05
2854,238,2016,347,3e-05
2855,238,2016,347,3e-05
2856,238,2016,347,3e-05
2857,239,2016,350,3e-05
2858,239,2016,350,3e-05
2859,239,2016,350,3e-05
2860,239,2016,350,3e-05
2861,239,2016,350,3e-05
2862,239,2016,350,3e-05
2863,239,2016,350,3e-05
2864,239,2016,350,3e-05
2865,239,2016,350,3e-05
2866,239,2016,350,3e-05
2867,239,2016,350,3e-05
2868,239,2016,350,3e-05
2869,240,2016,353,-1e-05
2870,240,2016,353,-1e-05
2871,240,2016,353,-1e-05
2872,240,2016,353,-1e-05
2873,240,2016,353,-1e-05
2874,240,2016,353,-1e-05
2875,240,2016,353,-1e-05
2876,240,2016,353,-1e-05
2877,240,2016,353,-1e-05
2878,240,2016,353,-1e-05
2879,240,2016,353,-1e-05
2880,240,2016,353,-1e-05
2881,241,2016,356,0.0
2882,241,2016,356,0.0
2883,241,2016,356,0.0
2884,241,2016,356,0.0
2885,241,2016,356,0.0
2886,241,2016,356,0.0
2887,241,2016,356,0.0
2888,241,2016,356,0.0
2889,241,2016,356,0.0
2890,241,2016,356,0.0
2891,241,2016,356,0.0
2892,241,2016,356,0.0
2893,242,2016,359,3e-05
2894,242,2016,359,3e-05
2895,242,2016,359,3e-05
2896,242,2016,359,3e-05
2897,242,2016,359,3e-05
2898,242,2016,359,3e-05
2899,242,2016,359,3e-05
2900,242,2016,359,3e-05
2901,242,2016,359,3e-05
2902,242,2016,359,3e-05
2903,242,2016,359,3e-05
2904,242,2016,359,3e-05
2905,243,2016,362,3e-05
2906,243,2016,362,3e-05
2907,243,2016,362,3e-05
2908,243,2016,362,3e-05
2909,243,2016,362,3e-05
2910,243,2016,362,3e-05
2911,243,2016,362,3e-05
2912,243,2016,362,3e-05
2913,243,2016,362,3e-05
2914,243,2016,362,3e-05
2915,243,2016,362,3e-05
2916,243,2016,362,3e-05
2917,244,2016,365,2e-05
2918,244,2016,365,2e-05
2919,244,2016,365,2e-05
2920,244,2016,365,2e-05
2921,244,2016,365,2e-05
2922,244,2016,365,2e-05
2923,244,2016,365,2e-05
2924,244,2016,365,2e-05
2925,244,2016,365,2e-05
2926,244,2016,365,2e-05
2927,244,2016,365,2e-05
2928,244,2016,365,2e-05
2929,245,2017,2,-0.0
2930,245,2017,2,-0.0
2931,245,2017,2,-0.0
2932,245,2017,2,-0.0
2933,245,2017,2,-0.0
2934,245,2017,2,-0.0
2935,245,2017,2,-0.0
2936,245,2017,2,-0.0
2937,245,2017,2,-0.0
2938,245,2017,2,-0.0
2939,245,2017,2,-0.0
2940,245,2017,2,-0.0
2941,246,2017,5,0.0
2942,246,2017,5,0.0
2943,246,2017,5,0.0
2944,246,2017,5,0.0
2945,246,2017,5,0.0
2946,246,2017,5,0.0
2947,246,2017,5,0.0
2948,246,2017,5,0.0
2949,246,2017,5,0.0
2950,246,2017,5,0.0
2951,246,2017,5,0.0
2952,246,2017,5,0.0
2953,247,2017,8,4e-05
2954,247,2017,8,4e-05
2955,247,2017,8,4e-05
2956,247,2017,8,4e-05
2957,247,2017,8,4e-05
2958,247,2017,8,4e-05
2959,247,2017,8,4e-05
2960,247,2017,8,4e-05
2961,247,2017,8,4e-05
2962,247,2017,8,4e-05
2963,247,2017,8,4e-05
2964,247,2017,8,4e-05
2965,248,2017,11,4e-05
2966,248,2017,11,4e-05
2967,248,2017,11,4e-05
2968,248,2017,11,4e-05
2969,248,2017,11,4e-05
2970,248,2017,11,4e-05
2971,248,2017,11,4e-05
2972,248,2017,11,4e-05
2973,248,2017,11,4e-05
2974,248,2017,11,4e-05
2975,248,2017,11,4e-05
2976,248,2017,11,4e-05
2977,249,2017,14,-1e-05
2978,249,2017,14,-1e-05
2979,249,2017,14,-1e-05
2980,249,2017,14,-1e-05
2981,249,2017,14,-1e-05
2982,249,2017,14,-1e-05
2983,249,2017,14,-1e-05
2984,249,2017,14,-1e-05
2985,249,2017,14,-1e-05
2986,249,2017,14,-1e-05
2987,249,2017,14,-1e-05
2988,249,2017,14,-1e-05
2989,250,2017,17,-2e-05
2990,250,2017,17,-2e-05
2991,250,2017,17,-2e-05
2992,250,2017,17,-2e-05
2993,250,2017,17,-2e-05
2994,250,2017,17,-2e-05
2995,250,2017,17,-2e-05
2996,250,2017,17,-2e-05
2997,250,2017,17,-2e-05
2998,250,2017,17,-2e-05
2999,250,2017,17,-2e-05
3000,250,2017,17,-2e-05
3001,251,2017,20,0.0
3002,251,2017,20,0.0
3003,251,2017,20,0.0
3004,251,2017,20,0.0
3005,251,2017,20,0.0
3006,251,2017,20,0.0
3007,251,2017,20,0.0
3008,251,2017,20,0.0
3009,251,2017,20,0.0
3010,251,2017,20,0.0
3011,251,2017,20,0.0
3012,251,2017,20,0.0
3013,252,2017,23,2e-05
3014,252,2017,23,2e-05
3015,252,2017,23,2e-05
3016,252,2017,23,2e-05
3017,252,2017,23,2e-05
3018,252,2017,23,2e-05
3019,252,2017,23,2e-05
3020,252,2017,23,2e-05
3021,252,2017,23,2e-05
3022,252,2017,23,2e-05
3023,252,2017,23,2e-05
3024,252,2017,23,2e-05
3025,253,2017,26,3e-05
3026,253,2017,26,3e-05
3027,253,2017,26,3e-05
3028,253,2017,26,3e-05
3029,253,2017,26,3e-05
3030,253,2017,26,3e-05
3031,253,2017,26,3e-05
3032,253,2017,26,3e-05
3033,253,2017,26,3e-05
3034,253,2017,26,3e-05
3035,253,2017,26,3e-05
3036,253,2017,26,3e-05
3037,254,2017,29,1e-05
3038,254,2017,29,1e-05
3039,254,2017,29,1e-05
3040,254,2017,29,1e-05
3041,254,2017,29,1e-05
3042,254,2017,29,1e-05
3043,254,2017,29,1e-05
3044,254,2017,29,1e-05
3045,254,2017,29,1e-05
3046,254,2017,29,1e-05
3047,254,2017,29,1e-05
3048,254,2017,29,1e-05
3049,255,2017,32,-1e-05
3050,255,2017,32,-1e-05
3051,255,2017,32,-1e-05
3052,255,2017,32,-1e-05
3053,255,2017,32,-1e-05
3054,255,2017,32,-1e-05
3055,255,2017,32,-1e-05
3056,255,2017,32,-1e-05
3057,255,2017,32,-1e-05
3058,255,2017,32,-1e-05
3059,255,2017,32,-1e-05
3060,255,2017,32,-1e-05
3061,256,2017,35,2e-05
3062,256,2017,35,2e-05
3063,256,2017,35,2e-05
3064,256,2017,35,2e-05
3065,256,2017,35,2e-05
3066,256,2017,35,2e-05
3067,256,2017,35,2e-05
3068,256,2017,35,2e-05
3069,256,2017,35,2e-05
3070,256,2017,35,2e-05
3071,256,2017,35,2e-05
3072,256,2017,35,2e-05
3073,257,2017,38,6e-05
3074,257,2017,38,6e-05
3075,257,2017,38,6e-05
3076,257,2017,38,6e-05
3077,257,2017,38,6e-05
3078,257,2017,38,6e-05
3079,257,2017,38,6e-05
3080,257,2017,38,6e-05
3081,257,2017,38,6e-05
3082,257,2017,38,6e-05
3083,257,2017,38,6e-05
3084,257,2017,38,6e-05
3085,258,2017,41,3e-05
3086,258,2017,41,3e-05
3087,258,2017,41,3e-05
3088,258,2017,41,3e-05
3089,258,2017,41,3e-05
3090,258,2017,41,3e-05
3091,258,2017,41,3e-05
3092,258,2017,41,3e-05
3093,258,2017,41,3e-05
3094,258,2017,41,3e-05
3095,258,2017,41,3e-05
3096,258,2017,41,3e-05
3097,259,2017,44,-1e-05
3098,259,2017,44,-1e-05
3099,259,2017,44,-1e-05
3100,259,2017,44,-1e-05
3101,259,2017,44,-1e-05
3102,259,2017,44,-1e-05
3103,259,2017,44,-1e-05
3104,259,2017,44,-1e-05
3105,259,2017,44,-1e-05
3106,259,2017,44,-1e-05
3107,259,2017,44,-1e-05
3108,259,2017,44,-1e-05
3109,260,2017,47,-1e-05
3110,260,2017,47,-1e-05
3111,260,2017,47,-1e-05
3112,260,2017,47,-1e-05
3113,260,2017,47,-1e-05
3114,260,2017,47,-1e-05
3115,260,2017,47,-1e-05
3116,260,2017,47,-1e-05
3117,260,2017,47,-1e-05
3118,260,2017,47,-1e-05
3119,260,2017,47,-1e-05
3120,260,2017,47,-1e-05
3121,261,2017,50,3e-05
3122,261,2017,50,3e-05
3123,261,2017,50,3e-05
3124,261,2017,50,3e-05
3125,261,2017,50,3e-05
3126,261,2017,50,3e-05
3127,261,2017,50,3e-05
3128,261,2017,50,3e-05
3129,261,2017,50,3e-05
3130,261,2017,50,3e-05
3131,261,2017,50,3e-05
3132,261,2017,50,3e-05
3133,262,2017,53,4e-05
3134,262,2017,53,4e-05
3135,262,2017,53,4e-05
3136,262,2017,53,4e-05
3137,262,2017,53,4e-05
3138,262,2017,53,4e-05
3139,262,2017,53,4e-05
3140,262,2017,53,4e-05
3141,262,2017,53,4e-05
3142,262,2017,53,4e-05
3143,262,2017,53,4e-05
3144,262,2017,53,4e-05
3145,263,2017,56,5e-05
3146,263,2017,56,5e-05
3147,263,2017,56,5e-05
3148,263,2017,56,5e-05
3149,263,2017,56,5e-05
3150,263,2017,56,5e-05
3151,263,2017,56,5e-05
3152,263,2017,56,5e-05
3153,263,2017,56,5e-05
3154,263,2017,56,5e-05
3155,263,2017,56,5e-05
3156,263,2017,56,5e-05
3157,264,2017,59,-0.0
3158,264,2017,59,-0.0
3159,264,2017,59,-0.0
3160,264,2017,59,-0.0
3161,264,2017,59,-0.0
3162,264,2017,59,-0.0
3163,264,2017,59,-0.0
3164,264,2017,59,-0.0
3165,264,2017,59,-0.0
3166,264,2017,59,-0.0
3167,264,2017,59,-0.0
3168,264,2017,59,-0.0
3169,265,2017,62,-2e-05
3170,265,2017,62,-2e-05
3171,265,2017,62,-2e-05
3172,265,2017,62,-2e-05
3173,265,2017,62,-2e-05
3174,265,2017,62,-2e-05
3175,265,2017,62,-2e-05
3176,265,2017,62,-2e-05
3177,265,2017,62,-2e-05
3178,265,2017,62,-2e-05
3179,265,2017,62,-2e-05
3180,265,2017,62,-2e-05
3181,266,2017,65,3e-05
3182,266,2017,65,3e-05
3183,266,2017,65,3e-05
3184,266,2017,65,3e-05
3185,266,2017,65,3e-05
3186,266,2017,65,3e-05
3187,266,2017,65,3e-05
3188,266,2017,65,3e-05
3189,266,2017,65,3e-05
3190,266,2017,65,3e-05
3191,266,2017,65,3e-05
3192,266,2017,65,3e-05
3193,267,2017,68,6e-05
3194,267,2017,68,6e-05
3195,267,2017,68,6e-05
3196,267,2017,68,6e-05
3197,267,2017,68,6e-05
3198,267,2017,68,6e-05
3199,267,2017,68,6e-05
3200,267,2017,68,6e-05
3201,267,2017,68,6e-05
3202,267,2017,68,6e-05
3203,267,2017,68,6e-05
3204,267,2017,68,6e-05
3205,268,2017,71,1e-05
3206,268,2017,71,1e-05
3207,268,2017,71,1e-05
3208,268,2017,71,1e-05
3209,268,2017,71,1e-05
3210,268,2017,71,1e-05
3211,268,2017,71,1e-05
3212,268,2017,71,1e-05
3213,268,2017,71,1e-05
3214,268,2017,71,1e-05
3215,268,2017,71,1e-05
3216,268,2017,71,1e-05
3217,269,2017,74,-2e-05
3218,269,2017,74,-2e-05
3219,269,2017,74,-2e-05
3220,269,2017,74,-2e-05
3221,269,2017,74,-2e-05
3222,269,2017,74,-2e-05
3223,269,2017,74,-2e-05
3224,269,2017,74,-2e-05
3225,269,2017,74,-2e-05
3226,269,2017,74,-2e-05
3227,269,2017,74,-2e-05
3228,269,2017,74,-2e-05
3229,270,2017,77,-0.0
3230,270,2017,77,-0.0
3231,270,2017,77,-0.0
3232,270,2017,77,-0.0
3233,270,2017,77,-0.0
3234,270,2017,77,-0.0
3235,270,2017,77,-0.0
3236,270,2017,77,-0.0
3237,270,2017,77,-0.0
3238,270,2017,77,-0.0
3239,270,2017,77,-0.0
3240,270,2017,77,-0.0
3241,271,2017,80,4e-05
3242,271,2017,80,4e-05
3243,271,2017,80,4e-05
3244,271,2017,80,4e-05
3245,271,2017,80,4e-05
3246,271,2017,80,4e-05
3247,271,2017,80,4e-05
3248,271,2017,80,4e-05
3249,271,2017,80,4e-05
3250,271,2017,80,4e-05
3251,271,2017,80,4e-05
3252,271,2017,80,4e-05
3253,272,2017,83,5e-05
3254,272,2017,83,5e-05
3255,272,2017,83,5e-05
3256,272,2017,83,5e-05
3257,272,2017,83,5e-05
3258,272,2017,83,5e-05
3259,272,2017,83,5e-05
3260,272,2017,83,5e-05
3261,272,2017,83,5e-05
3262,272,2017,83,5e-05
3263,272,2017,83,5e-05
3264,272,2017,83,5e-05
3265,273,2017,86,3e-05
3266,273,2017,86,3e-05
3267,273,2017,86,3e-05
3268,273,2017,86,3e-05
3269,273,2017,86,3e-05
3270,273,2017,86,3e-05
3271,273,2017,86,3e-05
3272,273,2017,86,3e-05
3273,273,2017,86,3e-05
3274,273,2017,86,3e-05
3275,273,2017,86,3e-05
3276,273,2017,86,3e-05
3277,274,2017,89,-3e-05
3278,274,2017,89,-3e-05
3279,274,2017,89,-3e-05
3280,274,2017,89,-3e-05
3281,274,2017,89,-3e-05
3282,274,2017,89,-3e-05
3283,274,2017,89,-3e-05
3284,274,2017,89,-3e-05
3285,274,2017,89,-3e-05
3286,274,2017,89,-3e-05
3287,274,2017,89,-3e-05
3288,274,2017,89,-3e-05
3289,275,2017,92,-1e-05
3290,275,2017,92,-1e-05
3291,275,2017,92,-1e-05
3292,275,2017,92,-1e-05
3293,275,2017,92,-1e-05
3294,275,2017,92,-1e-05
3295,275,2017,92,-1e-05
3296,275,2017,92,-1e-05
3297,275,2017,92,-1e-05
3298,275,2017,92,-1e-05
3299,275,2017,92,-1e-05
3300,275,2017,92,-1e-05
3301,276,2017,95,6e-05
3302,276,2017,95,6e-05
3303,276,2017,95,6e-05
3304,276,2017,95,6e-05
3305,276,2017,95,6e-05
3306,276,2017,95,6e-05
3307,276,2017,95,6e-05
3308,276,2017,95,6e-05
3309,276,2017,95,6e-05
3310,276,2017,95,6e-05
3311,276,2017,95,6e-05
3312,276,2017,95,6e-05
3313,277,2017,98,5e-05
3314,277,2017,98,5e-05
3315,277,2017,98,5e-05
3316,277,2017,98,5e-05
3317,277,2017,98,5e-05
3318,277,2017,98,5e-05
3319,277,2017,98,5e-05
3320,277,2017,98,5e-05
3321,277,2017,98,5e-05
3322,277,2017,98,5e-05
3323,277,2017,98,5e-05
3324,277,2017,98,5e-05
3325,278,2017,101,1e-05
3326,278,2017,101,1e-05
3327,278,2017,101,1e-05
3328,278,2017,101,1e-05
3329,278,2017,101,1e-05
3330,278,2017,101,1e-05
3331,278,2017,101,1e-05
3332,278,2017,101,1e-05
3333,278,2017,101,1e-05
3334,278,2017,101,1e-05
3335,278,2017,101,1e-05
3336,278,2017,101,1e-05
3337,279,2017,104,-1e-05
3338,279,2017,104,-1e-05
3339,279,2017,104,-1e-05
3340,279,2017,104,-1e-05
3341,279,2017,104,-1e-05
3342,279,2017,104,-1e-05
3343,279,2017,104,-1e-05
3344,279,2017,104,-1e-05
3345,279,2017,104,-1e-05
3346,279,2017,104,-1e-05
3347,279,2017,104,-1e-05
3348,279,2017,104,-1e-05
3349,280,2017,107,3e-05
3350,280,2017,107,3e-05
3351,280,2017,107,3e-05
3352,280,2017,107,3e-05
3353,280,2017,107,3e-05
3354,280,2017,107,3e-05
3355,280,2017,107,3e-05
3356,280,2017,107,3e-05
3357,280,2017,107,3e-05
3358,280,2017,107,3e-05
3359,280,2017,107,3e-05
3360,280,2017,107,3e-05
3361,281,2017,110,4e-05
3362,281,2017,110,4e-05
3363,281,2017,110,4e-05
3364,281,2017,110,4e-05
3365,281,2017,110,4e-05
3366,281,2017,110,4e-05
3367,281,2017,110,4e-05
3368,281,2017,110,4e-05
3369,281,2017,110,4e-05
3370,281,2017,110,4e-05
3371,281,2017,110,4e-05
3372,281,2017,110,4e-05
3373,282,2017,113,8e-05
3374,282,2017,113,8e-05
3375,282,2017,113,8e-05
3376,282,2017,113,8e-05
3377,282,2017,113,8e-05
3378,282,2017,113,8e-05
3379,282,2017,113,8e-05
3380,282,2017,113,8e-05
3381,282,2017,113,8e-05
3382,282,2017,113,8e-05
3383,282,2017,113,8e-05
3384,282,2017,113,8e-05
3385,283,2017,116,3e-05
3386,283,2017,116,3e-05
3387,283,2017,116,3e-05
3388,283,2017,116,3e-05
3389,283,2017,116,3e-05
3390,283,2017,116,3e-05
3391,283,2017,116,3e-05
3392,283,2017,116,3e-05
3393,283,2017,116,3e-05
3394,283,2017,116,3e-05
3395,283,2017,116,3e-05
3396,283,2017,116,3e-05
3397,284,2017,119,-2e-05
3398,284,2017,119,-2e-05
3399,284,2017,119,-2e-05
3400,284,2017,119,-2e-05
3401,284,2017,119,-2e-05
3402,284,2017,119,-2e-05
3403,284,2017,119,-2e-05
3404,284,2017,119,-2e-05
3405,284,2017,119,-2e-05
3406,284,2017,119,-2e-05
3407,284,2017,119,-2e-05
3408,284,2017,119,-2e-05
3409,285,2017,122,3e-05
3410,285,2017,122,3e-05
3411,285,2017,122,3e-05
3412,285,2017,122,3e-05
3413,285,2017,122,3e-05
3414,285,2017,122,3e-05
3415,285,2017,122,3e-05
3416,285,2017,122,3e-05
3417,285,2017,122,3e-05
3418,285,2017,122,3e-05
3419,285,2017,122,3e-05
3420,285,2017,122,3e-05
3421,286,2017,125,9e-05
3422,286,2017,125,9e-05
3423,286,2017,125,9e-05
3424,286,2017,125,9e-05
3425,286,2017,125,9e-05
3426,286,2017,125,9e-05
3427,286,2017,125,9e-05
3428,286,2017,125,9e-05
3429,286,2017,125,9e-05
3430,286,2017,125,9e-05
3431,286,2017,125,9e-05
3432,286,2017,125,9e-05
3433,287,2017,128,6e-05
3434,287,2017,128,6e-05
3435,287,2017,128,6e-05
3436,287,2017,128,6e-05
3437,287,2017,128,6e-05
3438,287,2017,128,6e-05
3439,287,2017,128,6e-05
3440,287,2017,128,6e-05
3441,287,2017,128,6e-05
3442,287,2017,128,6e-05
3443,287,2017,128,6e-05
3444,287,2017,128,6e-05
3445,288,2017,131,1e-05
3446,288,2017,131,1e-05
3447,288,2017,131,1e-05
3448,288,2017,131,1e-05
3449,288,2017,131,1e-05
3450,288,2017,131,1e-05
3451,288,2017,131,1e-05
3452,288,2017,131,1e-05
3453,288,2017,131,1e-05
3454,288,2017,131,1e-05
3455,288,2017,131,1e-05
3456,288,2017,131,1e-05
3457,289,2017,134,1e-05
3458,289,2017,134,1e-05
3459,289,2017,134,1e-05
3460,289,2017,134,1e-05
3461,289,2017,134,1e-05
3462,289,2017,134,1e-05
3463,289,2017,134,1e-05
3464,289,2017,134,1e-05
3465,289,2017,134,1e-05
3466,289,2017,134,1e-05
3467,289,2017,134,1e-05
3468,289,2017,134,1e-05
3469,290,2017,137,2e-05
3470,290,2017,137,2e-05
3471,290,2017,137,2e-05
3472,290,2017,137,2e-05
3473,290,2017,137,2e-05
3474,290,2017,137,2e-05
3475,290,2017,137,2e-05
3476,290,2017,137,2e-05
3477,290,2017,137,2e-05
3478,290,2017,137,2e-05
3479,290,2017,137,2e-05
3480,290,2017,137,2e-05
3481,291,2017,140,8e-05
3482,291,2017,140,8e-05
3483,291,2017,140,8e-05
3484,291,2017,140,8e-05
3485,291,2017,140,8e-05
3486,291,2017,140,8e-05
3487,291,2017,140,8e-05
3488,291,2017,140,8e-05
3489,291,2017,140,8e-05
3490,291,2017,140,8e-05
3491,291,2017,140,8e-05
3492,291,2017,140,8e-05
3493,292,2017,143,8e-05
3494,292,2017,143,8e-05
3495,292,2017,143,8e-05
3496,292,2017,143,8e-05
3497,292,2017,143,8e-05
3498,292,2017,143,8e-05
3499,292,2017,143,8e-05
3500,292,2017,143,8e-05
3501,292,2017,143,8e-05
3502,292,2017,143,8e-05
3503,292,2017,143,8e-05
3504,292,2017,143,8e-05
3505,293,2017,146,1e-05
3506,293,2017,146,1e-05
3507,293,2017,146,1e-05
3508,293,2017,146,1e-05
3509,293,2017,146,1e-05
3510,293,2017,146,1e-05
3511,293,2017,146,1e-05
3512,293,2017,146,1e-05
3513,293,2017,146,1e-05
3514,293,2017,146,1e-05
3515,293,2017,146,1e-05
3516,293,2017,146,1e-05
3517,294,2017,149,-1e-05
3518,294,2017,149,-1e-05
3519,294,2017,149,-1e-05
3520,294,2017,149,-1e-05
3521,294,2017,149,-1e-05
3522,294,2017,149,-1e-05
3523,294,2017,149,-1e-05
3524,294,2017,149,-1e-05
3525,294,2017,149,-1e-05
3526,294,2017,149,-1e-05
3527,294,2017,149,-1e-05
3528,294,2017,149,-1e-05
3529,295,2017,152,3e-05
3530,295,2017,152,3e-05
3531,295,2017,152,3e-05
3532,295,2017,152,3e-05
3533,295,2017,152,3e-05
3534,295,2017,152,3e-05
3535,295,2017,152,3e-05
3536,295,2017,152,3e-05
3537,295,2017,152,3e-05
3538,295,2017,152,3e-05
3539,295,2017,152,3e-05
3540,295,2017,152,3e-05
3541,296,2017,155,6e-05
3542,296,2017,155,6e-05
3543,296,2017,155,6e-05
3544,296,2017,155,6e-05
3545,296,2017,155,6e-05
3546,296,2017,155,6e-05
3547,296,2017,155,6e-05
3548,296,2017,155,6e-05
3549,296,2017,155,6e-05
3550,296,2017,155,6e-05
3551,296,2017,155,6e-05
3552,296,2017,155,6e-05
3553,297,2017,158,3e-05
3554,297,2017,158,3e-05
3555,297,2017,158,3e-05
3556,297,2017,158,3e-05
3557,297,2017,158,3e-05
3558,297,2017,158,3e-05
3559,297,2017,158,3e-05
3560,297,2017,158,3e-05
3561,297,2017,158,3e-05
3562,297,2017,158,3e-05
3563,297,2017,158,3e-05
3564,297,2017,158,3e-05
3565,298,2017,161,-1e-05
3566,298,2017,161,-1e-05
3567,298,2017,161,-1e-05
3568,298,2017,161,-1e-05
3569,298,2017,161,-1e-05
3570,298,2017,161,-1e-05
3571,298,2017,161,-1e-05
3572,298,2017,161,-1e-05
3573,298,2017,161,-1e-05
3574,298,2017,161,-1e-05
3575,298,2017,161,-1e-05
3576,298,2017,161,-1e-05
3577,299,2017,164,0.0
3578,299,2017,164,0.0
3579,299,2017,164,0.0
3580,299,2017,164,0.0
3581,299,2017,164,0.0
3582,299,2017,164,0.0
3583,299,2017,164,0.0
3584,299,2017,164,0.0
3585,299,2017,164,0.0
3586,299,2017,164,0.0
3587,299,2017,164,0.0
3588,299,2017,164,0.0
3589,300,2017,167,1e-05
3590,300,2017,167,1e-05
3591,300,2017,167,1e-05
3592,300,2017,167,1e-05
3593,300,2017,167,1e-05
3594,300,2017,167,1e-05
3595,300,2017,167,1e-05
3596,300,2017,167,1e-05
3597,300,2017,167,1e-05
3598,300,2017,167,1e-05
3599,300,2017,167,1e-05
3600,300,2017,167,1e-05
3601,301,2017,170,7e-05
3602,301,2017,170,7e-05
3603,301,2017,170,7e-05
3604,301,2017,170,7e-05
3605,301,2017,170,7e-05
3606,301,2017,170,7e-05
3607,301,2017,170,7e-05
3608,301,2017,170,7e-05
3609,301,2017,170,7e-05
3610,301,2017,170,7e-05
3611,301,2017,170,7e-05
3612,301,2017,170,7e-05
3613,302,2017,173,5e-05
3614,302,2017,173,5e-05
3615,302,2017,173,5e-05
3616,302,2017,173,5e-05
3617,302,2017,173,5e-05
3618,302,2017,173,5e-05
3619,302,2017,173,5e-05
3620,302,2017,173,5e-05
3621,302,2017,173,5e-05
3622,302,2017,173,5e-05
3623,302,2017,173,5e-05
3624,302,2017,173,5e-05
3625,303,2017,176,1e-05
3626,303,2017,176,1e-05
3627,303,2017,176,1e-05
3628,303,2017,176,1e-05
3629,303,2017,176,1e-05
3630,303,2017,176,1e-05
3631,303,2017,176,1e-05
3632,303,2017,176,1e-05
3633,303,2017,176,1e-05
3634,303,2017,176,1e-05
3635,303,2017,176,1e-05
3636,303,2017,176,1e-05
3637,304,2017,179,2e-05
3638,304,2017,179,2e-05
3639,304,2017,179,2e-05
3640,304,2017,179,2e-05
3641,304,2017,179,2e-05
3642,304,2017,179,2e-05
3643,304,2017,179,2e-05
3644,304,2017,179,2e-05
3645,304,2017,179,2e-05
3646,304,2017,179,2e-05
3647,304,2017,179,2e-05
3648,304,2017,179,2e-05
3649,305,2017,182,8e-05
3650,305,2017,182,8e-05
3651,305,2017,182,8e-05
3652,305,2017,182,8e-05
3653,305,2017,182,8e-05
3654,305,2017,182,8e-05
3655,305,2017,182,8e-05
3656,305,2017,182,8e-05
3657,305,2017,182,8e-05
3658,305,2017,182,8e-05
3659,305,2017,182,8e-05
3660,305,2017,182,8e-05
3661,306,2017,185,9e-05
3662,306,2017,185,9e-05
3663,306,2017,185,9e-05
3664,306,2017,185,9e-05
3665,306,2017,185,9e-05
3666,306,2017,185,9e-05
3667,306,2017,185,9e-05
3668,306,2017,185,9e-05
3669,306,2017,185,9e-05
3670,306,2017,185,9e-05
3671,306,2017,185,9e-05
3672,306,2017,185,9e-05
3673,307,2017,188,5e-05
3674,307,2017,188,5e-05
3675,307,2017,188,5e-05
3676,307,2017,188,5e-05
3677,307,2017,188,5e-05
3678,307,2017,188,5e-05
3679,307,2017,188,5e-05
3680,307,2017,188,5e-05
3681,307,2017,188,5e-05
3682,307,2017,188,5e-05
3683,307,2017,188,5e-05
3684,307,2017,188,5e-05
3685,308,2017,191,5e-05
3686,308,2017,191,5e-05
3687,308,2017,191,5e-05
3688,308,2017,191,5e-05
3689,308,2017,191,5e-05
3690,308,2017,191,5e-05
3691,308,2017,191,5e-05
3692,308,2017,191,5e-05
3693,308,2017,191,5e-05
3694,308,2017,191,5e-05
3695,308,2017,191,5e-05
3696,308,2017,191,5e-05
3697,309,2017,194,5e-05
3698,309,2017,194,5e-05
3699,309,2017,194,5e-05
3700,309,2017,194,5e-05
3701,309,2017,194,5e-05
3702,309,2017,194,5e-05
3703,309,2017,194,5e-05
3704,309,2017,194,5e-05
3705,309,2017,194,5e-05
3706,309,2017,194,5e-05
3707,309,2017,194,5e-05
3708,309,2017,194,5e-05
3709,310,2017,197,9e-05
3710,310,2017,197,9e-05
3711,310,2017,197,9e-05
3712,310,2017,197,9e-05
3713,310,2017,197,9e-05
3714,310,2017,197,9e-05
3715,310,2017,197,9e-05
3716,310,2017,197,9e-05
3717,310,2017,197,9e-05
3718,310,2017,197,9e-05
3719,310,2017,197,9e-05
3720,310,2017,197,9e-05
3721,311,2017,200,0.00012
