threeday_yrmo,threeday_yr,year,dayofyear,varadvecX2_cmsec_0-40mAvg
2848,238,2016,347,-0.003
2849,238,2016,347,-0.003
2850,238,2016,347,-0.003
2851,238,2016,347,-0.003
2852,238,2016,347,-0.003
2853,238,2016,347,-0.003
2854,238,2016,347,-0.003
2855,238,2016,347,-0.003
2856,238,2016,347,-0.003
2857,239,2016,350,-0.004
2858,239,2016,350,-0.004
2859,239,2016,350,-0.004
2860,239,2016,350,-0.004
2861,239,2016,350,-0.004
2862,239,2016,350,-0.004
2863,239,2016,350,-0.004
2864,239,2016,350,-0.004
2865,239,2016,350,-0.004
2866,239,2016,350,-0.004
2867,239,2016,350,-0.004
2868,239,2016,350,-0.004
2869,240,2016,353,-0.004
2870,240,2016,353,-0.004
2871,240,2016,353,-0.004
2872,240,2016,353,-0.004
2873,240,2016,353,-0.004
2874,240,2016,353,-0.004
2875,240,2016,353,-0.004
2876,240,2016,353,-0.004
2877,240,2016,353,-0.004
2878,240,2016,353,-0.004
2879,240,2016,353,-0.004
2880,240,2016,353,-0.004
2881,241,2016,356,-0.003
2882,241,2016,356,-0.003
2883,241,2016,356,-0.003
2884,241,2016,356,-0.003
2885,241,2016,356,-0.003
2886,241,2016,356,-0.003
2887,241,2016,356,-0.003
2888,241,2016,356,-0.003
2889,241,2016,356,-0.003
2890,241,2016,356,-0.003
2891,241,2016,356,-0.003
2892,241,2016,356,-0.003
2893,242,2016,359,-0.006
2894,242,2016,359,-0.006
2895,242,2016,359,-0.006
2896,242,2016,359,-0.006
2897,242,2016,359,-0.006
2898,242,2016,359,-0.006
2899,242,2016,359,-0.006
2900,242,2016,359,-0.006
2901,242,2016,359,-0.006
2902,242,2016,359,-0.006
2903,242,2016,359,-0.006
2904,242,2016,359,-0.006
2905,243,2016,362,-0.001
2906,243,2016,362,-0.001
2907,243,2016,362,-0.001
2908,243,2016,362,-0.001
2909,243,2016,362,-0.001
2910,243,2016,362,-0.001
2911,243,2016,362,-0.001
2912,243,2016,362,-0.001
2913,243,2016,362,-0.001
2914,243,2016,362,-0.001
2915,243,2016,362,-0.001
2916,243,2016,362,-0.001
2917,244,2016,365,-0.003
2918,244,2016,365,-0.003
2919,244,2016,365,-0.003
2920,244,2016,365,-0.003
2921,244,2016,365,-0.003
2922,244,2016,365,-0.003
2923,244,2016,365,-0.003
2924,244,2016,365,-0.003
2925,244,2016,365,-0.003
2926,244,2016,365,-0.003
2927,244,2016,365,-0.003
2928,244,2016,365,-0.003
2929,245,2017,2,-0.007
2930,245,2017,2,-0.007
2931,245,2017,2,-0.007
2932,245,2017,2,-0.007
2933,245,2017,2,-0.007
2934,245,2017,2,-0.007
2935,245,2017,2,-0.007
2936,245,2017,2,-0.007
2937,245,2017,2,-0.007
2938,245,2017,2,-0.007
2939,245,2017,2,-0.007
2940,245,2017,2,-0.007
2941,246,2017,5,-0.005
2942,246,2017,5,-0.005
2943,246,2017,5,-0.005
2944,246,2017,5,-0.005
2945,246,2017,5,-0.005
2946,246,2017,5,-0.005
2947,246,2017,5,-0.005
2948,246,2017,5,-0.005
2949,246,2017,5,-0.005
2950,246,2017,5,-0.005
2951,246,2017,5,-0.005
2952,246,2017,5,-0.005
2953,247,2017,8,-0.002
2954,247,2017,8,-0.002
2955,247,2017,8,-0.002
2956,247,2017,8,-0.002
2957,247,2017,8,-0.002
2958,247,2017,8,-0.002
2959,247,2017,8,-0.002
2960,247,2017,8,-0.002
2961,247,2017,8,-0.002
2962,247,2017,8,-0.002
2963,247,2017,8,-0.002
2964,247,2017,8,-0.002
2965,248,2017,11,-0.005
2966,248,2017,11,-0.005
2967,248,2017,11,-0.005
2968,248,2017,11,-0.005
2969,248,2017,11,-0.005
2970,248,2017,11,-0.005
2971,248,2017,11,-0.005
2972,248,2017,11,-0.005
2973,248,2017,11,-0.005
2974,248,2017,11,-0.005
2975,248,2017,11,-0.005
2976,248,2017,11,-0.005
2977,249,2017,14,-0.005
2978,249,2017,14,-0.005
2979,249,2017,14,-0.005
2980,249,2017,14,-0.005
2981,249,2017,14,-0.005
2982,249,2017,14,-0.005
2983,249,2017,14,-0.005
2984,249,2017,14,-0.005
2985,249,2017,14,-0.005
2986,249,2017,14,-0.005
2987,249,2017,14,-0.005
2988,249,2017,14,-0.005
2989,250,2017,17,-0.001
2990,250,2017,17,-0.001
2991,250,2017,17,-0.001
2992,250,2017,17,-0.001
2993,250,2017,17,-0.001
2994,250,2017,17,-0.001
2995,250,2017,17,-0.001
2996,250,2017,17,-0.001
2997,250,2017,17,-0.001
2998,250,2017,17,-0.001
2999,250,2017,17,-0.001
3000,250,2017,17,-0.001
3001,251,2017,20,-0.004
3002,251,2017,20,-0.004
3003,251,2017,20,-0.004
3004,251,2017,20,-0.004
3005,251,2017,20,-0.004
3006,251,2017,20,-0.004
3007,251,2017,20,-0.004
3008,251,2017,20,-0.004
3009,251,2017,20,-0.004
3010,251,2017,20,-0.004
3011,251,2017,20,-0.004
3012,251,2017,20,-0.004
3013,252,2017,23,-0.005
3014,252,2017,23,-0.005
3015,252,2017,23,-0.005
3016,252,2017,23,-0.005
3017,252,2017,23,-0.005
3018,252,2017,23,-0.005
3019,252,2017,23,-0.005
3020,252,2017,23,-0.005
3021,252,2017,23,-0.005
3022,252,2017,23,-0.005
3023,252,2017,23,-0.005
3024,252,2017,23,-0.005
3025,253,2017,26,-0.003
3026,253,2017,26,-0.003
3027,253,2017,26,-0.003
3028,253,2017,26,-0.003
3029,253,2017,26,-0.003
3030,253,2017,26,-0.003
3031,253,2017,26,-0.003
3032,253,2017,26,-0.003
3033,253,2017,26,-0.003
3034,253,2017,26,-0.003
3035,253,2017,26,-0.003
3036,253,2017,26,-0.003
3037,254,2017,29,-0.002
3038,254,2017,29,-0.002
3039,254,2017,29,-0.002
3040,254,2017,29,-0.002
3041,254,2017,29,-0.002
3042,254,2017,29,-0.002
3043,254,2017,29,-0.002
3044,254,2017,29,-0.002
3045,254,2017,29,-0.002
3046,254,2017,29,-0.002
3047,254,2017,29,-0.002
3048,254,2017,29,-0.002
3049,255,2017,32,-0.007
3050,255,2017,32,-0.007
3051,255,2017,32,-0.007
3052,255,2017,32,-0.007
3053,255,2017,32,-0.007
3054,255,2017,32,-0.007
3055,255,2017,32,-0.007
3056,255,2017,32,-0.007
3057,255,2017,32,-0.007
3058,255,2017,32,-0.007
3059,255,2017,32,-0.007
3060,255,2017,32,-0.007
3061,256,2017,35,-0.003
3062,256,2017,35,-0.003
3063,256,2017,35,-0.003
3064,256,2017,35,-0.003
3065,256,2017,35,-0.003
3066,256,2017,35,-0.003
3067,256,2017,35,-0.003
3068,256,2017,35,-0.003
3069,256,2017,35,-0.003
3070,256,2017,35,-0.003
3071,256,2017,35,-0.003
3072,256,2017,35,-0.003
3073,257,2017,38,-0.002
3074,257,2017,38,-0.002
3075,257,2017,38,-0.002
3076,257,2017,38,-0.002
3077,257,2017,38,-0.002
3078,257,2017,38,-0.002
3079,257,2017,38,-0.002
3080,257,2017,38,-0.002
3081,257,2017,38,-0.002
3082,257,2017,38,-0.002
3083,257,2017,38,-0.002
3084,257,2017,38,-0.002
3085,258,2017,41,-0.0
3086,258,2017,41,-0.0
3087,258,2017,41,-0.0
3088,258,2017,41,-0.0
3089,258,2017,41,-0.0
3090,258,2017,41,-0.0
3091,258,2017,41,-0.0
3092,258,2017,41,-0.0
3093,258,2017,41,-0.0
3094,258,2017,41,-0.0
3095,258,2017,41,-0.0
3096,258,2017,41,-0.0
3097,259,2017,44,-0.005
3098,259,2017,44,-0.005
3099,259,2017,44,-0.005
3100,259,2017,44,-0.005
3101,259,2017,44,-0.005
3102,259,2017,44,-0.005
3103,259,2017,44,-0.005
3104,259,2017,44,-0.005
3105,259,2017,44,-0.005
3106,259,2017,44,-0.005
3107,259,2017,44,-0.005
3108,259,2017,44,-0.005
3109,260,2017,47,-0.002
3110,260,2017,47,-0.002
3111,260,2017,47,-0.002
3112,260,2017,47,-0.002
3113,260,2017,47,-0.002
3114,260,2017,47,-0.002
3115,260,2017,47,-0.002
3116,260,2017,47,-0.002
3117,260,2017,47,-0.002
3118,260,2017,47,-0.002
3119,260,2017,47,-0.002
3120,260,2017,47,-0.002
3121,261,2017,50,-0.006
3122,261,2017,50,-0.006
3123,261,2017,50,-0.006
3124,261,2017,50,-0.006
3125,261,2017,50,-0.006
3126,261,2017,50,-0.006
3127,261,2017,50,-0.006
3128,261,2017,50,-0.006
3129,261,2017,50,-0.006
3130,261,2017,50,-0.006
3131,261,2017,50,-0.006
3132,261,2017,50,-0.006
3133,262,2017,53,-0.005
3134,262,2017,53,-0.005
3135,262,2017,53,-0.005
3136,262,2017,53,-0.005
3137,262,2017,53,-0.005
3138,262,2017,53,-0.005
3139,262,2017,53,-0.005
3140,262,2017,53,-0.005
3141,262,2017,53,-0.005
3142,262,2017,53,-0.005
3143,262,2017,53,-0.005
3144,262,2017,53,-0.005
3145,263,2017,56,-0.001
3146,263,2017,56,-0.001
3147,263,2017,56,-0.001
3148,263,2017,56,-0.001
3149,263,2017,56,-0.001
3150,263,2017,56,-0.001
3151,263,2017,56,-0.001
3152,263,2017,56,-0.001
3153,263,2017,56,-0.001
3154,263,2017,56,-0.001
3155,263,2017,56,-0.001
3156,263,2017,56,-0.001
3157,264,2017,59,-0.004
3158,264,2017,59,-0.004
3159,264,2017,59,-0.004
3160,264,2017,59,-0.004
3161,264,2017,59,-0.004
3162,264,2017,59,-0.004
3163,264,2017,59,-0.004
3164,264,2017,59,-0.004
3165,264,2017,59,-0.004
3166,264,2017,59,-0.004
3167,264,2017,59,-0.004
3168,264,2017,59,-0.004
3169,265,2017,62,-0.002
3170,265,2017,62,-0.002
3171,265,2017,62,-0.002
3172,265,2017,62,-0.002
3173,265,2017,62,-0.002
3174,265,2017,62,-0.002
3175,265,2017,62,-0.002
3176,265,2017,62,-0.002
3177,265,2017,62,-0.002
3178,265,2017,62,-0.002
3179,265,2017,62,-0.002
3180,265,2017,62,-0.002
3181,266,2017,65,-0.004
3182,266,2017,65,-0.004
3183,266,2017,65,-0.004
3184,266,2017,65,-0.004
3185,266,2017,65,-0.004
3186,266,2017,65,-0.004
3187,266,2017,65,-0.004
3188,266,2017,65,-0.004
3189,266,2017,65,-0.004
3190,266,2017,65,-0.004
3191,266,2017,65,-0.004
3192,266,2017,65,-0.004
3193,267,2017,68,-0.002
3194,267,2017,68,-0.002
3195,267,2017,68,-0.002
3196,267,2017,68,-0.002
3197,267,2017,68,-0.002
3198,267,2017,68,-0.002
3199,267,2017,68,-0.002
3200,267,2017,68,-0.002
3201,267,2017,68,-0.002
3202,267,2017,68,-0.002
3203,267,2017,68,-0.002
3204,267,2017,68,-0.002
3205,268,2017,71,-0.003
3206,268,2017,71,-0.003
3207,268,2017,71,-0.003
3208,268,2017,71,-0.003
3209,268,2017,71,-0.003
3210,268,2017,71,-0.003
3211,268,2017,71,-0.003
3212,268,2017,71,-0.003
3213,268,2017,71,-0.003
3214,268,2017,71,-0.003
3215,268,2017,71,-0.003
3216,268,2017,71,-0.003
3217,269,2017,74,-0.005
3218,269,2017,74,-0.005
3219,269,2017,74,-0.005
3220,269,2017,74,-0.005
3221,269,2017,74,-0.005
3222,269,2017,74,-0.005
3223,269,2017,74,-0.005
3224,269,2017,74,-0.005
3225,269,2017,74,-0.005
3226,269,2017,74,-0.005
3227,269,2017,74,-0.005
3228,269,2017,74,-0.005
3229,270,2017,77,-0.004
3230,270,2017,77,-0.004
3231,270,2017,77,-0.004
3232,270,2017,77,-0.004
3233,270,2017,77,-0.004
3234,270,2017,77,-0.004
3235,270,2017,77,-0.004
3236,270,2017,77,-0.004
3237,270,2017,77,-0.004
3238,270,2017,77,-0.004
3239,270,2017,77,-0.004
3240,270,2017,77,-0.004
3241,271,2017,80,-0.005
3242,271,2017,80,-0.005
3243,271,2017,80,-0.005
3244,271,2017,80,-0.005
3245,271,2017,80,-0.005
3246,271,2017,80,-0.005
3247,271,2017,80,-0.005
3248,271,2017,80,-0.005
3249,271,2017,80,-0.005
3250,271,2017,80,-0.005
3251,271,2017,80,-0.005
3252,271,2017,80,-0.005
3253,272,2017,83,0.0
3254,272,2017,83,0.0
3255,272,2017,83,0.0
3256,272,2017,83,0.0
3257,272,2017,83,0.0
3258,272,2017,83,0.0
3259,272,2017,83,0.0
3260,272,2017,83,0.0
3261,272,2017,83,0.0
3262,272,2017,83,0.0
3263,272,2017,83,0.0
3264,272,2017,83,0.0
3265,273,2017,86,-0.003
3266,273,2017,86,-0.003
3267,273,2017,86,-0.003
3268,273,2017,86,-0.003
3269,273,2017,86,-0.003
3270,273,2017,86,-0.003
3271,273,2017,86,-0.003
3272,273,2017,86,-0.003
3273,273,2017,86,-0.003
3274,273,2017,86,-0.003
3275,273,2017,86,-0.003
3276,273,2017,86,-0.003
3277,274,2017,89,-0.007
3278,274,2017,89,-0.007
3279,274,2017,89,-0.007
3280,274,2017,89,-0.007
3281,274,2017,89,-0.007
3282,274,2017,89,-0.007
3283,274,2017,89,-0.007
3284,274,2017,89,-0.007
3285,274,2017,89,-0.007
3286,274,2017,89,-0.007
3287,274,2017,89,-0.007
3288,274,2017,89,-0.007
3289,275,2017,92,-0.005
3290,275,2017,92,-0.005
3291,275,2017,92,-0.005
3292,275,2017,92,-0.005
3293,275,2017,92,-0.005
3294,275,2017,92,-0.005
3295,275,2017,92,-0.005
3296,275,2017,92,-0.005
3297,275,2017,92,-0.005
3298,275,2017,92,-0.005
3299,275,2017,92,-0.005
3300,275,2017,92,-0.005
3301,276,2017,95,0.002
3302,276,2017,95,0.002
3303,276,2017,95,0.002
3304,276,2017,95,0.002
3305,276,2017,95,0.002
3306,276,2017,95,0.002
3307,276,2017,95,0.002
3308,276,2017,95,0.002
3309,276,2017,95,0.002
3310,276,2017,95,0.002
3311,276,2017,95,0.002
3312,276,2017,95,0.002
3313,277,2017,98,0.001
3314,277,2017,98,0.001
3315,277,2017,98,0.001
3316,277,2017,98,0.001
3317,277,2017,98,0.001
3318,277,2017,98,0.001
3319,277,2017,98,0.001
3320,277,2017,98,0.001
3321,277,2017,98,0.001
3322,277,2017,98,0.001
3323,277,2017,98,0.001
3324,277,2017,98,0.001
3325,278,2017,101,-0.006
3326,278,2017,101,-0.006
3327,278,2017,101,-0.006
3328,278,2017,101,-0.006
3329,278,2017,101,-0.006
3330,278,2017,101,-0.006
3331,278,2017,101,-0.006
3332,278,2017,101,-0.006
3333,278,2017,101,-0.006
3334,278,2017,101,-0.006
3335,278,2017,101,-0.006
3336,278,2017,101,-0.006
3337,279,2017,104,-0.005
3338,279,2017,104,-0.005
3339,279,2017,104,-0.005
3340,279,2017,104,-0.005
3341,279,2017,104,-0.005
3342,279,2017,104,-0.005
3343,279,2017,104,-0.005
3344,279,2017,104,-0.005
3345,279,2017,104,-0.005
3346,279,2017,104,-0.005
3347,279,2017,104,-0.005
3348,279,2017,104,-0.005
3349,280,2017,107,-0.005
3350,280,2017,107,-0.005
3351,280,2017,107,-0.005
3352,280,2017,107,-0.005
3353,280,2017,107,-0.005
3354,280,2017,107,-0.005
3355,280,2017,107,-0.005
3356,280,2017,107,-0.005
3357,280,2017,107,-0.005
3358,280,2017,107,-0.005
3359,280,2017,107,-0.005
3360,280,2017,107,-0.005
3361,281,2017,110,-0.002
3362,281,2017,110,-0.002
3363,281,2017,110,-0.002
3364,281,2017,110,-0.002
3365,281,2017,110,-0.002
3366,281,2017,110,-0.002
3367,281,2017,110,-0.002
3368,281,2017,110,-0.002
3369,281,2017,110,-0.002
3370,281,2017,110,-0.002
3371,281,2017,110,-0.002
3372,281,2017,110,-0.002
3373,282,2017,113,-0.002
3374,282,2017,113,-0.002
3375,282,2017,113,-0.002
3376,282,2017,113,-0.002
3377,282,2017,113,-0.002
3378,282,2017,113,-0.002
3379,282,2017,113,-0.002
3380,282,2017,113,-0.002
3381,282,2017,113,-0.002
3382,282,2017,113,-0.002
3383,282,2017,113,-0.002
3384,282,2017,113,-0.002
3385,283,2017,116,-0.004
3386,283,2017,116,-0.004
3387,283,2017,116,-0.004
3388,283,2017,116,-0.004
3389,283,2017,116,-0.004
3390,283,2017,116,-0.004
3391,283,2017,116,-0.004
3392,283,2017,116,-0.004
3393,283,2017,116,-0.004
3394,283,2017,116,-0.004
3395,283,2017,116,-0.004
3396,283,2017,116,-0.004
3397,284,2017,119,-0.005
3398,284,2017,119,-0.005
3399,284,2017,119,-0.005
3400,284,2017,119,-0.005
3401,284,2017,119,-0.005
3402,284,2017,119,-0.005
3403,284,2017,119,-0.005
3404,284,2017,119,-0.005
3405,284,2017,119,-0.005
3406,284,2017,119,-0.005
3407,284,2017,119,-0.005
3408,284,2017,119,-0.005
3409,285,2017,122,-0.004
3410,285,2017,122,-0.004
3411,285,2017,122,-0.004
3412,285,2017,122,-0.004
3413,285,2017,122,-0.004
3414,285,2017,122,-0.004
3415,285,2017,122,-0.004
3416,285,2017,122,-0.004
3417,285,2017,122,-0.004
3418,285,2017,122,-0.004
3419,285,2017,122,-0.004
3420,285,2017,122,-0.004
3421,286,2017,125,-0.002
3422,286,2017,125,-0.002
3423,286,2017,125,-0.002
3424,286,2017,125,-0.002
3425,286,2017,125,-0.002
3426,286,2017,125,-0.002
3427,286,2017,125,-0.002
3428,286,2017,125,-0.002
3429,286,2017,125,-0.002
3430,286,2017,125,-0.002
3431,286,2017,125,-0.002
3432,286,2017,125,-0.002
3433,287,2017,128,-0.005
3434,287,2017,128,-0.005
3435,287,2017,128,-0.005
3436,287,2017,128,-0.005
3437,287,2017,128,-0.005
3438,287,2017,128,-0.005
3439,287,2017,128,-0.005
3440,287,2017,128,-0.005
3441,287,2017,128,-0.005
3442,287,2017,128,-0.005
3443,287,2017,128,-0.005
3444,287,2017,128,-0.005
3445,288,2017,131,-0.006
3446,288,2017,131,-0.006
3447,288,2017,131,-0.006
3448,288,2017,131,-0.006
3449,288,2017,131,-0.006
3450,288,2017,131,-0.006
3451,288,2017,131,-0.006
3452,288,2017,131,-0.006
3453,288,2017,131,-0.006
3454,288,2017,131,-0.006
3455,288,2017,131,-0.006
3456,288,2017,131,-0.006
3457,289,2017,134,-0.008
3458,289,2017,134,-0.008
3459,289,2017,134,-0.008
3460,289,2017,134,-0.008
3461,289,2017,134,-0.008
3462,289,2017,134,-0.008
3463,289,2017,134,-0.008
3464,289,2017,134,-0.008
3465,289,2017,134,-0.008
3466,289,2017,134,-0.008
3467,289,2017,134,-0.008
3468,289,2017,134,-0.008
3469,290,2017,137,-0.007
3470,290,2017,137,-0.007
3471,290,2017,137,-0.007
3472,290,2017,137,-0.007
3473,290,2017,137,-0.007
3474,290,2017,137,-0.007
3475,290,2017,137,-0.007
3476,290,2017,137,-0.007
3477,290,2017,137,-0.007
3478,290,2017,137,-0.007
3479,290,2017,137,-0.007
3480,290,2017,137,-0.007
3481,291,2017,140,-0.006
3482,291,2017,140,-0.006
3483,291,2017,140,-0.006
3484,291,2017,140,-0.006
3485,291,2017,140,-0.006
3486,291,2017,140,-0.006
3487,291,2017,140,-0.006
3488,291,2017,140,-0.006
3489,291,2017,140,-0.006
3490,291,2017,140,-0.006
3491,291,2017,140,-0.006
3492,291,2017,140,-0.006
3493,292,2017,143,-0.004
3494,292,2017,143,-0.004
3495,292,2017,143,-0.004
3496,292,2017,143,-0.004
3497,292,2017,143,-0.004
3498,292,2017,143,-0.004
3499,292,2017,143,-0.004
3500,292,2017,143,-0.004
3501,292,2017,143,-0.004
3502,292,2017,143,-0.004
3503,292,2017,143,-0.004
3504,292,2017,143,-0.004
3505,293,2017,146,-0.005
3506,293,2017,146,-0.005
3507,293,2017,146,-0.005
3508,293,2017,146,-0.005
3509,293,2017,146,-0.005
3510,293,2017,146,-0.005
3511,293,2017,146,-0.005
3512,293,2017,146,-0.005
3513,293,2017,146,-0.005
3514,293,2017,146,-0.005
3515,293,2017,146,-0.005
3516,293,2017,146,-0.005
3517,294,2017,149,-0.008
3518,294,2017,149,-0.008
3519,294,2017,149,-0.008
3520,294,2017,149,-0.008
3521,294,2017,149,-0.008
3522,294,2017,149,-0.008
3523,294,2017,149,-0.008
3524,294,2017,149,-0.008
3525,294,2017,149,-0.008
3526,294,2017,149,-0.008
3527,294,2017,149,-0.008
3528,294,2017,149,-0.008
3529,295,2017,152,-0.006
3530,295,2017,152,-0.006
3531,295,2017,152,-0.006
3532,295,2017,152,-0.006
3533,295,2017,152,-0.006
3534,295,2017,152,-0.006
3535,295,2017,152,-0.006
3536,295,2017,152,-0.006
3537,295,2017,152,-0.006
3538,295,2017,152,-0.006
3539,295,2017,152,-0.006
3540,295,2017,152,-0.006
3541,296,2017,155,-0.008
3542,296,2017,155,-0.008
3543,296,2017,155,-0.008
3544,296,2017,155,-0.008
3545,296,2017,155,-0.008
3546,296,2017,155,-0.008
3547,296,2017,155,-0.008
3548,296,2017,155,-0.008
3549,296,2017,155,-0.008
3550,296,2017,155,-0.008
3551,296,2017,155,-0.008
3552,296,2017,155,-0.008
3553,297,2017,158,-0.008
3554,297,2017,158,-0.008
3555,297,2017,158,-0.008
3556,297,2017,158,-0.008
3557,297,2017,158,-0.008
3558,297,2017,158,-0.008
3559,297,2017,158,-0.008
3560,297,2017,158,-0.008
3561,297,2017,158,-0.008
3562,297,2017,158,-0.008
3563,297,2017,158,-0.008
3564,297,2017,158,-0.008
3565,298,2017,161,-0.009
3566,298,2017,161,-0.009
3567,298,2017,161,-0.009
3568,298,2017,161,-0.009
3569,298,2017,161,-0.009
3570,298,2017,161,-0.009
3571,298,2017,161,-0.009
3572,298,2017,161,-0.009
3573,298,2017,161,-0.009
3574,298,2017,161,-0.009
3575,298,2017,161,-0.009
3576,298,2017,161,-0.009
3577,299,2017,164,-0.007
3578,299,2017,164,-0.007
3579,299,2017,164,-0.007
3580,299,2017,164,-0.007
3581,299,2017,164,-0.007
3582,299,2017,164,-0.007
3583,299,2017,164,-0.007
3584,299,2017,164,-0.007
3585,299,2017,164,-0.007
3586,299,2017,164,-0.007
3587,299,2017,164,-0.007
3588,299,2017,164,-0.007
3589,300,2017,167,-0.007
3590,300,2017,167,-0.007
3591,300,2017,167,-0.007
3592,300,2017,167,-0.007
3593,300,2017,167,-0.007
3594,300,2017,167,-0.007
3595,300,2017,167,-0.007
3596,300,2017,167,-0.007
3597,300,2017,167,-0.007
3598,300,2017,167,-0.007
3599,300,2017,167,-0.007
3600,300,2017,167,-0.007
3601,301,2017,170,-0.008
3602,301,2017,170,-0.008
3603,301,2017,170,-0.008
3604,301,2017,170,-0.008
3605,301,2017,170,-0.008
3606,301,2017,170,-0.008
3607,301,2017,170,-0.008
3608,301,2017,170,-0.008
3609,301,2017,170,-0.008
3610,301,2017,170,-0.008
3611,301,2017,170,-0.008
3612,301,2017,170,-0.008
3613,302,2017,173,-0.005
3614,302,2017,173,-0.005
3615,302,2017,173,-0.005
3616,302,2017,173,-0.005
3617,302,2017,173,-0.005
3618,302,2017,173,-0.005
3619,302,2017,173,-0.005
3620,302,2017,173,-0.005
3621,302,2017,173,-0.005
3622,302,2017,173,-0.005
3623,302,2017,173,-0.005
3624,302,2017,173,-0.005
3625,303,2017,176,-0.009
3626,303,2017,176,-0.009
3627,303,2017,176,-0.009
3628,303,2017,176,-0.009
3629,303,2017,176,-0.009
3630,303,2017,176,-0.009
3631,303,2017,176,-0.009
3632,303,2017,176,-0.009
3633,303,2017,176,-0.009
3634,303,2017,176,-0.009
3635,303,2017,176,-0.009
3636,303,2017,176,-0.009
3637,304,2017,179,-0.009
3638,304,2017,179,-0.009
3639,304,2017,179,-0.009
3640,304,2017,179,-0.009
3641,304,2017,179,-0.009
3642,304,2017,179,-0.009
3643,304,2017,179,-0.009
3644,304,2017,179,-0.009
3645,304,2017,179,-0.009
3646,304,2017,179,-0.009
3647,304,2017,179,-0.009
3648,304,2017,179,-0.009
3649,305,2017,182,-0.009
3650,305,2017,182,-0.009
3651,305,2017,182,-0.009
3652,305,2017,182,-0.009
3653,305,2017,182,-0.009
3654,305,2017,182,-0.009
3655,305,2017,182,-0.009
3656,305,2017,182,-0.009
3657,305,2017,182,-0.009
3658,305,2017,182,-0.009
3659,305,2017,182,-0.009
3660,305,2017,182,-0.009
3661,306,2017,185,-0.01
3662,306,2017,185,-0.01
3663,306,2017,185,-0.01
3664,306,2017,185,-0.01
3665,306,2017,185,-0.01
3666,306,2017,185,-0.01
3667,306,2017,185,-0.01
3668,306,2017,185,-0.01
3669,306,2017,185,-0.01
3670,306,2017,185,-0.01
3671,306,2017,185,-0.01
3672,306,2017,185,-0.01
3673,307,2017,188,-0.01
3674,307,2017,188,-0.01
3675,307,2017,188,-0.01
3676,307,2017,188,-0.01
3677,307,2017,188,-0.01
3678,307,2017,188,-0.01
3679,307,2017,188,-0.01
3680,307,2017,188,-0.01
3681,307,2017,188,-0.01
3682,307,2017,188,-0.01
3683,307,2017,188,-0.01
3684,307,2017,188,-0.01
3685,308,2017,191,-0.009
3686,308,2017,191,-0.009
3687,308,2017,191,-0.009
3688,308,2017,191,-0.009
3689,308,2017,191,-0.009
3690,308,2017,191,-0.009
3691,308,2017,191,-0.009
3692,308,2017,191,-0.009
3693,308,2017,191,-0.009
3694,308,2017,191,-0.009
3695,308,2017,191,-0.009
3696,308,2017,191,-0.009
3697,309,2017,194,-0.009
3698,309,2017,194,-0.009
3699,309,2017,194,-0.009
3700,309,2017,194,-0.009
3701,309,2017,194,-0.009
3702,309,2017,194,-0.009
3703,309,2017,194,-0.009
3704,309,2017,194,-0.009
3705,309,2017,194,-0.009
3706,309,2017,194,-0.009
3707,309,2017,194,-0.009
3708,309,2017,194,-0.009
3709,310,2017,197,-0.009
3710,310,2017,197,-0.009
3711,310,2017,197,-0.009
3712,310,2017,197,-0.009
3713,310,2017,197,-0.009
3714,310,2017,197,-0.009
3715,310,2017,197,-0.009
3716,310,2017,197,-0.009
3717,310,2017,197,-0.009
3718,310,2017,197,-0.009
3719,310,2017,197,-0.009
3720,310,2017,197,-0.009
3721,311,2017,200,-0.008
3722,311,2017,200,-0.008
3723,311,2017,200,-0.008
3724,311,2017,200,-0.008
3725,311,2017,200,-0.008
3726,311,2017,200,-0.008
3727,311,2017,200,-0.008
3728,311,2017,200,-0.008
3729,311,2017,200,-0.008
3730,311,2017,200,-0.008
3731,311,2017,200,-0.008
3732,311,2017,200,-0.008
3733,312,2017,203,-0.01
3734,312,2017,203,-0.01
3735,312,2017,203,-0.01
3736,312,2017,203,-0.01
3737,312,2017,203,-0.01
3738,312,2017,203,-0.01
3739,312,2017,203,-0.01
3740,312,2017,203,-0.01
3741,312,2017,203,-0.01
3742,312,2017,203,-0.01
3743,312,2017,203,-0.01
3744,312,2017,203,-0.01
3745,313,2017,206,-0.01
3746,313,2017,206,-0.01
3747,313,2017,206,-0.01
3748,313,2017,206,-0.01
3749,313,2017,206,-0.01
3750,313,2017,206,-0.01
3751,313,2017,206,-0.01
3752,313,2017,206,-0.01
3753,313,2017,206,-0.01
3754,313,2017,206,-0.01
3755,313,2017,206,-0.01
3756,313,2017,206,-0.01
3757,314,2017,209,-0.008
3758,314,2017,209,-0.008
3759,314,2017,209,-0.008
3760,314,2017,209,-0.008
3761,314,2017,209,-0.008
3762,314,2017,209,-0.008
3763,314,2017,209,-0.008
3764,314,2017,209,-0.008
3765,314,2017,209,-0.008
3766,314,2017,209,-0.008
3767,314,2017,209,-0.008
3768,314,2017,209,-0.008
3769,315,2017,212,-0.01
3770,315,2017,212,-0.01
3771,315,2017,212,-0.01
3772,315,2017,212,-0.01
3773,315,2017,212,-0.01
3774,315,2017,212,-0.01
3775,315,2017,212,-0.01
3776,315,2017,212,-0.01
3777,315,2017,212,-0.01
3778,315,2017,212,-0.01
3779,315,2017,212,-0.01
