threeday_yrmo,threeday_yr,year,dayofyear,varvarsalt1_PSU_0-10mAvg
4769,4769,2017,266,26.9
4770,4770,2017,269,26.8
4771,4771,2017,272,26.8
4772,4772,2017,275,26.8
4773,4773,2017,278,27.0
4774,4774,2017,281,27.2
4775,4775,2017,284,27.2
4776,4776,2017,287,27.2
4777,4777,2017,290,27.4
4778,4778,2017,293,27.7
4779,4779,2017,296,27.7
4780,4780,2017,299,27.1
4781,4781,2017,302,27.0
4782,4782,2017,305,27.0
4783,4783,2017,308,27.2
4784,4784,2017,311,27.2
4785,4785,2017,314,27.2
4786,4786,2017,317,27.2
4787,4787,2017,320,27.7
4788,4788,2017,323,27.5
4789,4789,2017,326,27.4
4790,4790,2017,329,27.2
4791,4791,2017,332,27.1
4792,4792,2017,335,27.1
4793,4793,2017,338,26.7
4794,4794,2017,341,26.7
4795,4795,2017,344,26.8
4796,4796,2017,347,26.7
4797,4797,2017,350,26.8
4798,4798,2017,353,26.9
4799,4799,2017,356,26.9
4800,4800,2017,360,26.9
4801,4801,2018,2,27.0
4802,4802,2018,5,27.2
4803,4803,2018,8,27.3
4804,4804,2018,11,27.3
4805,4805,2018,14,27.1
4806,4806,2018,17,27.2
4807,4807,2018,20,27.7
4808,4808,2018,23,27.7
4809,4809,2018,26,27.6
4810,4810,2018,29,27.3
4811,4811,2018,32,27.2
4812,4812,2018,35,27.0
4813,4813,2018,38,26.9
4814,4814,2018,41,26.9
4815,4815,2018,44,26.9
4816,4816,2018,47,26.9
4817,4817,2018,50,27.0
4818,4818,2018,53,27.0
4819,4819,2018,56,27.1
4820,4820,2018,59,27.1
4821,4821,2018,62,27.4
4822,4822,2018,65,27.2
4823,4823,2018,68,27.1
4824,4824,2018,71,27.0
4825,4825,2018,74,27.1
4826,4826,2018,77,27.2
4827,4827,2018,80,27.2
4828,4828,2018,83,27.4
4829,4829,2018,86,27.5
4830,4830,2018,89,27.3
4831,4831,2018,92,27.3
4832,4832,2018,95,27.4
4833,4833,2018,98,27.3
4834,4834,2018,101,27.3
4835,4835,2018,104,27.4
4836,4836,2018,107,27.2
4837,4837,2018,110,27.0
4838,4838,2018,113,26.9
4839,4839,2018,116,26.9
4840,4840,2018,119,27.0
4841,4841,2018,122,26.8
4842,4842,2018,125,26.4
4843,4843,2018,128,25.9
4844,4844,2018,131,25.3
4845,4845,2018,134,25.0
4846,4846,2018,137,25.0
4847,4847,2018,140,24.5
4848,4848,2018,143,23.8
4849,4849,2018,146,23.2
4850,4850,2018,149,22.7
4851,4851,2018,152,23.0
4852,4852,2018,155,23.2
4853,4853,2018,158,23.2
4854,4854,2018,161,23.1
4855,4855,2018,164,22.7
4856,4856,2018,167,22.8
4857,4857,2018,170,23.5
4858,4858,2018,173,23.7
4859,4859,2018,176,23.7
4860,4860,2018,179,23.5
4861,4861,2018,182,23.6
4862,4862,2018,185,23.7
4863,4863,2018,188,23.8
4864,4864,2018,191,24.0
4865,4865,2018,194,24.2
4866,4866,2018,197,25.1
4867,4867,2018,200,25.2
4868,4868,2018,203,25.2
4869,4869,2018,206,25.2
4870,4870,2018,209,25.3
4871,4871,2018,212,25.3
4872,4872,2018,215,25.2
4873,4873,2018,218,25.1
4874,4874,2018,221,25.0
4875,4875,2018,224,25.2
4876,4876,2018,227,25.3
4877,4877,2018,230,25.5
4878,4878,2018,233,25.6
4879,4879,2018,236,26.0
4880,4880,2018,239,26.1
4881,4881,2018,242,26.2
4882,4882,2018,245,26.2
4883,4883,2018,248,26.3
4884,4884,2018,251,26.5
4885,4885,2018,254,26.9
4886,4886,2018,257,26.9
4887,4887,2018,260,26.7
4888,4888,2018,263,26.4
4889,4889,2018,266,26.4
4890,4890,2018,269,26.4
4891,4891,2018,272,26.7
4892,4892,2018,275,26.8
4893,4893,2018,278,26.8
4894,4894,2018,281,26.9
4895,4895,2018,284,27.1
4896,4896,2018,287,27.2
4897,4897,2018,290,27.2
4898,4898,2018,293,27.3
4899,4899,2018,296,27.5
4900,4900,2018,299,27.7
4901,4901,2018,302,27.9
4902,4902,2018,305,27.8
4903,4903,2018,308,27.6
4904,4904,2018,311,27.4
4905,4905,2018,314,27.3
4906,4906,2018,317,27.2
4907,4907,2018,320,27.1
4908,4908,2018,323,27.0
4909,4909,2018,326,27.1
4910,4910,2018,329,27.2
4911,4911,2018,332,27.4
4912,4912,2018,335,27.0
4913,4913,2018,338,26.9
4914,4914,2018,341,27.2
4915,4915,2018,344,27.4
4916,4916,2018,347,27.7
4917,4917,2018,350,28.0
4918,4918,2018,353,27.9
4919,4919,2018,356,27.7
4920,4920,2018,360,27.5
