threeday_yrmo,threeday_yr,year,dayofyear,varPAR-VarZ-VarK
2912,2912,2002,95,35.6
2913,2913,2002,98,41.6
2914,2914,2002,101,22.6
2915,2915,2002,104,28.3
2916,2916,2002,107,31.3
2917,2917,2002,110,51.6
2918,2918,2002,113,43.8
2919,2919,2002,116,32.0
2920,2920,2002,119,57.8
2921,2921,2002,122,46.4
2922,2922,2002,125,30.8
2923,2923,2002,128,52.5
2924,2924,2002,131,55.1
2925,2925,2002,134,31.0
2926,2926,2002,137,42.1
2927,2927,2002,140,23.5
2928,2928,2002,143,45.8
2929,2929,2002,146,22.1
2930,2930,2002,149,23.7
2931,2931,2002,152,50.1
2932,2932,2002,155,25.1
2933,2933,2002,158,36.5
2934,2934,2002,161,41.6
2935,2935,2002,164,42.3
2936,2936,2002,167,40.2
2937,2937,2002,170,35.9
2938,2938,2002,173,40.7
2939,2939,2002,176,28.2
2940,2940,2002,179,16.4
2941,2941,2002,182,37.0
2942,2942,2002,185,27.3
2943,2943,2002,188,21.2
2944,2944,2002,191,29.4
2945,2945,2002,194,26.4
2946,2946,2002,197,33.2
2947,2947,2002,200,31.3
2948,2948,2002,203,35.8
2949,2949,2002,206,35.5
2950,2950,2002,209,36.6
2951,2951,2002,212,37.4
2952,2952,2002,215,35.6
2953,2953,2002,218,29.3
2954,2954,2002,221,33.2
2955,2955,2002,224,38.1
2956,2956,2002,227,41.5
2957,2957,2002,230,42.0
2958,2958,2002,233,41.4
2959,2959,2002,236,41.9
2960,2960,2002,239,41.9
2961,2961,2002,242,39.4
2962,2962,2002,245,24.2
2963,2963,2002,248,36.4
2964,2964,2002,251,22.4
2965,2965,2002,254,35.9
2966,2966,2002,257,35.2
2967,2967,2002,260,30.7
2968,2968,2002,263,28.9
2969,2969,2002,266,34.6
2970,2970,2002,269,34.6
2971,2971,2002,272,30.3
2972,2972,2002,275,25.0
2973,2973,2002,278,16.5
2974,2974,2002,281,24.5
2975,2975,2002,284,27.3
2976,2976,2002,287,27.8
2977,2977,2002,290,28.8
2978,2978,2002,293,14.5
2979,2979,2002,296,26.6
2980,2980,2002,299,25.2
2981,2981,2002,302,19.4
2982,2982,2002,305,22.2
2983,2983,2002,308,18.3
2984,2984,2002,311,5.7
2985,2985,2002,314,9.1
2986,2986,2002,317,8.3
2987,2987,2002,320,6.0
2988,2988,2002,323,3.3
2989,2989,2002,326,8.9
2990,2990,2002,329,13.0
2991,2991,2002,332,11.9
2992,2992,2002,335,12.6
2993,2993,2002,338,8.1
2994,2994,2002,341,9.3
2995,2995,2002,344,4.0
2996,2996,2002,347,4.9
2997,2997,2002,350,5.2
2998,2998,2002,353,9.7
2999,2999,2002,356,7.0
3000,3000,2002,360,6.3
3001,3001,2003,2,4.4
3002,3002,2003,5,5.8
3003,3003,2003,8,11.6
3004,3004,2003,11,8.7
3005,3005,2003,14,8.2
3006,3006,2003,17,8.5
3007,3007,2003,20,8.4
3008,3008,2003,23,6.3
3009,3009,2003,26,8.8
3010,3010,2003,29,6.0
3011,3011,2003,32,10.9
3012,3012,2003,35,16.9
3013,3013,2003,38,20.6
3014,3014,2003,41,21.9
3015,3015,2003,44,22.0
3016,3016,2003,47,11.5
3017,3017,2003,50,13.3
3018,3018,2003,53,20.2
3019,3019,2003,56,25.9
3020,3020,2003,59,21.0
3021,3021,2003,62,23.9
3022,3022,2003,65,21.2
3023,3023,2003,68,17.8
3024,3024,2003,71,8.3
3025,3025,2003,74,18.4
3026,3026,2003,77,26.9
3027,3027,2003,80,19.6
3028,3028,2003,83,36.3
3029,3029,2003,86,34.5
3030,3030,2003,89,14.5
3031,3031,2003,92,31.9
3032,3032,2003,95,31.5
3033,3033,2003,98,11.4
3034,3034,2003,101,28.5
3035,3035,2003,104,25.6
3036,3036,2003,107,28.1
3037,3037,2003,110,21.4
3038,3038,2003,113,34.3
3039,3039,2003,116,46.3
3040,3040,2003,119,52.2
3041,3041,2003,122,52.9
3042,3042,2003,125,31.7
3043,3043,2003,128,41.5
3044,3044,2003,131,52.4
3045,3045,2003,134,35.8
3046,3046,2003,137,42.1
3047,3047,2003,140,29.5
3048,3048,2003,143,15.3
3049,3049,2003,146,45.9
3050,3050,2003,149,40.5
3051,3051,2003,152,33.8
3052,3052,2003,155,48.0
3053,3053,2003,158,50.0
3054,3054,2003,161,49.5
3055,3055,2003,164,30.7
3056,3056,2003,167,49.3
3057,3057,2003,170,40.2
3058,3058,2003,173,34.1
3059,3059,2003,176,42.9
3060,3060,2003,179,41.5
3061,3061,2003,182,32.4
3062,3062,2003,185,37.4
3063,3063,2003,188,43.6
3064,3064,2003,191,38.9
3065,3065,2003,194,32.6
3066,3066,2003,197,37.8
3067,3067,2003,200,32.0
3068,3068,2003,203,40.7
3069,3069,2003,206,37.4
3070,3070,2003,209,41.0
3071,3071,2003,212,42.5
3072,3072,2003,215,41.6
3073,3073,2003,218,41.2
3074,3074,2003,221,34.1
3075,3075,2003,224,41.1
3076,3076,2003,227,40.8
3077,3077,2003,230,39.3
3078,3078,2003,233,38.2
3079,3079,2003,236,33.4
3080,3080,2003,239,33.4
3081,3081,2003,242,42.3
3082,3082,2003,245,42.7
3083,3083,2003,248,37.9
3084,3084,2003,251,34.5
3085,3085,2003,254,20.7
3086,3086,2003,257,38.1
3087,3087,2003,260,27.3
3088,3088,2003,263,35.2
3089,3089,2003,266,35.8
3090,3090,2003,269,34.8
3091,3091,2003,272,36.2
3092,3092,2003,275,34.3
3093,3093,2003,278,34.4
3094,3094,2003,281,23.7
3095,3095,2003,284,18.9
3096,3096,2003,287,27.1
3097,3097,2003,290,4.6
3098,3098,2003,293,13.6
3099,3099,2003,296,15.6
3100,3100,2003,299,19.8
3101,3101,2003,302,13.5
3102,3102,2003,305,14.1
3103,3103,2003,308,18.7
3104,3104,2003,311,18.0
3105,3105,2003,314,10.8
3106,3106,2003,317,12.3
3107,3107,2003,320,4.7
3108,3108,2003,323,7.9
3109,3109,2003,326,11.1
3110,3110,2003,329,10.3
3111,3111,2003,332,2.6
3112,3112,2003,335,11.1
3113,3113,2003,338,6.0
3114,3114,2003,341,5.1
3115,3115,2003,344,5.2
3116,3116,2003,347,5.9
3117,3117,2003,350,3.1
3118,3118,2003,353,8.2
3119,3119,2003,356,7.1
3120,3120,2003,360,5.7
3121,3121,2004,2,7.0
3122,3122,2004,5,9.3
3123,3123,2004,8,3.4
3124,3124,2004,11,5.5
3125,3125,2004,14,2.9
3126,3126,2004,17,5.4
3127,3127,2004,20,7.8
3128,3128,2004,23,4.3
3129,3129,2004,26,6.6
3130,3130,2004,29,5.9
3131,3131,2004,32,9.8
3132,3132,2004,35,13.1
3133,3133,2004,38,11.6
3134,3134,2004,41,17.3
3135,3135,2004,44,19.6
3136,3136,2004,47,7.3
3137,3137,2004,50,16.3
3138,3138,2004,53,22.7
3139,3139,2004,56,12.0
3140,3140,2004,59,20.5
3141,3141,2004,62,26.8
3142,3142,2004,65,24.9
3143,3143,2004,68,12.9
3144,3144,2004,71,30.6
3145,3145,2004,74,29.3
3146,3146,2004,77,16.6
3147,3147,2004,80,28.3
3148,3148,2004,83,30.2
3149,3149,2004,86,15.3
3150,3150,2004,89,34.3
3151,3151,2004,92,40.9
3152,3152,2004,95,46.6
3153,3153,2004,98,40.6
3154,3154,2004,101,48.8
3155,3155,2004,104,39.7
3156,3156,2004,107,34.4
3157,3157,2004,110,40.1
3158,3158,2004,113,50.7
3159,3159,2004,116,50.3
3160,3160,2004,119,46.7
3161,3161,2004,122,51.3
3162,3162,2004,125,29.2
3163,3163,2004,128,43.0
3164,3164,2004,131,46.3
3165,3165,2004,134,57.1
3166,3166,2004,137,40.9
3167,3167,2004,140,51.4
3168,3168,2004,143,34.2
3169,3169,2004,146,34.8
3170,3170,2004,149,23.9
3171,3171,2004,152,32.8
3172,3172,2004,155,43.1
3173,3173,2004,158,27.6
3174,3174,2004,161,42.8
3175,3175,2004,164,27.4
3176,3176,2004,167,43.4
3177,3177,2004,170,44.1
3178,3178,2004,173,43.4
3179,3179,2004,176,41.5
3180,3180,2004,179,46.5
3181,3181,2004,182,44.5
3182,3182,2004,185,31.8
3183,3183,2004,188,35.7
3184,3184,2004,191,28.2
3185,3185,2004,194,36.2
3186,3186,2004,197,36.4
3187,3187,2004,200,40.9
3188,3188,2004,203,39.9
3189,3189,2004,206,44.6
3190,3190,2004,209,45.7
3191,3191,2004,212,46.6
3192,3192,2004,215,47.5
3193,3193,2004,218,41.0
3194,3194,2004,221,43.1
3195,3195,2004,224,45.1
3196,3196,2004,227,46.1
3197,3197,2004,230,41.7
3198,3198,2004,233,38.0
3199,3199,2004,236,31.8
3200,3200,2004,239,24.3
3201,3201,2004,242,26.1
3202,3202,2004,245,27.7
3203,3203,2004,248,33.6
3204,3204,2004,251,31.6
3205,3205,2004,254,22.3
3206,3206,2004,257,22.4
3207,3207,2004,260,14.0
3208,3208,2004,263,23.0
3209,3209,2004,266,19.4
3210,3210,2004,269,28.6
3211,3211,2004,272,29.4
3212,3212,2004,275,31.1
3213,3213,2004,278,30.6
3214,3214,2004,281,20.6
3215,3215,2004,284,15.3
3216,3216,2004,287,26.3
3217,3217,2004,290,17.2
3218,3218,2004,293,11.3
3219,3219,2004,296,15.1
3220,3220,2004,299,11.0
3221,3221,2004,302,19.3
3222,3222,2004,305,17.5
3223,3223,2004,308,15.4
3224,3224,2004,311,7.7
3225,3225,2004,314,7.9
3226,3226,2004,317,13.7
3227,3227,2004,320,6.3
3228,3228,2004,323,7.9
3229,3229,2004,326,6.7
3230,3230,2004,329,2.3
3231,3231,2004,332,7.5
3232,3232,2004,335,4.6
3233,3233,2004,338,4.8
3234,3234,2004,341,6.2
3235,3235,2004,344,4.3
3236,3236,2004,347,8.3
3237,3237,2004,350,4.2
3238,3238,2004,353,5.0
3239,3239,2004,356,7.1
3240,3240,2004,361,5.3
3241,3241,2005,2,7.1
3242,3242,2005,5,10.6
3243,3243,2005,8,3.7
3244,3244,2005,11,9.5
3245,3245,2005,14,11.6
3246,3246,2005,17,3.3
3247,3247,2005,20,3.1
3248,3248,2005,23,2.7
3249,3249,2005,26,7.5
3250,3250,2005,29,10.8
3251,3251,2005,32,11.7
3252,3252,2005,35,8.5
3253,3253,2005,38,9.8
3254,3254,2005,41,14.3
3255,3255,2005,44,14.9
3256,3256,2005,47,20.9
3257,3257,2005,50,22.1
3258,3258,2005,53,22.6
3259,3259,2005,56,24.4
3260,3260,2005,59,18.5
3261,3261,2005,62,21.6
3262,3262,2005,65,15.8
3263,3263,2005,68,18.4
3264,3264,2005,71,26.4
3265,3265,2005,74,28.1
3266,3266,2005,77,32.0
3267,3267,2005,80,18.0
3268,3268,2005,83,37.3
3269,3269,2005,86,17.3
3270,3270,2005,89,31.9
3271,3271,2005,92,21.4
3272,3272,2005,95,27.3
3273,3273,2005,98,27.2
3274,3274,2005,101,23.2
3275,3275,2005,104,33.7
3276,3276,2005,107,32.6
3277,3277,2005,110,50.8
3278,3278,2005,113,46.1
3279,3279,2005,116,48.7
3280,3280,2005,119,45.9
3281,3281,2005,122,31.8
3282,3282,2005,125,36.3
3283,3283,2005,128,33.2
3284,3284,2005,131,39.7
3285,3285,2005,134,26.8
3286,3286,2005,137,31.5
3287,3287,2005,140,26.8
3288,3288,2005,143,30.5
3289,3289,2005,146,43.6
3290,3290,2005,149,39.7
3291,3291,2005,152,19.9
3292,3292,2005,155,33.1
3293,3293,2005,158,33.4
3294,3294,2005,161,32.8
3295,3295,2005,164,32.3
3296,3296,2005,167,27.8
3297,3297,2005,170,18.9
3298,3298,2005,173,26.3
3299,3299,2005,176,28.6
3300,3300,2005,179,31.0
3301,3301,2005,182,37.5
3302,3302,2005,185,24.8
3303,3303,2005,188,27.0
3304,3304,2005,191,35.7
3305,3305,2005,194,31.0
3306,3306,2005,197,22.2
3307,3307,2005,200,36.5
3308,3308,2005,203,35.3
3309,3309,2005,206,38.4
3310,3310,2005,209,41.1
3311,3311,2005,212,30.4
3312,3312,2005,215,41.9
3313,3313,2005,218,42.7
3314,3314,2005,221,44.7
3315,3315,2005,224,42.2
3316,3316,2005,227,39.0
3317,3317,2005,230,37.6
3318,3318,2005,233,32.8
3319,3319,2005,236,40.5
3320,3320,2005,239,38.6
3321,3321,2005,242,28.7
3322,3322,2005,245,28.6
3323,3323,2005,248,27.6
3324,3324,2005,251,37.5
3325,3325,2005,254,34.4
3326,3326,2005,257,30.5
3327,3327,2005,260,32.8
3328,3328,2005,263,32.6
3329,3329,2005,266,35.9
3330,3330,2005,269,35.0
3331,3331,2005,272,12.6
3332,3332,2005,275,17.5
3333,3333,2005,278,19.5
3334,3334,2005,281,17.6
3335,3335,2005,284,16.4
3336,3336,2005,287,14.3
3337,3337,2005,290,8.3
3338,3338,2005,293,10.1
3339,3339,2005,296,11.1
3340,3340,2005,299,12.8
3341,3341,2005,302,13.2
3342,3342,2005,305,9.1
3343,3343,2005,308,5.0
3344,3344,2005,311,14.9
3345,3345,2005,314,6.3
3346,3346,2005,317,8.5
3347,3347,2005,320,6.6
3348,3348,2005,323,11.9
3349,3349,2005,326,13.0
3350,3350,2005,329,4.5
3351,3351,2005,332,5.9
3352,3352,2005,335,5.8
3353,3353,2005,338,6.5
3354,3354,2005,341,6.0
3355,3355,2005,344,7.4
3356,3356,2005,347,6.6
3357,3357,2005,350,9.8
3358,3358,2005,353,6.0
3359,3359,2005,356,2.8
3360,3360,2005,360,4.5
3361,3361,2006,2,4.1
3362,3362,2006,5,4.7
3363,3363,2006,8,4.6
3364,3364,2006,11,6.3
3365,3365,2006,14,6.5
3366,3366,2006,17,3.7
3367,3367,2006,20,8.5
3368,3368,2006,23,7.2
3369,3369,2006,26,6.8
3370,3370,2006,29,6.6
3371,3371,2006,32,5.7
3372,3372,2006,35,5.9
3373,3373,2006,38,12.6
3374,3374,2006,41,18.8
3375,3375,2006,44,16.4
3376,3376,2006,47,21.5
3377,3377,2006,50,19.9
3378,3378,2006,53,12.0
3379,3379,2006,56,16.9
3380,3380,2006,59,17.4
3381,3381,2006,62,17.7
3382,3382,2006,65,11.7
3383,3383,2006,68,13.3
3384,3384,2006,71,34.8
3385,3385,2006,74,19.7
3386,3386,2006,77,28.3
3387,3387,2006,80,30.1
3388,3388,2006,83,16.9
3389,3389,2006,86,28.2
3390,3390,2006,89,30.3
3391,3391,2006,92,20.0
3392,3392,2006,95,37.5
3393,3393,2006,98,32.5
3394,3394,2006,101,31.7
3395,3395,2006,104,18.5
3396,3396,2006,107,30.5
3397,3397,2006,110,17.6
3398,3398,2006,113,51.2
3399,3399,2006,116,38.1
3400,3400,2006,119,29.2
3401,3401,2006,122,49.7
3402,3402,2006,125,49.2
3403,3403,2006,128,39.9
3404,3404,2006,131,42.6
3405,3405,2006,134,53.8
3406,3406,2006,137,51.0
3407,3407,2006,140,48.6
3408,3408,2006,143,19.4
3409,3409,2006,146,28.6
3410,3410,2006,149,37.2
3411,3411,2006,152,25.4
3412,3412,2006,155,31.6
3413,3413,2006,158,46.1
3414,3414,2006,161,32.8
3415,3415,2006,164,32.6
3416,3416,2006,167,32.9
3417,3417,2006,170,40.4
3418,3418,2006,173,39.2
3419,3419,2006,176,39.6
3420,3420,2006,179,42.3
3421,3421,2006,182,48.6
3422,3422,2006,185,47.3
3423,3423,2006,188,37.7
3424,3424,2006,191,36.0
3425,3425,2006,194,15.0
3426,3426,2006,197,45.8
3427,3427,2006,200,37.0
3428,3428,2006,203,43.5
3429,3429,2006,206,46.8
3430,3430,2006,209,47.8
3431,3431,2006,212,39.9
3432,3432,2006,215,48.1
3433,3433,2006,218,43.8
3434,3434,2006,221,26.2
3435,3435,2006,224,45.4
3436,3436,2006,227,43.3
3437,3437,2006,230,46.7
3438,3438,2006,233,45.4
3439,3439,2006,236,44.9
3440,3440,2006,239,47.5
3441,3441,2006,242,41.9
3442,3442,2006,245,48.0
3443,3443,2006,248,47.4
3444,3444,2006,251,44.3
3445,3445,2006,254,39.0
3446,3446,2006,257,34.0
3447,3447,2006,260,25.4
3448,3448,2006,263,23.2
3449,3449,2006,266,39.8
3450,3450,2006,269,36.7
3451,3451,2006,272,39.0
3452,3452,2006,275,34.7
3453,3453,2006,278,31.9
3454,3454,2006,281,26.6
3455,3455,2006,284,33.7
3456,3456,2006,287,25.7
3457,3457,2006,290,29.1
3458,3458,2006,293,22.2
3459,3459,2006,296,23.4
3460,3460,2006,299,12.6
3461,3461,2006,302,21.2
3462,3462,2006,305,21.7
3463,3463,2006,308,4.0
3464,3464,2006,311,11.9
3465,3465,2006,314,12.3
3466,3466,2006,317,7.6
3467,3467,2006,320,6.9
3468,3468,2006,323,7.9
3469,3469,2006,326,7.1
3470,3470,2006,329,9.0
3471,3471,2006,332,11.0
3472,3472,2006,335,8.8
3473,3473,2006,338,6.0
3474,3474,2006,341,6.2
3475,3475,2006,344,2.9
3476,3476,2006,347,8.2
3477,3477,2006,350,6.6
3478,3478,2006,353,3.6
3479,3479,2006,356,7.7
3480,3480,2006,360,6.5
3481,3481,2007,2,3.4
3482,3482,2007,5,6.3
3483,3483,2007,8,4.8
3484,3484,2007,11,9.4
3485,3485,2007,14,9.8
3486,3486,2007,17,6.9
3487,3487,2007,20,7.7
3488,3488,2007,23,3.4
3489,3489,2007,26,13.0
3490,3490,2007,29,13.8
3491,3491,2007,32,17.4
3492,3492,2007,35,4.7
3493,3493,2007,38,9.5
3494,3494,2007,41,11.5
3495,3495,2007,44,13.5
3496,3496,2007,47,12.9
3497,3497,2007,50,11.7
3498,3498,2007,53,18.4
3499,3499,2007,56,7.6
3500,3500,2007,59,22.3
3501,3501,2007,62,9.6
3502,3502,2007,65,15.6
3503,3503,2007,68,13.5
3504,3504,2007,71,13.6
3505,3505,2007,74,26.0
3506,3506,2007,77,11.6
3507,3507,2007,80,20.2
3508,3508,2007,83,9.4
3509,3509,2007,86,32.7
3510,3510,2007,89,20.4
3511,3511,2007,92,38.6
3512,3512,2007,95,24.0
3513,3513,2007,98,20.1
3514,3514,2007,101,34.6
3515,3515,2007,104,25.6
3516,3516,2007,107,20.4
3517,3517,2007,110,50.9
3518,3518,2007,113,35.4
3519,3519,2007,116,21.0
3520,3520,2007,119,47.3
3521,3521,2007,122,22.2
3522,3522,2007,125,36.9
3523,3523,2007,128,34.2
3524,3524,2007,131,49.7
3525,3525,2007,134,48.1
3526,3526,2007,137,41.3
3527,3527,2007,140,27.6
3528,3528,2007,143,40.2
3529,3529,2007,146,31.5
3530,3530,2007,149,42.6
3531,3531,2007,152,42.7
3532,3532,2007,155,27.5
3533,3533,2007,158,23.6
3534,3534,2007,161,18.3
3535,3535,2007,164,35.4
3536,3536,2007,167,24.2
3537,3537,2007,170,35.2
3538,3538,2007,173,30.6
3539,3539,2007,176,23.5
3540,3540,2007,179,16.6
3541,3541,2007,182,28.5
3542,3542,2007,185,29.6
3543,3543,2007,188,32.9
3544,3544,2007,191,36.6
3545,3545,2007,194,32.2
3546,3546,2007,197,26.1
3547,3547,2007,200,15.4
3548,3548,2007,203,13.6
3549,3549,2007,206,39.9
3550,3550,2007,209,32.9
3551,3551,2007,212,35.1
3552,3552,2007,215,34.3
3553,3553,2007,218,36.5
3554,3554,2007,221,25.9
3555,3555,2007,224,25.4
3556,3556,2007,227,38.6
3557,3557,2007,230,19.8
3558,3558,2007,233,19.7
3559,3559,2007,236,36.2
3560,3560,2007,239,28.9
3561,3561,2007,242,33.7
3562,3562,2007,245,17.9
3563,3563,2007,248,33.0
3564,3564,2007,251,38.0
3565,3565,2007,254,39.8
3566,3566,2007,257,40.7
3567,3567,2007,260,25.9
3568,3568,2007,263,33.4
3569,3569,2007,266,33.1
3570,3570,2007,269,26.6
3571,3571,2007,272,22.8
3572,3572,2007,275,18.8
3573,3573,2007,278,24.0
3574,3574,2007,281,15.3
3575,3575,2007,284,18.9
3576,3576,2007,287,21.0
3577,3577,2007,290,12.0
3578,3578,2007,293,12.4
3579,3579,2007,296,15.0
3580,3580,2007,299,20.4
3581,3581,2007,302,8.5
3582,3582,2007,305,13.5
3583,3583,2007,308,11.4
3584,3584,2007,311,5.8
3585,3585,2007,314,9.7
3586,3586,2007,317,11.2
3587,3587,2007,320,8.2
3588,3588,2007,323,6.0
3589,3589,2007,326,12.6
3590,3590,2007,329,9.5
3591,3591,2007,332,6.1
3592,3592,2007,335,7.4
3593,3593,2007,338,3.6
3594,3594,2007,341,10.2
3595,3595,2007,344,6.5
3596,3596,2007,347,4.2
3597,3597,2007,350,3.7
3598,3598,2007,353,4.8
3599,3599,2007,356,4.2
3600,3600,2007,360,5.5
3601,3601,2008,2,5.2
3602,3602,2008,5,3.3
3603,3603,2008,8,5.0
3604,3604,2008,11,5.5
3605,3605,2008,14,4.7
3606,3606,2008,17,8.2
3607,3607,2008,20,7.9
3608,3608,2008,23,13.3
3609,3609,2008,26,9.1
3610,3610,2008,29,9.9
3611,3611,2008,32,9.2
3612,3612,2008,35,11.7
3613,3613,2008,38,11.2
3614,3614,2008,41,8.9
3615,3615,2008,44,13.7
3616,3616,2008,47,11.2
3617,3617,2008,50,22.7
3618,3618,2008,53,17.5
3619,3619,2008,56,23.3
3620,3620,2008,59,15.3
3621,3621,2008,62,22.3
3622,3622,2008,65,29.2
3623,3623,2008,68,20.3
3624,3624,2008,71,12.9
3625,3625,2008,74,16.0
3626,3626,2008,77,18.0
3627,3627,2008,80,19.7
3628,3628,2008,83,27.2
3629,3629,2008,86,22.2
3630,3630,2008,89,24.7
3631,3631,2008,92,43.7
3632,3632,2008,95,35.2
3633,3633,2008,98,26.2
3634,3634,2008,101,35.4
3635,3635,2008,104,42.7
3636,3636,2008,107,42.7
3637,3637,2008,110,39.3
3638,3638,2008,113,56.6
3639,3639,2008,116,43.8
3640,3640,2008,119,32.1
3641,3641,2008,122,48.6
3642,3642,2008,125,45.0
3643,3643,2008,128,54.5
3644,3644,2008,131,41.0
3645,3645,2008,134,31.5
3646,3646,2008,137,59.4
3647,3647,2008,140,37.9
3648,3648,2008,143,49.1
3649,3649,2008,146,42.7
3650,3650,2008,149,37.9
3651,3651,2008,152,49.1
3652,3652,2008,155,31.2
3653,3653,2008,158,23.3
3654,3654,2008,161,26.2
3655,3655,2008,164,39.6
3656,3656,2008,167,35.6
3657,3657,2008,170,27.6
3658,3658,2008,173,19.6
3659,3659,2008,176,30.1
3660,3660,2008,179,32.0
3661,3661,2008,182,35.5
3662,3662,2008,185,27.9
3663,3663,2008,188,30.3
3664,3664,2008,191,44.0
3665,3665,2008,194,39.4
3666,3666,2008,197,36.1
3667,3667,2008,200,38.0
3668,3668,2008,203,40.4
3669,3669,2008,206,42.2
3670,3670,2008,209,26.8
3671,3671,2008,212,22.5
3672,3672,2008,215,28.5
3673,3673,2008,218,40.4
3674,3674,2008,221,38.4
3675,3675,2008,224,33.6
3676,3676,2008,227,38.0
3677,3677,2008,230,36.7
3678,3678,2008,233,22.8
3679,3679,2008,236,32.3
3680,3680,2008,239,31.9
3681,3681,2008,242,21.1
3682,3682,2008,245,35.2
3683,3683,2008,248,33.2
3684,3684,2008,251,33.9
3685,3685,2008,254,35.7
3686,3686,2008,257,37.3
3687,3687,2008,260,38.2
3688,3688,2008,263,32.7
3689,3689,2008,266,29.6
3690,3690,2008,269,12.9
3691,3691,2008,272,31.0
3692,3692,2008,275,29.6
3693,3693,2008,278,11.0
3694,3694,2008,281,18.0
3695,3695,2008,284,23.4
3696,3696,2008,287,13.2
3697,3697,2008,290,15.9
3698,3698,2008,293,21.9
3699,3699,2008,296,20.4
3700,3700,2008,299,19.4
3701,3701,2008,302,22.9
3702,3702,2008,305,5.8
3703,3703,2008,308,9.3
3704,3704,2008,311,7.8
3705,3705,2008,314,8.2
3706,3706,2008,317,4.9
3707,3707,2008,320,5.5
3708,3708,2008,323,11.2
3709,3709,2008,326,4.0
3710,3710,2008,329,8.5
3711,3711,2008,332,8.7
3712,3712,2008,335,4.1
3713,3713,2008,338,7.7
3714,3714,2008,341,4.0
3715,3715,2008,344,4.6
3716,3716,2008,347,5.9
3717,3717,2008,350,7.5
3718,3718,2008,353,4.8
3719,3719,2008,356,5.2
3720,3720,2008,361,5.9
3721,3721,2009,2,7.7
3722,3722,2009,5,5.0
3723,3723,2009,8,5.3
3724,3724,2009,11,3.8
3725,3725,2009,14,9.4
3726,3726,2009,17,12.8
3727,3727,2009,20,15.4
3728,3728,2009,23,15.5
3729,3729,2009,26,14.1
3730,3730,2009,29,11.3
3731,3731,2009,32,9.9
3732,3732,2009,35,16.8
3733,3733,2009,38,16.6
3734,3734,2009,41,13.0
3735,3735,2009,44,17.1
3736,3736,2009,47,24.8
3737,3737,2009,50,25.1
3738,3738,2009,53,17.9
3739,3739,2009,56,18.0
3740,3740,2009,59,22.6
3741,3741,2009,62,18.0
3742,3742,2009,65,31.6
3743,3743,2009,68,29.2
3744,3744,2009,71,36.0
3745,3745,2009,74,14.3
3746,3746,2009,77,24.6
3747,3747,2009,80,31.0
3748,3748,2009,83,21.2
3749,3749,2009,86,27.4
3750,3750,2009,89,34.9
3751,3751,2009,92,26.9
3752,3752,2009,95,45.9
3753,3753,2009,98,51.9
3754,3754,2009,101,37.1
3755,3755,2009,104,54.0
3756,3756,2009,107,41.3
3757,3757,2009,110,31.8
3758,3758,2009,113,56.4
3759,3759,2009,116,62.6
3760,3760,2009,119,56.1
3761,3761,2009,122,46.1
3762,3762,2009,125,27.0
3763,3763,2009,128,41.5
3764,3764,2009,131,37.3
3765,3765,2009,134,37.1
3766,3766,2009,137,37.1
3767,3767,2009,140,37.6
3768,3768,2009,143,52.3
3769,3769,2009,146,40.5
3770,3770,2009,149,54.5
3771,3771,2009,152,46.0
3772,3772,2009,155,56.1
3773,3773,2009,158,49.6
3774,3774,2009,161,54.4
3775,3775,2009,164,52.0
3776,3776,2009,167,35.9
3777,3777,2009,170,34.4
3778,3778,2009,173,36.2
3779,3779,2009,176,16.1
3780,3780,2009,179,35.0
3781,3781,2009,182,46.9
3782,3782,2009,185,48.7
3783,3783,2009,188,20.0
3784,3784,2009,191,49.9
3785,3785,2009,194,43.0
3786,3786,2009,197,46.3
3787,3787,2009,200,43.2
3788,3788,2009,203,43.4
3789,3789,2009,206,43.8
3790,3790,2009,209,47.0
3791,3791,2009,212,47.4
3792,3792,2009,215,46.8
3793,3793,2009,218,43.1
3794,3794,2009,221,30.8
3795,3795,2009,224,39.2
3796,3796,2009,227,35.8
3797,3797,2009,230,35.8
3798,3798,2009,233,31.4
3799,3799,2009,236,39.2
3800,3800,2009,239,41.5
3801,3801,2009,242,38.9
3802,3802,2009,245,35.3
3803,3803,2009,248,25.4
3804,3804,2009,251,26.7
3805,3805,2009,254,35.0
3806,3806,2009,257,28.8
3807,3807,2009,260,18.8
3808,3808,2009,263,32.6
3809,3809,2009,266,35.8
3810,3810,2009,269,35.8
3811,3811,2009,272,18.3
3812,3812,2009,275,20.5
3813,3813,2009,278,33.5
3814,3814,2009,281,31.1
3815,3815,2009,284,24.6
3816,3816,2009,287,9.1
3817,3817,2009,290,8.5
3818,3818,2009,293,21.0
3819,3819,2009,296,10.9
3820,3820,2009,299,12.3
3821,3821,2009,302,7.7
3822,3822,2009,305,19.1
3823,3823,2009,308,15.2
3824,3824,2009,311,11.8
3825,3825,2009,314,7.8
3826,3826,2009,317,14.5
3827,3827,2009,320,3.3
3828,3828,2009,323,4.7
3829,3829,2009,326,7.2
3830,3830,2009,329,3.5
3831,3831,2009,332,7.4
3832,3832,2009,335,8.4
3833,3833,2009,338,9.0
3834,3834,2009,341,9.9
3835,3835,2009,344,8.7
3836,3836,2009,347,4.8
3837,3837,2009,350,3.6
3838,3838,2009,353,4.7
3839,3839,2009,356,6.0
3840,3840,2009,360,7.1
3841,3841,2010,2,3.7
