threeday_yrmo,threeday_yr,year,dayofyear,varRDRS_windstress10m
1995,1995,1994,224,3.0
1996,1996,1994,227,2.8
1997,1997,1994,230,0.8
1998,1998,1994,233,6.5
1999,1999,1994,236,8.2
2000,2000,1994,239,2.8
2001,2001,1994,242,3.2
2002,2002,1994,245,6.9
2003,2003,1994,248,1.8
2004,2004,1994,251,13.0
2005,2005,1994,254,2.4
2006,2006,1994,257,12.9
2007,2007,1994,260,5.3
2008,2008,1994,263,18.9
2009,2009,1994,266,4.4
2010,2010,1994,269,20.5
2011,2011,1994,272,14.1
2012,2012,1994,275,18.6
2013,2013,1994,278,7.5
2014,2014,1994,281,4.7
2015,2015,1994,284,18.2
2016,2016,1994,287,3.5
2017,2017,1994,290,0.9
2018,2018,1994,293,35.3
2019,2019,1994,296,11.7
2020,2020,1994,299,45.3
2021,2021,1994,302,11.5
2022,2022,1994,305,38.1
2023,2023,1994,308,34.1
2024,2024,1994,311,41.7
2025,2025,1994,314,70.0
2026,2026,1994,317,14.2
2027,2027,1994,320,49.0
2028,2028,1994,323,81.1
2029,2029,1994,326,86.3
2030,2030,1994,329,28.6
2031,2031,1994,332,21.3
2032,2032,1994,335,43.4
2033,2033,1994,338,17.5
2034,2034,1994,341,30.5
2035,2035,1994,344,19.7
2036,2036,1994,347,8.4
2037,2037,1994,350,46.1
2038,2038,1994,353,117.1
2039,2039,1994,356,59.4
2040,2040,1994,360,39.8
2041,2041,1995,2,5.4
2042,2042,1995,5,4.8
2043,2043,1995,8,34.4
2044,2044,1995,11,41.4
2045,2045,1995,14,14.7
2046,2046,1995,17,23.6
2047,2047,1995,20,23.6
2048,2048,1995,23,5.9
2049,2049,1995,26,4.2
2050,2050,1995,29,82.8
2051,2051,1995,32,36.1
2052,2052,1995,35,16.3
2053,2053,1995,38,35.7
2054,2054,1995,41,1.9
2055,2055,1995,44,62.1
2056,2056,1995,47,48.1
2057,2057,1995,50,29.1
2058,2058,1995,53,9.8
2059,2059,1995,56,8.7
2060,2060,1995,59,17.2
2061,2061,1995,62,14.3
2062,2062,1995,65,10.9
2063,2063,1995,68,38.8
2064,2064,1995,71,13.5
2065,2065,1995,74,45.7
2066,2066,1995,77,11.4
2067,2067,1995,80,111.9
2068,2068,1995,83,26.6
2069,2069,1995,86,3.2
2070,2070,1995,89,2.8
2071,2071,1995,92,5.6
2072,2072,1995,95,3.2
2073,2073,1995,98,46.7
2074,2074,1995,101,20.4
2075,2075,1995,104,16.1
2076,2076,1995,107,12.2
2077,2077,1995,110,10.9
2078,2078,1995,113,8.4
2079,2079,1995,116,11.3
2080,2080,1995,119,5.8
2081,2081,1995,122,9.1
2082,2082,1995,125,27.5
2083,2083,1995,128,2.7
2084,2084,1995,131,16.4
2085,2085,1995,134,15.6
2086,2086,1995,137,18.7
2087,2087,1995,140,13.8
2088,2088,1995,143,17.2
2089,2089,1995,146,3.5
2090,2090,1995,149,4.0
2091,2091,1995,152,5.0
2092,2092,1995,155,8.1
2093,2093,1995,158,34.6
2094,2094,1995,161,5.2
2095,2095,1995,164,23.0
2096,2096,1995,167,1.9
2097,2097,1995,170,2.0
2098,2098,1995,173,5.1
2099,2099,1995,176,3.2
2100,2100,1995,179,15.7
2101,2101,1995,182,10.0
2102,2102,1995,185,11.5
2103,2103,1995,188,4.4
2104,2104,1995,191,17.2
2105,2105,1995,194,5.5
2106,2106,1995,197,24.6
2107,2107,1995,200,22.9
2108,2108,1995,203,8.3
2109,2109,1995,206,3.0
2110,2110,1995,209,4.5
2111,2111,1995,212,8.0
2112,2112,1995,215,2.1
2113,2113,1995,218,8.1
2114,2114,1995,221,5.9
2115,2115,1995,224,14.8
2116,2116,1995,227,11.2
2117,2117,1995,230,14.4
2118,2118,1995,233,4.1
2119,2119,1995,236,6.3
2120,2120,1995,239,1.8
2121,2121,1995,242,1.6
2122,2122,1995,245,12.5
2123,2123,1995,248,11.2
2124,2124,1995,251,7.0
2125,2125,1995,254,2.0
2126,2126,1995,257,5.5
2127,2127,1995,260,4.2
2128,2128,1995,263,5.7
2129,2129,1995,266,7.1
2130,2130,1995,269,10.9
2131,2131,1995,272,8.2
2132,2132,1995,275,19.5
2133,2133,1995,278,7.8
2134,2134,1995,281,6.1
2135,2135,1995,284,23.7
2136,2136,1995,287,28.6
2137,2137,1995,290,32.6
2138,2138,1995,293,3.7
2139,2139,1995,296,18.9
2140,2140,1995,299,47.3
2141,2141,1995,302,21.5
2142,2142,1995,305,15.3
2143,2143,1995,308,16.7
2144,2144,1995,311,20.5
2145,2145,1995,314,28.1
2146,2146,1995,317,23.5
2147,2147,1995,320,11.4
2148,2148,1995,323,26.6
2149,2149,1995,326,5.7
2150,2150,1995,329,30.0
2151,2151,1995,332,11.8
2152,2152,1995,335,22.2
2153,2153,1995,338,60.7
2154,2154,1995,341,17.8
2155,2155,1995,344,43.7
2156,2156,1995,347,28.4
2157,2157,1995,350,56.5
2158,2158,1995,353,42.9
2159,2159,1995,356,8.8
2160,2160,1995,360,37.4
2161,2161,1996,2,28.9
2162,2162,1996,5,12.9
2163,2163,1996,8,41.0
2164,2164,1996,11,51.8
2165,2165,1996,14,43.5
2166,2166,1996,17,16.5
2167,2167,1996,20,15.7
2168,2168,1996,23,11.5
2169,2169,1996,26,5.2
2170,2170,1996,29,25.2
2171,2171,1996,32,16.3
2172,2172,1996,35,13.7
2173,2173,1996,38,26.5
2174,2174,1996,41,32.2
2175,2175,1996,44,8.3
2176,2176,1996,47,7.0
2177,2177,1996,50,40.1
2178,2178,1996,53,34.1
2179,2179,1996,56,19.5
2180,2180,1996,59,45.7
2181,2181,1996,62,2.8
2182,2182,1996,65,17.8
2183,2183,1996,68,4.9
2184,2184,1996,71,6.4
2185,2185,1996,74,19.4
2186,2186,1996,77,4.1
2187,2187,1996,80,38.2
2188,2188,1996,83,7.0
2189,2189,1996,86,8.2
2190,2190,1996,89,8.6
2191,2191,1996,92,28.6
2192,2192,1996,95,13.9
2193,2193,1996,98,7.4
2194,2194,1996,101,7.6
2195,2195,1996,104,31.8
2196,2196,1996,107,23.8
2197,2197,1996,110,38.8
2198,2198,1996,113,33.4
2199,2199,1996,116,35.4
2200,2200,1996,119,8.5
2201,2201,1996,122,13.9
2202,2202,1996,125,4.3
2203,2203,1996,128,4.4
2204,2204,1996,131,1.3
2205,2205,1996,134,3.6
2206,2206,1996,137,4.5
2207,2207,1996,140,30.6
2208,2208,1996,143,7.7
2209,2209,1996,146,2.6
2210,2210,1996,149,30.8
2211,2211,1996,152,6.3
2212,2212,1996,155,9.2
2213,2213,1996,158,10.0
2214,2214,1996,161,10.9
2215,2215,1996,164,2.3
2216,2216,1996,167,4.9
2217,2217,1996,170,6.3
2218,2218,1996,173,11.7
2219,2219,1996,176,3.2
2220,2220,1996,179,1.8
2221,2221,1996,182,1.0
2222,2222,1996,185,6.5
2223,2223,1996,188,9.9
2224,2224,1996,191,12.1
2225,2225,1996,194,24.9
2226,2226,1996,197,37.0
2227,2227,1996,200,15.9
2228,2228,1996,203,5.0
2229,2229,1996,206,22.0
2230,2230,1996,209,11.3
2231,2231,1996,212,10.3
2232,2232,1996,215,4.0
2233,2233,1996,218,11.8
2234,2234,1996,221,4.1
2235,2235,1996,224,9.6
2236,2236,1996,227,17.8
2237,2237,1996,230,4.4
2238,2238,1996,233,10.0
2239,2239,1996,236,9.4
2240,2240,1996,239,13.4
2241,2241,1996,242,10.2
2242,2242,1996,245,16.1
2243,2243,1996,248,1.9
2244,2244,1996,251,22.9
2245,2245,1996,254,6.8
2246,2246,1996,257,19.9
2247,2247,1996,260,2.9
2248,2248,1996,263,4.9
2249,2249,1996,266,9.5
2250,2250,1996,269,10.9
2251,2251,1996,272,2.7
2252,2252,1996,275,21.9
2253,2253,1996,278,10.5
2254,2254,1996,281,7.2
2255,2255,1996,284,18.7
2256,2256,1996,287,26.1
2257,2257,1996,290,21.7
2258,2258,1996,293,40.5
2259,2259,1996,296,61.1
2260,2260,1996,299,11.8
2261,2261,1996,302,3.7
2262,2262,1996,305,8.6
2263,2263,1996,308,4.7
2264,2264,1996,311,6.8
2265,2265,1996,314,31.6
2266,2266,1996,317,16.9
2267,2267,1996,320,6.7
2268,2268,1996,323,18.0
2269,2269,1996,326,17.9
2270,2270,1996,329,19.4
2271,2271,1996,332,21.5
2272,2272,1996,335,54.4
2273,2273,1996,338,12.3
2274,2274,1996,341,35.6
2275,2275,1996,344,29.2
2276,2276,1996,347,31.2
2277,2277,1996,350,23.7
2278,2278,1996,353,12.1
2279,2279,1996,356,18.8
2280,2280,1996,361,34.4
2281,2281,1997,2,61.9
2282,2282,1997,5,16.6
2283,2283,1997,8,6.0
2284,2284,1997,11,2.1
2285,2285,1997,14,1.6
2286,2286,1997,17,28.2
2287,2287,1997,20,24.5
2288,2288,1997,23,9.0
2289,2289,1997,26,16.1
2290,2290,1997,29,26.9
2291,2291,1997,32,2.7
2292,2292,1997,35,7.8
2293,2293,1997,38,10.7
2294,2294,1997,41,3.4
2295,2295,1997,44,11.5
2296,2296,1997,47,15.9
2297,2297,1997,50,31.9
2298,2298,1997,53,4.9
2299,2299,1997,56,1.7
2300,2300,1997,59,26.7
2301,2301,1997,62,52.8
2302,2302,1997,65,30.8
2303,2303,1997,68,53.1
2304,2304,1997,71,11.2
2305,2305,1997,74,5.3
2306,2306,1997,77,99.8
2307,2307,1997,80,18.5
2308,2308,1997,83,4.0
2309,2309,1997,86,11.9
2310,2310,1997,89,51.2
2311,2311,1997,92,25.4
2312,2312,1997,95,29.6
2313,2313,1997,98,1.5
2314,2314,1997,101,3.7
2315,2315,1997,104,19.3
2316,2316,1997,107,32.3
2317,2317,1997,110,5.6
2318,2318,1997,113,7.3
2319,2319,1997,116,5.5
2320,2320,1997,119,14.3
2321,2321,1997,122,11.5
2322,2322,1997,125,44.0
2323,2323,1997,128,4.0
2324,2324,1997,131,26.1
2325,2325,1997,134,2.2
2326,2326,1997,137,35.7
2327,2327,1997,140,16.9
2328,2328,1997,143,7.5
2329,2329,1997,146,6.8
2330,2330,1997,149,1.0
2331,2331,1997,152,22.1
2332,2332,1997,155,14.8
2333,2333,1997,158,8.7
2334,2334,1997,161,17.9
2335,2335,1997,164,4.7
2336,2336,1997,167,8.0
2337,2337,1997,170,16.0
2338,2338,1997,173,7.8
2339,2339,1997,176,6.3
2340,2340,1997,179,10.9
2341,2341,1997,182,9.8
2342,2342,1997,185,10.0
2343,2343,1997,188,12.5
2344,2344,1997,191,5.9
2345,2345,1997,194,3.8
2346,2346,1997,197,9.4
2347,2347,1997,200,4.5
2348,2348,1997,203,12.0
2349,2349,1997,206,21.0
2350,2350,1997,209,1.1
2351,2351,1997,212,2.2
2352,2352,1997,215,3.2
2353,2353,1997,218,6.5
2354,2354,1997,221,32.5
2355,2355,1997,224,1.3
2356,2356,1997,227,22.5
2357,2357,1997,230,3.2
2358,2358,1997,233,3.8
2359,2359,1997,236,12.6
2360,2360,1997,239,22.6
2361,2361,1997,242,4.2
2362,2362,1997,245,2.3
2363,2363,1997,248,6.2
2364,2364,1997,251,11.2
2365,2365,1997,254,7.7
2366,2366,1997,257,8.0
2367,2367,1997,260,39.7
2368,2368,1997,263,6.0
2369,2369,1997,266,1.8
2370,2370,1997,269,34.7
2371,2371,1997,272,33.1
2372,2372,1997,275,50.8
2373,2373,1997,278,37.8
2374,2374,1997,281,105.6
2375,2375,1997,284,64.0
2376,2376,1997,287,12.9
2377,2377,1997,290,24.3
2378,2378,1997,293,19.7
2379,2379,1997,296,14.8
2380,2380,1997,299,14.6
2381,2381,1997,302,45.3
2382,2382,1997,305,19.5
2383,2383,1997,308,31.5
2384,2384,1997,311,10.5
2385,2385,1997,314,5.5
2386,2386,1997,317,5.5
2387,2387,1997,320,6.1
2388,2388,1997,323,17.1
2389,2389,1997,326,9.4
2390,2390,1997,329,36.0
2391,2391,1997,332,45.3
2392,2392,1997,335,24.7
2393,2393,1997,338,7.7
2394,2394,1997,341,4.3
2395,2395,1997,344,37.0
2396,2396,1997,347,37.9
2397,2397,1997,350,82.8
2398,2398,1997,353,71.9
2399,2399,1997,356,34.0
2400,2400,1997,360,34.2
2401,2401,1998,2,5.6
2402,2402,1998,5,26.4
2403,2403,1998,8,21.0
2404,2404,1998,11,29.0
2405,2405,1998,14,86.7
2406,2406,1998,17,57.3
2407,2407,1998,20,32.3
2408,2408,1998,23,90.4
2409,2409,1998,26,62.4
2410,2410,1998,29,45.6
2411,2411,1998,32,20.7
2412,2412,1998,35,21.5
2413,2413,1998,38,31.5
2414,2414,1998,41,66.5
2415,2415,1998,44,112.5
2416,2416,1998,47,20.6
2417,2417,1998,50,81.9
2418,2418,1998,53,88.1
2419,2419,1998,56,13.7
2420,2420,1998,59,20.6
2421,2421,1998,62,7.6
2422,2422,1998,65,7.7
2423,2423,1998,68,42.9
2424,2424,1998,71,29.6
2425,2425,1998,74,3.6
2426,2426,1998,77,10.5
2427,2427,1998,80,5.4
2428,2428,1998,83,32.0
2429,2429,1998,86,8.7
2430,2430,1998,89,19.9
2431,2431,1998,92,4.2
2432,2432,1998,95,4.2
2433,2433,1998,98,3.9
2434,2434,1998,101,12.5
2435,2435,1998,104,16.9
2436,2436,1998,107,4.7
2437,2437,1998,110,3.5
2438,2438,1998,113,18.7
2439,2439,1998,116,24.1
2440,2440,1998,119,10.8
2441,2441,1998,122,17.3
2442,2442,1998,125,1.4
2443,2443,1998,128,2.8
2444,2444,1998,131,9.9
2445,2445,1998,134,32.8
2446,2446,1998,137,8.6
2447,2447,1998,140,19.3
2448,2448,1998,143,18.1
2449,2449,1998,146,3.0
2450,2450,1998,149,19.2
2451,2451,1998,152,8.6
2452,2452,1998,155,5.3
2453,2453,1998,158,1.9
2454,2454,1998,161,9.6
2455,2455,1998,164,37.9
2456,2456,1998,167,16.5
2457,2457,1998,170,5.1
2458,2458,1998,173,3.2
2459,2459,1998,176,27.8
2460,2460,1998,179,2.9
2461,2461,1998,182,2.8
2462,2462,1998,185,10.3
2463,2463,1998,188,14.4
2464,2464,1998,191,0.6
2465,2465,1998,194,16.2
2466,2466,1998,197,10.9
2467,2467,1998,200,10.0
2468,2468,1998,203,16.9
2469,2469,1998,206,3.4
2470,2470,1998,209,0.7
2471,2471,1998,212,5.1
2472,2472,1998,215,0.4
2473,2473,1998,218,12.6
2474,2474,1998,221,6.7
2475,2475,1998,224,1.7
2476,2476,1998,227,7.9
2477,2477,1998,230,1.3
2478,2478,1998,233,3.8
2479,2479,1998,236,2.8
2480,2480,1998,239,2.2
2481,2481,1998,242,8.1
2482,2482,1998,245,5.8
2483,2483,1998,248,23.7
2484,2484,1998,251,21.7
2485,2485,1998,254,3.9
2486,2486,1998,257,4.2
2487,2487,1998,260,0.7
2488,2488,1998,263,2.4
2489,2489,1998,266,7.6
2490,2490,1998,269,7.2
2491,2491,1998,272,13.8
2492,2492,1998,275,9.4
2493,2493,1998,278,17.8
2494,2494,1998,281,13.5
2495,2495,1998,284,6.9
2496,2496,1998,287,36.7
2497,2497,1998,290,15.4
2498,2498,1998,293,10.8
2499,2499,1998,296,1.3
2500,2500,1998,299,4.4
2501,2501,1998,302,25.1
2502,2502,1998,305,33.1
2503,2503,1998,308,18.2
2504,2504,1998,311,6.7
2505,2505,1998,314,7.7
2506,2506,1998,317,34.9
2507,2507,1998,320,59.6
2508,2508,1998,323,40.5
2509,2509,1998,326,37.5
2510,2510,1998,329,99.4
2511,2511,1998,332,30.7
2512,2512,1998,335,38.5
2513,2513,1998,338,26.1
2514,2514,1998,341,78.2
2515,2515,1998,344,64.4
2516,2516,1998,347,87.4
2517,2517,1998,350,80.8
2518,2518,1998,353,65.8
2519,2519,1998,356,19.9
2520,2520,1998,360,92.4
2521,2521,1999,2,6.4
2522,2522,1999,5,5.9
2523,2523,1999,8,5.8
2524,2524,1999,11,22.2
2525,2525,1999,14,50.7
2526,2526,1999,17,24.4
2527,2527,1999,20,22.6
2528,2528,1999,23,20.3
2529,2529,1999,26,26.0
2530,2530,1999,29,62.1
2531,2531,1999,32,46.0
2532,2532,1999,35,15.7
2533,2533,1999,38,57.7
2534,2534,1999,41,14.0
2535,2535,1999,44,72.8
2536,2536,1999,47,89.2
2537,2537,1999,50,3.7
2538,2538,1999,53,89.1
2539,2539,1999,56,62.9
2540,2540,1999,59,76.0
2541,2541,1999,62,48.5
2542,2542,1999,65,5.9
2543,2543,1999,68,83.3
2544,2544,1999,71,64.4
2545,2545,1999,74,13.8
2546,2546,1999,77,31.5
2547,2547,1999,80,19.0
2548,2548,1999,83,36.6
2549,2549,1999,86,21.6
2550,2550,1999,89,121.7
2551,2551,1999,92,10.0
2552,2552,1999,95,4.2
2553,2553,1999,98,28.2
2554,2554,1999,101,18.7
2555,2555,1999,104,30.3
2556,2556,1999,107,5.2
2557,2557,1999,110,8.1
2558,2558,1999,113,6.6
2559,2559,1999,116,6.8
2560,2560,1999,119,19.7
2561,2561,1999,122,15.6
2562,2562,1999,125,14.5
2563,2563,1999,128,7.6
2564,2564,1999,131,4.8
2565,2565,1999,134,3.0
2566,2566,1999,137,5.4
2567,2567,1999,140,1.6
2568,2568,1999,143,9.7
2569,2569,1999,146,26.9
2570,2570,1999,149,41.3
2571,2571,1999,152,21.9
2572,2572,1999,155,8.6
2573,2573,1999,158,8.6
2574,2574,1999,161,0.9
2575,2575,1999,164,4.7
2576,2576,1999,167,5.9
2577,2577,1999,170,3.4
2578,2578,1999,173,3.8
2579,2579,1999,176,6.6
2580,2580,1999,179,6.9
2581,2581,1999,182,8.6
2582,2582,1999,185,5.9
2583,2583,1999,188,14.6
2584,2584,1999,191,7.5
2585,2585,1999,194,50.5
2586,2586,1999,197,19.9
2587,2587,1999,200,5.3
2588,2588,1999,203,2.4
2589,2589,1999,206,5.6
2590,2590,1999,209,3.6
2591,2591,1999,212,1.8
2592,2592,1999,215,3.1
2593,2593,1999,218,4.6
2594,2594,1999,221,2.9
2595,2595,1999,224,20.7
2596,2596,1999,227,15.6
2597,2597,1999,230,5.6
2598,2598,1999,233,4.3
2599,2599,1999,236,10.6
2600,2600,1999,239,12.9
2601,2601,1999,242,14.8
2602,2602,1999,245,9.5
2603,2603,1999,248,16.4
2604,2604,1999,251,12.7
2605,2605,1999,254,40.1
2606,2606,1999,257,9.6
2607,2607,1999,260,3.5
2608,2608,1999,263,14.8
2609,2609,1999,266,2.7
2610,2610,1999,269,25.9
2611,2611,1999,272,3.4
2612,2612,1999,275,17.0
2613,2613,1999,278,10.0
2614,2614,1999,281,23.0
2615,2615,1999,284,11.8
2616,2616,1999,287,23.4
2617,2617,1999,290,7.5
2618,2618,1999,293,6.0
2619,2619,1999,296,17.0
2620,2620,1999,299,17.5
2621,2621,1999,302,60.7
2622,2622,1999,305,34.4
2623,2623,1999,308,16.4
2624,2624,1999,311,33.4
2625,2625,1999,314,122.0
2626,2626,1999,317,3.9
2627,2627,1999,320,21.5
2628,2628,1999,323,27.6
2629,2629,1999,326,26.5
2630,2630,1999,329,63.9
2631,2631,1999,332,62.7
2632,2632,1999,335,18.8
2633,2633,1999,338,40.2
2634,2634,1999,341,30.0
2635,2635,1999,344,98.1
2636,2636,1999,347,26.8
2637,2637,1999,350,34.9
2638,2638,1999,353,18.2
2639,2639,1999,356,5.0
2640,2640,1999,360,12.8
2641,2641,2000,2,28.5
2642,2642,2000,5,30.1
2643,2643,2000,8,31.1
2644,2644,2000,11,21.1
2645,2645,2000,14,48.1
2646,2646,2000,17,20.3
2647,2647,2000,20,13.9
2648,2648,2000,23,8.4
2649,2649,2000,26,6.9
2650,2650,2000,29,4.6
2651,2651,2000,32,71.5
2652,2652,2000,35,19.8
2653,2653,2000,38,9.2
2654,2654,2000,41,20.5
2655,2655,2000,44,6.3
2656,2656,2000,47,8.2
2657,2657,2000,50,3.8
2658,2658,2000,53,47.2
2659,2659,2000,56,31.5
2660,2660,2000,59,9.2
2661,2661,2000,62,60.4
2662,2662,2000,65,17.2
2663,2663,2000,68,7.7
2664,2664,2000,71,30.5
2665,2665,2000,74,18.9
2666,2666,2000,77,15.2
2667,2667,2000,80,12.3
2668,2668,2000,83,16.5
2669,2669,2000,86,6.9
2670,2670,2000,89,8.0
2671,2671,2000,92,5.6
2672,2672,2000,95,20.1
2673,2673,2000,98,13.8
2674,2674,2000,101,2.4
2675,2675,2000,104,3.0
2676,2676,2000,107,8.3
2677,2677,2000,110,8.3
2678,2678,2000,113,9.9
2679,2679,2000,116,37.8
2680,2680,2000,119,51.5
2681,2681,2000,122,20.2
2682,2682,2000,125,28.5
2683,2683,2000,128,11.8
2684,2684,2000,131,9.5
2685,2685,2000,134,10.4
2686,2686,2000,137,4.7
2687,2687,2000,140,6.3
2688,2688,2000,143,18.3
2689,2689,2000,146,13.1
2690,2690,2000,149,24.2
2691,2691,2000,152,6.7
2692,2692,2000,155,20.3
2693,2693,2000,158,16.0
2694,2694,2000,161,15.2
2695,2695,2000,164,42.9
2696,2696,2000,167,40.2
2697,2697,2000,170,14.9
2698,2698,2000,173,4.7
2699,2699,2000,176,3.2
2700,2700,2000,179,12.2
2701,2701,2000,182,4.4
2702,2702,2000,185,1.7
2703,2703,2000,188,3.8
2704,2704,2000,191,6.4
2705,2705,2000,194,2.1
2706,2706,2000,197,11.4
2707,2707,2000,200,8.0
2708,2708,2000,203,2.2
2709,2709,2000,206,11.0
2710,2710,2000,209,34.7
2711,2711,2000,212,2.4
2712,2712,2000,215,21.5
2713,2713,2000,218,4.0
2714,2714,2000,221,2.2
2715,2715,2000,224,10.2
2716,2716,2000,227,4.7
2717,2717,2000,230,3.4
2718,2718,2000,233,19.6
2719,2719,2000,236,3.6
2720,2720,2000,239,20.0
2721,2721,2000,242,7.0
2722,2722,2000,245,10.8
2723,2723,2000,248,0.6
2724,2724,2000,251,17.3
2725,2725,2000,254,7.3
2726,2726,2000,257,1.9
2727,2727,2000,260,3.5
2728,2728,2000,263,4.7
2729,2729,2000,266,25.6
2730,2730,2000,269,1.6
2731,2731,2000,272,2.6
2732,2732,2000,275,17.0
2733,2733,2000,278,13.4
2734,2734,2000,281,6.2
2735,2735,2000,284,26.9
2736,2736,2000,287,2.3
2737,2737,2000,290,33.2
2738,2738,2000,293,27.5
2739,2739,2000,296,26.7
2740,2740,2000,299,8.3
2741,2741,2000,302,73.9
2742,2742,2000,305,4.9
2743,2743,2000,308,3.0
2744,2744,2000,311,7.7
2745,2745,2000,314,30.5
2746,2746,2000,317,14.0
2747,2747,2000,320,4.4
2748,2748,2000,323,5.0
2749,2749,2000,326,4.0
2750,2750,2000,329,30.0
2751,2751,2000,332,45.3
2752,2752,2000,335,56.5
2753,2753,2000,338,16.7
2754,2754,2000,341,7.9
2755,2755,2000,344,10.9
2756,2756,2000,347,11.4
2757,2757,2000,350,26.4
2758,2758,2000,353,29.5
2759,2759,2000,356,5.6
2760,2760,2000,361,37.8
2761,2761,2001,2,17.6
2762,2762,2001,5,22.9
2763,2763,2001,8,32.6
2764,2764,2001,11,49.5
2765,2765,2001,14,5.9
2766,2766,2001,17,2.3
2767,2767,2001,20,31.7
2768,2768,2001,23,4.2
2769,2769,2001,26,14.4
2770,2770,2001,29,10.9
2771,2771,2001,32,25.4
2772,2772,2001,35,35.2
2773,2773,2001,38,20.3
2774,2774,2001,41,17.3
2775,2775,2001,44,15.7
2776,2776,2001,47,47.3
2777,2777,2001,50,11.7
2778,2778,2001,53,5.4
2779,2779,2001,56,10.7
2780,2780,2001,59,8.3
2781,2781,2001,62,34.8
2782,2782,2001,65,16.3
2783,2783,2001,68,20.0
2784,2784,2001,71,9.2
2785,2785,2001,74,14.3
2786,2786,2001,77,37.9
2787,2787,2001,80,21.9
2788,2788,2001,83,9.0
2789,2789,2001,86,17.4
2790,2790,2001,89,3.5
2791,2791,2001,92,20.2
2792,2792,2001,95,9.7
2793,2793,2001,98,2.0
2794,2794,2001,101,29.2
2795,2795,2001,104,8.3
2796,2796,2001,107,17.3
2797,2797,2001,110,14.0
2798,2798,2001,113,42.2
2799,2799,2001,116,4.7
2800,2800,2001,119,59.1
2801,2801,2001,122,22.6
2802,2802,2001,125,13.6
2803,2803,2001,128,10.3
2804,2804,2001,131,3.4
2805,2805,2001,134,34.0
2806,2806,2001,137,6.6
2807,2807,2001,140,22.2
2808,2808,2001,143,17.3
2809,2809,2001,146,14.1
2810,2810,2001,149,20.3
2811,2811,2001,152,6.5
2812,2812,2001,155,3.1
2813,2813,2001,158,8.0
2814,2814,2001,161,13.8
2815,2815,2001,164,10.6
2816,2816,2001,167,7.0
2817,2817,2001,170,2.4
2818,2818,2001,173,4.3
2819,2819,2001,176,4.0
2820,2820,2001,179,11.8
2821,2821,2001,182,5.8
2822,2822,2001,185,4.6
2823,2823,2001,188,4.0
2824,2824,2001,191,2.7
2825,2825,2001,194,5.6
2826,2826,2001,197,3.8
2827,2827,2001,200,5.1
2828,2828,2001,203,6.0
2829,2829,2001,206,19.1
2830,2830,2001,209,4.1
2831,2831,2001,212,8.4
2832,2832,2001,215,22.2
2833,2833,2001,218,11.0
2834,2834,2001,221,25.2
2835,2835,2001,224,1.0
2836,2836,2001,227,2.1
2837,2837,2001,230,7.2
2838,2838,2001,233,47.1
2839,2839,2001,236,22.8
2840,2840,2001,239,4.8
2841,2841,2001,242,4.8
2842,2842,2001,245,16.3
2843,2843,2001,248,15.1
2844,2844,2001,251,11.0
2845,2845,2001,254,17.0
2846,2846,2001,257,17.2
2847,2847,2001,260,1.5
2848,2848,2001,263,2.9
2849,2849,2001,266,8.5
2850,2850,2001,269,13.2
2851,2851,2001,272,22.9
2852,2852,2001,275,32.1
2853,2853,2001,278,21.2
2854,2854,2001,281,12.4
2855,2855,2001,284,33.6
2856,2856,2001,287,14.2
2857,2857,2001,290,11.1
2858,2858,2001,293,16.2
2859,2859,2001,296,34.3
2860,2860,2001,299,28.3
2861,2861,2001,302,10.7
2862,2862,2001,305,23.5
2863,2863,2001,308,23.4
2864,2864,2001,311,36.5
2865,2865,2001,314,5.9
2866,2866,2001,317,48.0
2867,2867,2001,320,62.6
2868,2868,2001,323,24.6
2869,2869,2001,326,63.7
2870,2870,2001,329,13.9
2871,2871,2001,332,52.0
2872,2872,2001,335,119.6
2873,2873,2001,338,28.1
2874,2874,2001,341,39.8
2875,2875,2001,344,38.7
2876,2876,2001,347,31.6
2877,2877,2001,350,81.4
2878,2878,2001,353,130.1
2879,2879,2001,356,4.8
2880,2880,2001,360,12.5
2881,2881,2002,2,47.4
2882,2882,2002,5,14.6
2883,2883,2002,8,55.0
2884,2884,2002,11,7.7
2885,2885,2002,14,14.1
2886,2886,2002,17,4.2
2887,2887,2002,20,27.6
2888,2888,2002,23,5.8
2889,2889,2002,26,18.4
2890,2890,2002,29,15.8
2891,2891,2002,32,22.6
2892,2892,2002,35,30.6
2893,2893,2002,38,38.0
2894,2894,2002,41,30.2
2895,2895,2002,44,15.0
2896,2896,2002,47,10.9
2897,2897,2002,50,62.6
2898,2898,2002,53,16.8
2899,2899,2002,56,14.7
2900,2900,2002,59,37.7
2901,2901,2002,62,2.9
2902,2902,2002,65,22.2
2903,2903,2002,68,18.0
2904,2904,2002,71,43.5
2905,2905,2002,74,16.6
2906,2906,2002,77,26.1
2907,2907,2002,80,21.5
2908,2908,2002,83,1.4
2909,2909,2002,86,20.1
2910,2910,2002,89,3.0
2911,2911,2002,92,24.8
2912,2912,2002,95,1.5
2913,2913,2002,98,4.0
2914,2914,2002,101,17.8
2915,2915,2002,104,39.7
2916,2916,2002,107,17.6
2917,2917,2002,110,2.9
2918,2918,2002,113,56.3
2919,2919,2002,116,13.5
2920,2920,2002,119,2.7
2921,2921,2002,122,9.3
2922,2922,2002,125,8.5
2923,2923,2002,128,5.4
2924,2924,2002,131,2.7
