threeday_yrmo,threeday_yr,year,dayofyear,stdfilter_varmixing_m
2298,2298,1997.0,53.0,1.1
2299,2299,1997.0,56.0,1.1
2300,2300,1997.0,59.0,1.1
2301,2301,1997.0,62.0,1.1
2302,2302,1997.0,65.0,1.1
2303,2303,1997.0,68.0,1.2
2304,2304,1997.0,71.0,1.2
2305,2305,1997.0,74.0,1.2
2306,2306,1997.0,77.0,1.2
2307,2307,1997.0,80.0,1.2
2308,2308,1997.0,83.0,1.2
2309,2309,1997.0,86.0,1.2
2310,2310,1997.0,89.0,1.2
2311,2311,1997.0,92.0,1.2
2312,2312,1997.0,95.0,1.2
2313,2313,1997.0,98.0,1.2
2314,2314,1997.0,101.0,1.1
2315,2315,1997.0,104.0,1.1
2316,2316,1997.0,107.0,1.0
2317,2317,1997.0,110.0,1.0
2318,2318,1997.0,113.0,1.0
2319,2319,1997.0,116.0,1.0
2320,2320,1997.0,119.0,1.1
2321,2321,1997.0,122.0,1.1
2322,2322,1997.0,125.0,1.1
2323,2323,1997.0,128.0,1.0
2324,2324,1997.0,131.0,0.9
2325,2325,1997.0,134.0,0.8
2326,2326,1997.0,137.0,0.8
2327,2327,1997.0,140.0,0.8
2328,2328,1997.0,143.0,0.8
2329,2329,1997.0,146.0,0.9
2330,2330,1997.0,149.0,1.0
2331,2331,1997.0,152.0,1.1
2332,2332,1997.0,155.0,1.0
2333,2333,1997.0,158.0,0.9
2334,2334,1997.0,161.0,0.9
2335,2335,1997.0,164.0,0.8
2336,2336,1997.0,167.0,0.8
2337,2337,1997.0,170.0,0.8
2338,2338,1997.0,173.0,0.9
2339,2339,1997.0,176.0,0.9
2340,2340,1997.0,179.0,0.9
2341,2341,1997.0,182.0,0.9
2342,2342,1997.0,185.0,0.8
2343,2343,1997.0,188.0,0.8
2344,2344,1997.0,191.0,0.7
2345,2345,1997.0,194.0,0.7
2346,2346,1997.0,197.0,0.7
2347,2347,1997.0,200.0,0.7
2348,2348,1997.0,203.0,0.7
2349,2349,1997.0,206.0,0.7
2350,2350,1997.0,209.0,0.8
2351,2351,1997.0,212.0,0.7
2352,2352,1997.0,215.0,0.7
2353,2353,1997.0,218.0,0.7
2354,2354,1997.0,221.0,0.7
2355,2355,1997.0,224.0,0.7
2356,2356,1997.0,227.0,0.7
2357,2357,1997.0,230.0,0.8
2358,2358,1997.0,233.0,0.8
2359,2359,1997.0,236.0,0.9
2360,2360,1997.0,239.0,0.9
2361,2361,1997.0,242.0,0.8
2362,2362,1997.0,245.0,0.7
2363,2363,1997.0,248.0,0.7
2364,2364,1997.0,251.0,0.7
2365,2365,1997.0,254.0,0.8
2366,2366,1997.0,257.0,0.9
2367,2367,1997.0,260.0,0.9
2368,2368,1997.0,263.0,0.9
2369,2369,1997.0,266.0,0.9
2370,2370,1997.0,269.0,0.9
2371,2371,1997.0,272.0,0.9
2372,2372,1997.0,275.0,0.9
2373,2373,1997.0,278.0,1.0
2374,2374,1997.0,281.0,1.1
2375,2375,1997.0,284.0,1.1
2376,2376,1997.0,287.0,1.1
2377,2377,1997.0,290.0,1.1
2378,2378,1997.0,293.0,1.0
2379,2379,1997.0,296.0,0.9
2380,2380,1997.0,299.0,0.9
2381,2381,1997.0,302.0,0.9
2382,2382,1997.0,305.0,1.0
2383,2383,1997.0,308.0,1.0
2384,2384,1997.0,311.0,1.0
2385,2385,1997.0,314.0,1.0
2386,2386,1997.0,317.0,1.0
2387,2387,1997.0,320.0,1.0
2388,2388,1997.0,323.0,1.0
2389,2389,1997.0,326.0,1.1
2390,2390,1997.0,329.0,1.1
2391,2391,1997.0,332.0,1.1
2392,2392,1997.0,335.0,1.1
2393,2393,1997.0,338.0,1.1
2394,2394,1997.0,341.0,1.1
2395,2395,1997.0,344.0,1.1
2396,2396,1997.0,347.0,1.1
2397,2397,1997.0,350.0,1.1
2398,2398,1997.0,353.0,1.2
2399,2399,1997.0,356.0,1.2
2400,2400,1997.0,360.0,1.2
2401,2401,1998.0,2.0,1.2
2402,2402,1998.0,5.0,1.2
2403,2403,1998.0,8.0,1.2
2404,2404,1998.0,11.0,1.2
2405,2405,1998.0,14.0,1.2
2406,2406,1998.0,17.0,1.2
2407,2407,1998.0,20.0,1.2
2408,2408,1998.0,23.0,1.2
2409,2409,1998.0,26.0,1.2
2410,2410,1998.0,29.0,1.2
2411,2411,1998.0,32.0,1.2
2412,2412,1998.0,35.0,1.2
2413,2413,1998.0,38.0,1.2
2414,2414,1998.0,41.0,1.2
2415,2415,1998.0,44.0,1.2
2416,2416,1998.0,47.0,1.2
2417,2417,1998.0,50.0,1.2
2418,2418,1998.0,53.0,1.2
2419,2419,1998.0,56.0,1.2
2420,2420,1998.0,59.0,1.2
2421,2421,1998.0,62.0,1.2
2422,2422,1998.0,65.0,1.2
2423,2423,1998.0,68.0,1.2
2424,2424,1998.0,71.0,1.1
2425,2425,1998.0,74.0,1.1
2426,2426,1998.0,77.0,1.0
2427,2427,1998.0,80.0,1.0
2428,2428,1998.0,83.0,1.0
2429,2429,1998.0,86.0,1.0
2430,2430,1998.0,89.0,1.1
2431,2431,1998.0,92.0,1.1
2432,2432,1998.0,95.0,1.1
2433,2433,1998.0,98.0,1.1
2434,2434,1998.0,101.0,1.0
2435,2435,1998.0,104.0,1.0
2436,2436,1998.0,107.0,1.0
2437,2437,1998.0,110.0,1.0
2438,2438,1998.0,113.0,1.0
2439,2439,1998.0,116.0,1.1
2440,2440,1998.0,119.0,1.0
2441,2441,1998.0,122.0,1.0
2442,2442,1998.0,125.0,1.0
2443,2443,1998.0,128.0,0.9
2444,2444,1998.0,131.0,0.9
2445,2445,1998.0,134.0,0.9
2446,2446,1998.0,137.0,0.9
2447,2447,1998.0,140.0,1.0
2448,2448,1998.0,143.0,1.0
2449,2449,1998.0,146.0,1.0
2450,2450,1998.0,149.0,0.9
2451,2451,1998.0,152.0,0.9
2452,2452,1998.0,155.0,0.8
2453,2453,1998.0,158.0,0.8
2454,2454,1998.0,161.0,0.7
2455,2455,1998.0,164.0,0.8
2456,2456,1998.0,167.0,0.8
2457,2457,1998.0,170.0,0.9
2458,2458,1998.0,173.0,0.9
2459,2459,1998.0,176.0,1.0
2460,2460,1998.0,179.0,0.9
2461,2461,1998.0,182.0,0.9
2462,2462,1998.0,185.0,0.8
2463,2463,1998.0,188.0,0.8
2464,2464,1998.0,191.0,0.8
2465,2465,1998.0,194.0,0.8
2466,2466,1998.0,197.0,0.9
2467,2467,1998.0,200.0,0.9
2468,2468,1998.0,203.0,0.9
2469,2469,1998.0,206.0,0.8
2470,2470,1998.0,209.0,0.8
2471,2471,1998.0,212.0,0.7
2472,2472,1998.0,215.0,0.7
2473,2473,1998.0,218.0,0.8
2474,2474,1998.0,221.0,0.8
2475,2475,1998.0,224.0,0.8
2476,2476,1998.0,227.0,0.9
2477,2477,1998.0,230.0,0.9
2478,2478,1998.0,233.0,0.8
2479,2479,1998.0,236.0,0.8
2480,2480,1998.0,239.0,0.8
2481,2481,1998.0,242.0,0.7
2482,2482,1998.0,245.0,0.7
2483,2483,1998.0,248.0,0.8
2484,2484,1998.0,251.0,0.8
2485,2485,1998.0,254.0,0.9
2486,2486,1998.0,257.0,0.9
2487,2487,1998.0,260.0,0.9
2488,2488,1998.0,263.0,0.8
2489,2489,1998.0,266.0,0.8
2490,2490,1998.0,269.0,0.7
2491,2491,1998.0,272.0,0.8
2492,2492,1998.0,275.0,0.8
2493,2493,1998.0,278.0,0.9
2494,2494,1998.0,281.0,1.0
2495,2495,1998.0,284.0,1.1
2496,2496,1998.0,287.0,1.1
2497,2497,1998.0,290.0,1.1
2498,2498,1998.0,293.0,1.0
2499,2499,1998.0,296.0,0.9
2500,2500,1998.0,299.0,0.9
2501,2501,1998.0,302.0,1.0
2502,2502,1998.0,305.0,1.0
2503,2503,1998.0,308.0,1.1
2504,2504,1998.0,311.0,1.1
2505,2505,1998.0,314.0,1.1
2506,2506,1998.0,317.0,1.1
2507,2507,1998.0,320.0,1.1
2508,2508,1998.0,323.0,1.1
2509,2509,1998.0,326.0,1.2
2510,2510,1998.0,329.0,1.2
2511,2511,1998.0,332.0,1.2
2512,2512,1998.0,335.0,1.2
2513,2513,1998.0,338.0,1.2
2514,2514,1998.0,341.0,1.2
2515,2515,1998.0,344.0,1.2
2516,2516,1998.0,347.0,1.2
2517,2517,1998.0,350.0,1.2
2518,2518,1998.0,353.0,1.2
2519,2519,1998.0,356.0,1.2
2520,2520,1998.0,360.0,1.2
2521,2521,1999.0,2.0,1.2
2522,2522,1999.0,5.0,1.1
2523,2523,1999.0,8.0,1.1
2524,2524,1999.0,11.0,1.1
2525,2525,1999.0,14.0,1.1
2526,2526,1999.0,17.0,1.1
2527,2527,1999.0,20.0,1.2
2528,2528,1999.0,23.0,1.2
2529,2529,1999.0,26.0,1.2
2530,2530,1999.0,29.0,1.2
2531,2531,1999.0,32.0,1.2
2532,2532,1999.0,35.0,1.2
2533,2533,1999.0,38.0,1.2
2534,2534,1999.0,41.0,1.2
2535,2535,1999.0,44.0,1.2
2536,2536,1999.0,47.0,1.2
2537,2537,1999.0,50.0,1.2
2538,2538,1999.0,53.0,1.2
2539,2539,1999.0,56.0,1.2
2540,2540,1999.0,59.0,1.2
2541,2541,1999.0,62.0,1.2
2542,2542,1999.0,65.0,1.2
2543,2543,1999.0,68.0,1.2
2544,2544,1999.0,71.0,1.2
2545,2545,1999.0,74.0,1.2
2546,2546,1999.0,77.0,1.2
2547,2547,1999.0,80.0,1.2
2548,2548,1999.0,83.0,1.2
2549,2549,1999.0,86.0,1.2
2550,2550,1999.0,89.0,1.2
2551,2551,1999.0,92.0,1.1
2552,2552,1999.0,95.0,1.0
2553,2553,1999.0,98.0,1.0
2554,2554,1999.0,101.0,1.0
2555,2555,1999.0,104.0,1.0
2556,2556,1999.0,107.0,1.1
2557,2557,1999.0,110.0,1.1
2558,2558,1999.0,113.0,1.1
2559,2559,1999.0,116.0,1.0
2560,2560,1999.0,119.0,1.0
2561,2561,1999.0,122.0,0.9
2562,2562,1999.0,125.0,0.9
2563,2563,1999.0,128.0,0.9
2564,2564,1999.0,131.0,0.9
2565,2565,1999.0,134.0,1.0
2566,2566,1999.0,137.0,1.0
2567,2567,1999.0,140.0,1.0
2568,2568,1999.0,143.0,0.9
2569,2569,1999.0,146.0,0.8
2570,2570,1999.0,149.0,0.7
2571,2571,1999.0,152.0,0.7
2572,2572,1999.0,155.0,0.7
2573,2573,1999.0,158.0,0.8
2574,2574,1999.0,161.0,0.9
2575,2575,1999.0,164.0,1.0
2576,2576,1999.0,167.0,1.0
2577,2577,1999.0,170.0,0.9
2578,2578,1999.0,173.0,0.9
2579,2579,1999.0,176.0,0.8
2580,2580,1999.0,179.0,0.7
2581,2581,1999.0,182.0,0.7
2582,2582,1999.0,185.0,0.7
2583,2583,1999.0,188.0,0.8
2584,2584,1999.0,191.0,0.7
2585,2585,1999.0,194.0,0.7
2586,2586,1999.0,197.0,0.7
2587,2587,1999.0,200.0,0.7
2588,2588,1999.0,203.0,0.7
2589,2589,1999.0,206.0,0.7
2590,2590,1999.0,209.0,0.7
2591,2591,1999.0,212.0,0.7
2592,2592,1999.0,215.0,0.7
2593,2593,1999.0,218.0,0.8
2594,2594,1999.0,221.0,0.8
2595,2595,1999.0,224.0,0.8
2596,2596,1999.0,227.0,0.8
2597,2597,1999.0,230.0,0.7
2598,2598,1999.0,233.0,0.7
2599,2599,1999.0,236.0,0.7
2600,2600,1999.0,239.0,0.7
2601,2601,1999.0,242.0,0.7
2602,2602,1999.0,245.0,0.8
2603,2603,1999.0,248.0,0.8
2604,2604,1999.0,251.0,0.8
2605,2605,1999.0,254.0,0.7
2606,2606,1999.0,257.0,0.7
2607,2607,1999.0,260.0,0.7
2608,2608,1999.0,263.0,0.7
2609,2609,1999.0,266.0,0.8
2610,2610,1999.0,269.0,0.8
2611,2611,1999.0,272.0,0.9
2612,2612,1999.0,275.0,0.9
2613,2613,1999.0,278.0,1.0
2614,2614,1999.0,281.0,0.9
2615,2615,1999.0,284.0,0.9
2616,2616,1999.0,287.0,0.9
2617,2617,1999.0,290.0,0.8
2618,2618,1999.0,293.0,0.8
2619,2619,1999.0,296.0,0.9
2620,2620,1999.0,299.0,1.0
2621,2621,1999.0,302.0,1.1
2622,2622,1999.0,305.0,1.1
2623,2623,1999.0,308.0,1.1
2624,2624,1999.0,311.0,1.1
2625,2625,1999.0,314.0,1.1
2626,2626,1999.0,317.0,1.1
2627,2627,1999.0,320.0,1.1
2628,2628,1999.0,323.0,1.1
2629,2629,1999.0,326.0,1.1
2630,2630,1999.0,329.0,1.1
2631,2631,1999.0,332.0,1.2
2632,2632,1999.0,335.0,1.2
2633,2633,1999.0,338.0,1.2
2634,2634,1999.0,341.0,1.2
2635,2635,1999.0,344.0,1.1
2636,2636,1999.0,347.0,1.1
2637,2637,1999.0,350.0,1.1
2638,2638,1999.0,353.0,1.1
2639,2639,1999.0,356.0,1.1
2640,2640,1999.0,360.0,1.1
2641,2641,2000.0,2.0,1.2
2642,2642,2000.0,5.0,1.2
2643,2643,2000.0,8.0,1.2
2644,2644,2000.0,11.0,1.2
2645,2645,2000.0,14.0,1.2
2646,2646,2000.0,17.0,1.2
2647,2647,2000.0,20.0,1.2
2648,2648,2000.0,23.0,1.1
2649,2649,2000.0,26.0,1.1
2650,2650,2000.0,29.0,1.1
2651,2651,2000.0,32.0,1.1
2652,2652,2000.0,35.0,1.1
2653,2653,2000.0,38.0,1.2
2654,2654,2000.0,41.0,1.2
2655,2655,2000.0,44.0,1.2
2656,2656,2000.0,47.0,1.2
2657,2657,2000.0,50.0,1.2
2658,2658,2000.0,53.0,1.1
2659,2659,2000.0,56.0,1.1
2660,2660,2000.0,59.0,1.1
2661,2661,2000.0,62.0,1.1
2662,2662,2000.0,65.0,1.1
2663,2663,2000.0,68.0,1.2
2664,2664,2000.0,71.0,1.2
2665,2665,2000.0,74.0,1.2
2666,2666,2000.0,77.0,1.2
2667,2667,2000.0,80.0,1.2
2668,2668,2000.0,83.0,1.1
2669,2669,2000.0,86.0,1.0
2670,2670,2000.0,89.0,1.0
2671,2671,2000.0,92.0,1.0
2672,2672,2000.0,95.0,1.0
2673,2673,2000.0,98.0,1.0
2674,2674,2000.0,101.0,1.1
2675,2675,2000.0,104.0,1.1
2676,2676,2000.0,107.0,1.1
2677,2677,2000.0,110.0,1.1
2678,2678,2000.0,113.0,1.1
2679,2679,2000.0,116.0,1.1
2680,2680,2000.0,119.0,1.1
2681,2681,2000.0,122.0,1.1
2682,2682,2000.0,125.0,1.1
2683,2683,2000.0,128.0,1.1
2684,2684,2000.0,131.0,1.0
2685,2685,2000.0,134.0,1.0
2686,2686,2000.0,137.0,1.0
2687,2687,2000.0,140.0,0.9
2688,2688,2000.0,143.0,0.9
2689,2689,2000.0,146.0,0.9
2690,2690,2000.0,149.0,0.9
2691,2691,2000.0,152.0,0.9
2692,2692,2000.0,155.0,0.9
2693,2693,2000.0,158.0,1.0
2694,2694,2000.0,161.0,1.1
2695,2695,2000.0,164.0,1.0
2696,2696,2000.0,167.0,0.9
2697,2697,2000.0,170.0,0.8
2698,2698,2000.0,173.0,0.8
2699,2699,2000.0,176.0,0.7
2700,2700,2000.0,179.0,0.8
2701,2701,2000.0,182.0,0.9
2702,2702,2000.0,185.0,0.9
2703,2703,2000.0,188.0,0.9
2704,2704,2000.0,191.0,0.9
2705,2705,2000.0,194.0,0.9
2706,2706,2000.0,197.0,0.8
2707,2707,2000.0,200.0,0.7
2708,2708,2000.0,203.0,0.7
2709,2709,2000.0,206.0,0.8
2710,2710,2000.0,209.0,0.9
2711,2711,2000.0,212.0,0.9
2712,2712,2000.0,215.0,0.9
2713,2713,2000.0,218.0,0.8
2714,2714,2000.0,221.0,0.8
2715,2715,2000.0,224.0,0.7
2716,2716,2000.0,227.0,0.7
2717,2717,2000.0,230.0,0.7
2718,2718,2000.0,233.0,0.8
2719,2719,2000.0,236.0,0.8
2720,2720,2000.0,239.0,0.8
2721,2721,2000.0,242.0,0.8
2722,2722,2000.0,245.0,0.8
2723,2723,2000.0,248.0,0.8
2724,2724,2000.0,251.0,0.7
2725,2725,2000.0,254.0,0.7
2726,2726,2000.0,257.0,0.7
2727,2727,2000.0,260.0,0.8
2728,2728,2000.0,263.0,0.8
2729,2729,2000.0,266.0,0.8
2730,2730,2000.0,269.0,0.9
2731,2731,2000.0,272.0,0.9
2732,2732,2000.0,275.0,0.8
2733,2733,2000.0,278.0,0.8
2734,2734,2000.0,281.0,0.7
2735,2735,2000.0,284.0,0.7
2736,2736,2000.0,287.0,0.8
2737,2737,2000.0,290.0,0.9
2738,2738,2000.0,293.0,1.0
2739,2739,2000.0,296.0,1.1
2740,2740,2000.0,299.0,1.2
2741,2741,2000.0,302.0,1.1
2742,2742,2000.0,305.0,1.0
2743,2743,2000.0,308.0,0.9
2744,2744,2000.0,311.0,0.9
2745,2745,2000.0,314.0,0.9
2746,2746,2000.0,317.0,0.9
2747,2747,2000.0,320.0,1.0
2748,2748,2000.0,323.0,1.1
2749,2749,2000.0,326.0,1.1
2750,2750,2000.0,329.0,1.1
2751,2751,2000.0,332.0,1.1
2752,2752,2000.0,335.0,1.1
2753,2753,2000.0,338.0,1.0
2754,2754,2000.0,341.0,1.0
2755,2755,2000.0,344.0,1.0
2756,2756,2000.0,347.0,1.0
2757,2757,2000.0,350.0,1.1
2758,2758,2000.0,353.0,1.2
2759,2759,2000.0,356.0,1.1
2760,2760,2000.0,361.0,1.1
2761,2761,2001.0,2.0,1.1
2762,2762,2001.0,5.0,1.1
2763,2763,2001.0,8.0,1.1
2764,2764,2001.0,11.0,1.1
2765,2765,2001.0,14.0,1.2
2766,2766,2001.0,17.0,1.2
2767,2767,2001.0,20.0,1.2
2768,2768,2001.0,23.0,1.2
2769,2769,2001.0,26.0,1.1
2770,2770,2001.0,29.0,1.1
2771,2771,2001.0,32.0,1.1
2772,2772,2001.0,35.0,1.1
2773,2773,2001.0,38.0,1.1
2774,2774,2001.0,41.0,1.2
2775,2775,2001.0,44.0,1.2
2776,2776,2001.0,47.0,1.2
2777,2777,2001.0,50.0,1.2
2778,2778,2001.0,53.0,1.2
2779,2779,2001.0,56.0,1.2
2780,2780,2001.0,59.0,1.2
2781,2781,2001.0,62.0,1.2
2782,2782,2001.0,65.0,1.2
2783,2783,2001.0,68.0,1.2
2784,2784,2001.0,71.0,1.2
2785,2785,2001.0,74.0,1.2
2786,2786,2001.0,77.0,1.2
2787,2787,2001.0,80.0,1.2
2788,2788,2001.0,83.0,1.2
2789,2789,2001.0,86.0,1.2
2790,2790,2001.0,89.0,1.2
2791,2791,2001.0,92.0,1.2
2792,2792,2001.0,95.0,1.2
2793,2793,2001.0,98.0,1.2
2794,2794,2001.0,101.0,1.1
2795,2795,2001.0,104.0,1.0
2796,2796,2001.0,107.0,1.0
2797,2797,2001.0,110.0,1.0
2798,2798,2001.0,113.0,1.0
2799,2799,2001.0,116.0,1.1
2800,2800,2001.0,119.0,1.1
2801,2801,2001.0,122.0,1.2
2802,2802,2001.0,125.0,1.2
2803,2803,2001.0,128.0,1.1
2804,2804,2001.0,131.0,1.0
2805,2805,2001.0,134.0,1.0
2806,2806,2001.0,137.0,0.9
2807,2807,2001.0,140.0,0.9
2808,2808,2001.0,143.0,0.9
2809,2809,2001.0,146.0,1.0
2810,2810,2001.0,149.0,1.0
2811,2811,2001.0,152.0,1.0
2812,2812,2001.0,155.0,1.0
2813,2813,2001.0,158.0,1.0
2814,2814,2001.0,161.0,1.0
2815,2815,2001.0,164.0,0.9
2816,2816,2001.0,167.0,0.9
2817,2817,2001.0,170.0,0.9
2818,2818,2001.0,173.0,0.9
2819,2819,2001.0,176.0,0.9
2820,2820,2001.0,179.0,1.0
2821,2821,2001.0,182.0,1.0
2822,2822,2001.0,185.0,0.9
2823,2823,2001.0,188.0,0.8
2824,2824,2001.0,191.0,0.8
2825,2825,2001.0,194.0,0.8
2826,2826,2001.0,197.0,0.8
2827,2827,2001.0,200.0,0.9
2828,2828,2001.0,203.0,0.9
2829,2829,2001.0,206.0,0.9
2830,2830,2001.0,209.0,0.9
2831,2831,2001.0,212.0,0.9
2832,2832,2001.0,215.0,0.8
2833,2833,2001.0,218.0,0.8
2834,2834,2001.0,221.0,0.8
2835,2835,2001.0,224.0,0.8
2836,2836,2001.0,227.0,0.8
2837,2837,2001.0,230.0,0.9
2838,2838,2001.0,233.0,1.0
2839,2839,2001.0,236.0,1.0
2840,2840,2001.0,239.0,0.9
2841,2841,2001.0,242.0,0.9
2842,2842,2001.0,245.0,0.8
2843,2843,2001.0,248.0,0.7
2844,2844,2001.0,251.0,0.7
2845,2845,2001.0,254.0,0.7
2846,2846,2001.0,257.0,0.8
2847,2847,2001.0,260.0,0.9
2848,2848,2001.0,263.0,0.9
2849,2849,2001.0,266.0,0.9
2850,2850,2001.0,269.0,0.9
2851,2851,2001.0,272.0,0.9
2852,2852,2001.0,275.0,0.8
2853,2853,2001.0,278.0,0.9
2854,2854,2001.0,281.0,0.9
2855,2855,2001.0,284.0,1.0
2856,2856,2001.0,287.0,1.0
2857,2857,2001.0,290.0,1.1
2858,2858,2001.0,293.0,1.1
2859,2859,2001.0,296.0,1.0
2860,2860,2001.0,299.0,1.0
2861,2861,2001.0,302.0,1.0
2862,2862,2001.0,305.0,1.0
2863,2863,2001.0,308.0,1.1
2864,2864,2001.0,311.0,1.1
2865,2865,2001.0,314.0,1.2
2866,2866,2001.0,317.0,1.2
2867,2867,2001.0,320.0,1.2
2868,2868,2001.0,323.0,1.1
2869,2869,2001.0,326.0,1.0
2870,2870,2001.0,329.0,1.0
2871,2871,2001.0,332.0,1.0
2872,2872,2001.0,335.0,1.0
2873,2873,2001.0,338.0,1.1
2874,2874,2001.0,341.0,1.2
2875,2875,2001.0,344.0,1.2
2876,2876,2001.0,347.0,1.2
2877,2877,2001.0,350.0,1.2
2878,2878,2001.0,353.0,1.2
2879,2879,2001.0,356.0,1.2
2880,2880,2001.0,360.0,1.2
2881,2881,2002.0,2.0,1.2
2882,2882,2002.0,5.0,1.2
2883,2883,2002.0,8.0,1.2
2884,2884,2002.0,11.0,1.2
2885,2885,2002.0,14.0,1.1
2886,2886,2002.0,17.0,1.1
2887,2887,2002.0,20.0,1.1
2888,2888,2002.0,23.0,1.1
2889,2889,2002.0,26.0,1.1
2890,2890,2002.0,29.0,1.1
2891,2891,2002.0,32.0,1.2
2892,2892,2002.0,35.0,1.2
2893,2893,2002.0,38.0,1.2
2894,2894,2002.0,41.0,1.2
2895,2895,2002.0,44.0,1.1
2896,2896,2002.0,47.0,1.1
2897,2897,2002.0,50.0,1.1
2898,2898,2002.0,53.0,1.1
2899,2899,2002.0,56.0,1.1
2900,2900,2002.0,59.0,1.1
2901,2901,2002.0,62.0,1.2
2902,2902,2002.0,65.0,1.2
2903,2903,2002.0,68.0,1.2
2904,2904,2002.0,71.0,1.2
2905,2905,2002.0,74.0,1.2
2906,2906,2002.0,77.0,1.2
2907,2907,2002.0,80.0,1.2
2908,2908,2002.0,83.0,1.2
2909,2909,2002.0,86.0,1.2
2910,2910,2002.0,89.0,1.1
2911,2911,2002.0,92.0,1.1
2912,2912,2002.0,95.0,1.1
2913,2913,2002.0,98.0,1.1
2914,2914,2002.0,101.0,1.1
2915,2915,2002.0,104.0,1.1
2916,2916,2002.0,107.0,1.1
2917,2917,2002.0,110.0,1.1
2918,2918,2002.0,113.0,1.1
2919,2919,2002.0,116.0,1.1
2920,2920,2002.0,119.0,1.1
2921,2921,2002.0,122.0,1.0
2922,2922,2002.0,125.0,1.0
2923,2923,2002.0,128.0,1.0
2924,2924,2002.0,131.0,1.0
2925,2925,2002.0,134.0,1.0
2926,2926,2002.0,137.0,1.0
2927,2927,2002.0,140.0,1.0
2928,2928,2002.0,143.0,1.0
2929,2929,2002.0,146.0,1.0
2930,2930,2002.0,149.0,1.0
2931,2931,2002.0,152.0,0.9
2932,2932,2002.0,155.0,0.8
2933,2933,2002.0,158.0,0.8
2934,2934,2002.0,161.0,0.8
2935,2935,2002.0,164.0,0.8
2936,2936,2002.0,167.0,0.9
2937,2937,2002.0,170.0,1.0
2938,2938,2002.0,173.0,1.0
2939,2939,2002.0,176.0,1.0
2940,2940,2002.0,179.0,0.9
2941,2941,2002.0,182.0,0.9
2942,2942,2002.0,185.0,0.8
2943,2943,2002.0,188.0,0.7
2944,2944,2002.0,191.0,0.7
2945,2945,2002.0,194.0,0.8
2946,2946,2002.0,197.0,0.8
2947,2947,2002.0,200.0,0.8
2948,2948,2002.0,203.0,0.8
2949,2949,2002.0,206.0,0.7
2950,2950,2002.0,209.0,0.7
2951,2951,2002.0,212.0,0.7
2952,2952,2002.0,215.0,0.8
2953,2953,2002.0,218.0,0.8
2954,2954,2002.0,221.0,0.8
2955,2955,2002.0,224.0,0.9
2956,2956,2002.0,227.0,0.9
2957,2957,2002.0,230.0,0.8
2958,2958,2002.0,233.0,0.8
2959,2959,2002.0,236.0,0.8
2960,2960,2002.0,239.0,0.8
2961,2961,2002.0,242.0,0.8
2962,2962,2002.0,245.0,0.8
2963,2963,2002.0,248.0,0.9
2964,2964,2002.0,251.0,0.9
2965,2965,2002.0,254.0,0.9
2966,2966,2002.0,257.0,1.0
2967,2967,2002.0,260.0,0.9
2968,2968,2002.0,263.0,0.8
2969,2969,2002.0,266.0,0.8
2970,2970,2002.0,269.0,0.8
2971,2971,2002.0,272.0,0.8
2972,2972,2002.0,275.0,0.8
2973,2973,2002.0,278.0,0.9
2974,2974,2002.0,281.0,1.0
2975,2975,2002.0,284.0,1.0
2976,2976,2002.0,287.0,0.9
2977,2977,2002.0,290.0,0.9
2978,2978,2002.0,293.0,0.8
2979,2979,2002.0,296.0,0.9
2980,2980,2002.0,299.0,1.0
2981,2981,2002.0,302.0,1.0
2982,2982,2002.0,305.0,1.1
2983,2983,2002.0,308.0,1.1
2984,2984,2002.0,311.0,1.1
2985,2985,2002.0,314.0,1.2
2986,2986,2002.0,317.0,1.2
2987,2987,2002.0,320.0,1.2
2988,2988,2002.0,323.0,1.2
2989,2989,2002.0,326.0,1.1
2990,2990,2002.0,329.0,1.0
2991,2991,2002.0,332.0,1.0
2992,2992,2002.0,335.0,1.0
2993,2993,2002.0,338.0,1.0
2994,2994,2002.0,341.0,1.1
2995,2995,2002.0,344.0,1.2
2996,2996,2002.0,347.0,1.2
2997,2997,2002.0,350.0,1.2
2998,2998,2002.0,353.0,1.2
2999,2999,2002.0,356.0,1.2
3000,3000,2002.0,360.0,1.2
3001,3001,2003.0,2.0,1.2
3002,3002,2003.0,5.0,1.1
3003,3003,2003.0,8.0,1.1
3004,3004,2003.0,11.0,1.1
3005,3005,2003.0,14.0,1.1
3006,3006,2003.0,17.0,1.1
3007,3007,2003.0,20.0,1.1
3008,3008,2003.0,23.0,1.2
3009,3009,2003.0,26.0,1.2
3010,3010,2003.0,29.0,1.2
3011,3011,2003.0,32.0,1.1
3012,3012,2003.0,35.0,1.1
3013,3013,2003.0,38.0,1.0
3014,3014,2003.0,41.0,1.0
3015,3015,2003.0,44.0,1.0
3016,3016,2003.0,47.0,1.0
3017,3017,2003.0,50.0,1.1
3018,3018,2003.0,53.0,1.2
3019,3019,2003.0,56.0,1.2
3020,3020,2003.0,59.0,1.2
3021,3021,2003.0,62.0,1.2
3022,3022,2003.0,65.0,1.1
3023,3023,2003.0,68.0,1.1
3024,3024,2003.0,71.0,1.1
3025,3025,2003.0,74.0,1.1
3026,3026,2003.0,77.0,1.1
3027,3027,2003.0,80.0,1.2
3028,3028,2003.0,83.0,1.2
3029,3029,2003.0,86.0,1.2
3030,3030,2003.0,89.0,1.2
3031,3031,2003.0,92.0,1.2
