date,year,month,season,ZC2-AMP,Total
1992-07-24,1992,7,Summer,1.2675641026293558,3.634713919560026
1992-07-27,1992,7,Summer,1.264141779528752,3.568537471274931
1992-07-30,1992,7,Summer,1.257930485812329,3.500895649183925
1992-08-02,1992,8,Summer,1.2511280182497813,3.436100899575935
1992-08-05,1992,8,Summer,1.242259188796216,3.3769434708556636
1992-08-08,1992,8,Summer,1.2321964220878276,3.3220295339586325
1992-08-11,1992,8,Summer,1.221010023148624,3.2686724518842314
1992-08-14,1992,8,Summer,1.2080621098735136,3.2253155333120893
1992-08-17,1992,8,Summer,1.1951175588550882,3.1952069531661684
1992-08-20,1992,8,Summer,1.183351042025235,3.179047723825927
