timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,date,season,year,month,day_of_year,biweekly,multiplier,model_N_bound_gN_m2,model_N_free_gN_m2,model_N_total_init_used_gN_m2,model_N_bound_init_used_gN_m2,model_N_free_init_used_gN_m2,model_N_free_used_gN_m2
3574,0.02114671,0.0006855752,0.7128537,0.1279017,1.384351,1.345044,0.2953259,2.101315,1.569747,0.0104466,0.05287782,0.6254754,0.1315376,3.689062,2.195568,4.954639e-18,6.087397,1.094778,0.3565931,0.2214401,11.3505,15.87224,2007-10-08,Fall,2007,10,281,21,1.1,4.987200932115201,0.8388743478847998,5.82607528,4.2381256773263996,1.5879496026736009,0.9227617826732798
3575,0.02124427,0.0006904448,0.7183614,0.128985,1.417388,1.354352,0.3042011,2.15019,1.6586,0.01051009,0.05816761,0.6319392,0.1383427,3.629322,2.164474,4.500194e-18,6.290848,1.134589,0.3676057,0.2043087,11.26061,16.22632,2007-10-11,Fall,2007,10,284,21,1.1,5.0754473818048,0.7506278981952006,5.82607528,4.2381256773263996,1.5879496026736009,0.8256906880147207
3576,0.02135294,0.0006957969,0.7247609,0.1301184,1.446402,1.365872,0.3120049,2.186225,1.734755,0.01059643,0.06345826,0.6388832,0.1380188,3.488836,2.080957,4.133893e-18,5.591325,0.9940065,0.3281844,0.1955961,11.13394,16.35419,2007-10-14,Fall,2007,10,287,21,1.0,4.9203538583344,0.9057214216656,5.82607528,4.2381256773263996,1.5879496026736009,0.9057214216656
3577,0.02147142,0.0007015419,0.7314885,0.1312023,1.463779,1.376323,0.3167362,2.191001,1.779665,0.01069743,0.06843493,0.6452238,0.127411,3.168787,1.891461,2.6420680000000002e-18,4.126244,0.7667133,0.2462811,0.1873448,10.90202,16.06375,2007-10-17,Fall,2007,10,290,21,1.0,4.5126325726544,1.3134427073456,5.82607528,4.2381256773263996,1.5879496026736009,1.3134427073456
3578,0.02159648,0.0007074978,0.737869,0.1321972,1.470217,1.383091,0.3188755,2.174869,1.792036,0.01080235,0.07249238,0.6499075,0.1124514,2.844462,1.681994,1.750776e-18,3.982284,0.7365859,0.238897,0.1774526,10.66372,15.63173,2007-10-20,Fall,2007,10,293,21,1.0,4.3570477541728,1.4690275258272,5.82607528,4.2381256773263996,1.5879496026736009,1.4690275258272
3579,0.02172564,0.0007135451,0.7437196,0.1331243,1.473302,1.38756,0.3204002,2.158907,1.788068,0.01090641,0.07556946,0.653164,0.1008928,2.660956,1.533153,1.328325e-18,4.586996,0.8399399,0.2762755,0.1705896,10.52286,15.35739,2007-10-23,Fall,2007,10,296,22,1.0,4.4077467800976,1.4183284999024002,5.82607528,4.2381256773263996,1.5879496026736009,1.4183284999024002
3580,0.0218584,0.00071968,0.7493232,0.1341006,1.482006,1.390635,0.3244015,2.171535,1.794758,0.01101179,0.07819943,0.6557794,0.1001135,2.786588,1.519005,1.339052e-18,6.677816,1.187685,0.4044144,0.1632388,10.59938,15.60289,2007-10-26,Fall,2007,10,299,22,1.1,4.9031635112,0.9229117688000006,5.82607528,4.2381256773263996,1.5879496026736009,1.0152029456800007
3581,0.0219956,0.0007259678,0.7551218,0.1350648,1.48612,1.392862,0.3272883,2.171749,1.79955,0.01112415,0.08100181,0.6586344,0.09657605,2.781965,1.457062,8.249482e-19,4.399225,0.8585778,0.2771503,0.150981,10.57946,15.65148,2007-10-29,Fall,2007,10,302,22,1.1,4.4154519960928,1.4106232839072002,5.82607528,4.2381256773263996,1.5879496026736009,1.5516856122979203
3582,0.02213474,0.000732256,0.7605668,0.1359177,1.481445,1.39266,0.3274901,2.149917,1.785154,0.01123543,0.08326446,0.6606673,0.08788301,2.631902,1.339368,6.034545e-19,4.241633,0.8251348,0.269749,0.1378621,10.46008,15.43369,2007-11-01,Fall,2007,11,305,22,1.0,4.309028438496,1.5170468415040004,5.82607528,4.2381256773263996,1.5879496026736009,1.5170468415040004
3583,0.02227344,0.0007384234,0.7654463,0.1366805,1.470213,1.388875,0.3260494,2.119149,1.759292,0.01134132,0.08496433,0.6616417,0.07848292,2.474077,1.218451,4.154902e-19,3.805469,0.7587596,0.2494553,0.1227156,10.33173,15.18163,2007-11-04,Fall,2007,11,308,22,1.0,4.1346312706784,1.6914440093216,5.82607528,4.2381256773263996,1.5879496026736009,1.6914440093216
3584,0.02240937,0.0007443491,0.7695407,0.13727,1.453403,1.383502,0.3222208,2.070521,1.714038,0.01143721,0.08577995,0.6614463,0.06658877,2.222373,1.07175,2.390022e-19,2.695283,0.5704442,0.1806915,0.1122931,10.1387,14.73717,2007-11-07,Fall,2007,11,311,23,1.0,3.7687074798415994,2.057367800158401,5.82607528,4.2381256773263996,1.5879496026736009,2.057367800158401
3585,0.02254001,0.0007499054,0.77259,0.1376946,1.433748,1.375972,0.3172658,2.017289,1.655938,0.01151746,0.08559205,0.6597896,0.05599545,2.01483,0.946185,1.6055089999999997e-19,3.287795,0.6569135,0.2169591,0.1061524,9.982461,14.32557,2007-11-10,Fall,2007,11,314,23,1.0,3.7792808700704,2.0467944099296003,5.82607528,4.2381256773263996,1.5879496026736009,2.0467944099296003
3586,0.02266403,0.0007550505,0.7747434,0.1380488,1.414398,1.365451,0.3130463,1.977299,1.603043,0.01158264,0.08493686,0.6571204,0.05002643,1.968046,0.8769282,1.190021e-19,4.205513,0.8342665,0.2836409,0.09906805,9.950323,14.18686,2007-11-13,Fall,2007,11,317,23,1.1,3.9288618506479995,1.8972134293520009,5.82607528,4.2381256773263996,1.5879496026736009,2.086934772287201
3587,0.02278074,0.0007597755,0.7762321,0.1383321,1.393623,1.352787,0.3086466,1.940121,1.554468,0.01163551,0.08416734,0.6539015,0.04570596,1.958276,0.8231768,8.143727e-20,3.75755,0.7906264,0.2624707,0.08994852,9.939779,14.11539,2007-11-16,Fall,2007,11,320,23,1.1,3.7979540920079993,2.028121187992001,5.82607528,4.2381256773263996,1.5879496026736009,2.2309333067912016
3588,0.0228887,0.0007640126,0.777018,0.1384915,1.368928,1.337898,0.3026607,1.893238,1.501931,0.01167526,0.08323419,0.6501426,0.04043579,1.87431,0.7530078,5.1833939999999995e-20,2.990862,0.6703988,0.2163171,0.07995927,9.865395,13.91012,2007-11-19,Fall,2007,11,323,24,1.1,3.5634006871776,2.2626745928224006,5.82607528,4.2381256773263996,1.5879496026736009,2.488942052104641
3589,0.02298615,0.0007676727,0.7770405,0.1385832,1.341347,1.319592,0.296056,1.850065,1.453652,0.01170074,0.08220828,0.6457718,0.03653315,1.852592,0.6997291,4.148746e-20,3.887447,0.860554,0.3012237,0.06792557,9.834402,13.81319,2007-11-22,Fall,2007,11,326,24,1.1,3.7205796758352,2.1054956041648003,5.82607528,4.2381256773263996,1.5879496026736009,2.3160451645812805
3590,0.02307233,0.0007707371,0.7764674,0.1386174,1.313271,1.299788,0.2893869,1.811005,1.411041,0.01171434,0.08118438,0.6410955,0.03390007,1.870801,0.6594576,3.0567699999999996e-20,3.523057,0.8274004,0.2867918,0.05602639,9.826796,13.7952,2007-11-25,Fall,2007,11,329,24,1.1,3.6153172914896006,2.2107579885104,5.82607528,4.2381256773263996,1.5879496026736009,2.43183378736144
3591,0.02314638,0.0007731655,0.7752867,0.138542,1.283013,1.278529,0.2813554,1.764031,1.366015,0.01171594,0.08010846,0.6361155,0.03037182,1.808828,0.6057945,2.022576e-20,2.686197,0.6803771,0.2278818,0.04513489,9.750021,13.63938,2007-11-28,Fall,2007,11,332,24,1.1,3.370042731368,2.4560325486320003,5.82607528,4.2381256773263996,1.5879496026736009,2.7016358034952006
3592,0.02320702,0.0007748869,0.7733917,0.1383571,1.250548,1.255192,0.2718954,1.711101,1.318187,0.01170382,0.07888218,0.6306245,0.02640368,1.702939,0.5460594,1.400047e-20,2.449315,0.644465,0.2221741,0.03543811,9.635806,13.39779,2007-12-01,Winter,2007,12,335,24,1.1,3.2418012658544004,2.5842740141456,5.82607528,4.2381256773263996,1.5879496026736009,2.8427014155601604
3593,0.02325316,0.0007758498,0.7707347,0.1380452,1.217126,1.230494,0.2613768,1.652528,1.266238,0.01167352,0.07739916,0.6245899,0.02216014,1.553758,0.4824255,1e-20,1.717648,0.497081,0.163274,0.02765214,9.486289,13.06884,2007-12-04,Winter,2007,12,338,25,1.1,2.9807478202848,2.8453274597152003,5.82607528,4.2381256773263996,1.5879496026736009,3.1298602056867204
3594,0.02328412,0.0007760301,0.7672763,0.137618,1.184628,1.205425,0.2511361,1.59621,1.213384,0.01162768,0.07553332,0.6180058,0.01869888,1.444091,0.4300465,1e-20,2.436977,0.6602177,0.245552,0.02216322,9.377348,12.80508,2007-12-07,Winter,2007,12,341,25,1.1,3.0686621144176,2.7574131655824003,5.82607528,4.2381256773263996,1.5879496026736009,3.0331544821406404
3595,0.02329963,0.000775434,0.7631243,0.1371333,1.152151,1.178444,0.2403677,1.542971,1.16435,0.01155663,0.07368971,0.6110653,0.01604912,1.377232,0.3871318,1e-20,2.065453,0.6143404,0.224786,0.0171646,9.302617,12.60567,2007-12-10,Winter,2007,12,344,25,1.1,2.924187846624,2.9018874333760003,5.82607528,4.2381256773263996,1.5879496026736009,3.1920761767136008
3596,0.02329926,0.0007740484,0.7582957,0.1365371,1.120268,1.151064,0.2293443,1.487073,1.113825,0.01146973,0.07170139,0.6037968,0.01346624,1.278538,0.3436504,1e-20,1.642965,0.5334021,0.1885494,0.0133475,9.199542,12.3404,2007-12-13,Winter,2007,12,347,25,1.2,2.7507885864384005,3.0752866935616,5.82607528,4.2381256773263996,1.5879496026736009,3.6903440322739196
3597,0.02328298,0.0007718908,0.7527773,0.1358051,1.089447,1.124461,0.2188074,1.429539,1.06072,0.01137497,0.06939881,0.5961951,0.01104756,1.158325,0.3019976,1e-20,1.437257,0.4833233,0.1666285,0.01085296,9.082429,12.03279,2007-12-16,Winter,2007,12,350,25,1.2,2.6167294948608,3.2093457851392,5.82607528,4.2381256773263996,1.5879496026736009,3.85121494216704
3598,0.02325095,0.0007689944,0.7465869,0.1349654,1.059744,1.098211,0.2087609,1.373515,1.007508,0.01126909,0.06687072,0.5882661,0.009033139,1.051589,0.266041,1e-20,1.549337,0.5054944,0.1778986,0.009136815,8.984612,11.74823,2007-12-19,Winter,2007,12,353,26,1.2,2.5627075734784004,3.2633677065216,5.82607528,4.2381256773263996,1.5879496026736009,3.9160412478259197
3599,0.02320318,0.0007653784,0.7397791,0.1340653,1.030688,1.070974,0.1985487,1.319497,0.9568475,0.01114268,0.06436916,0.5800681,0.007406995,0.9636437,0.235122,1e-20,1.420761,0.489369,0.1707245,0.007597179,8.905357,11.49036,2007-12-22,Winter,2007,12,356,26,1.1,2.4630499551424,3.3630253248576003,5.82607528,4.2381256773263996,1.5879496026736009,3.6993278573433606
3600,0.02313964,0.0007610518,0.7324021,0.1331014,1.002571,1.043297,0.1884128,1.267268,0.9083833,0.01099976,0.06187681,0.5716766,0.006089269,0.8892498,0.2082089,1e-20,1.459812,0.5200984,0.1877245,0.006296874,8.840763,11.25367,2007-12-25,Winter,2007,12,359,26,1.0,2.4107178800448,3.4153573999552003,5.82607528,4.2381256773263996,1.5879496026736009,3.4153573999552003
3601,0.02306045,0.0007560327,0.724511,0.1320924,0.9755287,1.015051,0.1782934,1.217101,0.8627222,0.01083921,0.05946428,0.5631444,0.005041474,0.8287757,0.1848648,1e-20,1.384955,0.5328372,0.1947974,0.005134143,8.790024,11.03977,2008-01-02,Fall,2008,1,2,1,1.1,2.3390025829871997,3.4870726970128008,5.82607528,4.2381256773263996,1.5879496026736009,3.8357799667140813
3602,0.022966,0.0007503583,0.7161477,0.1309855,0.9494051,0.9880762,0.1690212,1.167825,0.8173887,0.01067739,0.05692453,0.5545234,0.004151332,0.7635891,0.1638932,1e-20,1.211073,0.4958227,0.1718229,0.004377566,8.736567,10.81649,2008-01-05,Fall,2008,1,5,1,1.1,2.2354523742288004,3.5906229057712,5.82607528,4.2381256773263996,1.5879496026736009,3.9496851963483204
3603,0.02285673,0.0007440702,0.7073467,0.1298276,0.9242836,0.9611813,0.1600495,1.120493,0.77421,0.01050464,0.0544262,0.5458232,0.003430595,0.7054978,0.1455963,1e-20,1.300596,0.5313973,0.1882776,0.003749464,8.692653,10.60693,2008-01-08,Fall,2008,1,8,1,1.1,2.2015764214592,3.6244988585408002,5.82607528,4.2381256773263996,1.5879496026736009,3.986948744394881
3604,0.02273309,0.0007372053,0.6981623,0.1286275,0.9002088,0.9347351,0.1516303,1.076399,0.7338195,0.01032454,0.05196333,0.5370926,0.002883037,0.6654986,0.1306759,1e-20,1.475125,0.5963155,0.216257,0.00324833,8.675511,10.4431,2008-01-11,Fall,2008,1,11,1,1.2,2.1982298472848,3.6278454327152003,5.82607528,4.2381256773263996,1.5879496026736009,4.35341451925824
3605,0.02259563,0.0007298058,0.688653,0.1273926,0.877134,0.9087906,0.1437211,1.035148,0.6961646,0.01013826,0.04957004,0.5283839,0.002461723,0.6383516,0.1183085,1e-20,1.509135,0.6271051,0.2235514,0.002834303,8.677023,10.31231,2008-01-14,Fall,2008,1,14,1,1.2,2.1668514724767998,3.6592238075232006,5.82607528,4.2381256773263996,1.5879496026736009,4.391068569027841
3606,0.02244486,0.0007219055,0.6788723,0.1261603,0.8551196,0.882748,0.1360049,0.9972423,0.662226,0.00994038,0.04734718,0.5197314,0.002154103,0.6327298,0.1083109,1e-20,1.831583,0.763787,0.289631,0.002414605,8.707164,10.23474,2008-01-17,Fall,2008,1,17,2,1.2,2.2246056378959995,3.601469642104001,5.82607528,4.2381256773263996,1.5879496026736009,4.3217635705248005
3607,0.02228133,0.0007135373,0.6688834,0.1249302,0.8341503,0.8569406,0.128616,0.9623848,0.6317912,0.009735462,0.04528873,0.5112021,0.001939519,0.6483795,0.1003188,1e-20,1.900873,0.8423641,0.3215767,0.002014357,8.761745,10.20699,2008-01-20,Fall,2008,1,20,2,1.2,2.2306208198128,3.5954544601872005,5.82607528,4.2381256773263996,1.5879496026736009,4.31454535222464
3608,0.02210565,0.0007047368,0.6587395,0.1237134,0.8142034,0.8314745,0.1215746,0.9308155,0.6049286,0.009524376,0.0434048,0.5028231,0.00180899,0.6942815,0.09429625,1.056712e-20,2.319549,1.053838,0.427828,0.001635405,8.84765,10.24576,2008-01-23,Fall,2008,1,23,2,1.2,2.3464790781728,3.4795962018272,5.82607528,4.2381256773263996,1.5879496026736009,4.17551544219264
3609,0.02191849,0.0006955411,0.6484978,0.1225073,0.7951545,0.8064141,0.1147988,0.9011571,0.58099,0.009308599,0.04171723,0.4946411,0.001726626,0.7577235,0.08916408,1.0049149999999999e-20,2.100837,1.050224,0.4117255,0.001282324,8.935885,10.30773,2008-01-26,Fall,2008,1,26,2,1.2,2.2968262118575997,3.5292490681424007,5.82607528,4.2381256773263996,1.5879496026736009,4.235098881770881
3610,0.02172052,0.0006859842,0.6381812,0.1212927,0.7768936,0.7819607,0.108311,0.871977,0.5586386,0.009091227,0.04018371,0.4866396,0.001649724,0.8134685,0.08391505,1e-20,1.971085,1.049687,0.4081761,0.0009785548,8.994326,10.33662,2008-01-29,Fall,2008,1,29,3,1.2,2.26260169552,3.5634735844800005,5.82607528,4.2381256773263996,1.5879496026736009,4.276168301376001
3611,0.02151239,0.000676102,0.627807,0.1200637,0.7592973,0.7582552,0.1021921,0.8435805,0.5377254,0.008875005,0.03876465,0.4788256,0.001579298,0.8593007,0.07876346,1e-20,1.834175,1.019176,0.3909958,0.0007343347,9.027943,10.33851,2008-02-01,Fall,2008,2,32,3,1.2,2.2165804189872,3.6094948610128004,5.82607528,4.2381256773263996,1.5879496026736009,4.33139383321536
3612,0.02129476,0.0006659289,0.6173924,0.1188341,0.742384,0.7351221,0.09636351,0.8162625,0.5183526,0.008658186,0.03745975,0.4711621,0.001520534,0.9030347,0.07389248,1e-20,1.867415,1.049916,0.4151562,0.0005388352,9.050108,10.33498,2008-02-04,Fall,2008,2,35,3,1.2,2.2186435204016,3.6074317595984002,5.82607528,4.2381256773263996,1.5879496026736009,4.32891811151808
3613,0.02106834,0.0006555035,0.606964,0.1175848,0.7259418,0.7131689,0.09115166,0.7912709,0.5008245,0.008449533,0.03620288,0.4637271,0.001494867,0.9535003,0.07002305,1e-20,2.007307,1.078086,0.4255839,0.000399134,9.075705,10.35201,2008-02-07,Fall,2008,2,38,3,1.2,2.2405998334799997,3.5854754465200007,5.82607528,4.2381256773263996,1.5879496026736009,4.3025705358240005
3614,0.02083385,0.0006448656,0.5965498,0.116331,0.7101212,0.6920326,0.08633632,0.7678676,0.4848127,0.00824493,0.03503339,0.456506,0.001481991,1.000582,0.06663922,1e-20,1.938389,1.025209,0.3909252,0.0002934359,9.093131,10.36819,2008-02-10,Fall,2008,2,41,3,1.2,2.20396810204,3.6221071779600003,5.82607528,4.2381256773263996,1.5879496026736009,4.3465286135520005
3615,0.02059196,0.000634049,0.5861719,0.1150865,0.694884,0.6717132,0.08193684,0.7469865,0.4708038,0.008044565,0.03394596,0.4494757,0.001503523,1.065075,0.06420304,1.048885e-20,2.372997,1.138627,0.450552,0.0002146046,9.125835,10.42541,2008-02-13,Fall,2008,2,44,4,1.2,2.3091053969216,3.5169698830784,5.82607528,4.2381256773263996,1.5879496026736009,4.22036385969408
3616,0.02034337,0.0006230867,0.5758683,0.1138634,0.6802574,0.6520512,0.07785185,0.728377,0.4589134,0.007847128,0.03297987,0.4426708,0.001561012,1.149327,0.06255097,1.0221899999999999e-20,2.379489,1.120097,0.4351195,0.0001536195,9.169541,10.52206,2008-02-16,Fall,2008,2,47,4,1.2,2.3099745034911994,3.516100776508801,5.82607528,4.2381256773263996,1.5879496026736009,4.219320931810561
3617,0.02008876,0.0006120104,0.5656757,0.112683,0.6663658,0.6331827,0.07426359,0.714486,0.4505744,0.007655015,0.03214375,0.4361527,0.001714757,1.307053,0.06291184,1.355299e-20,3.507681,1.368424,0.6105433,0.0001078675,9.273348,10.7556,2008-02-19,Fall,2008,2,50,4,1.2,2.6136201774224,3.2124551025776005,5.82607528,4.2381256773263996,1.5879496026736009,3.8549461230931206
3618,0.01982897,0.000600861,0.5556715,0.1115524,0.6533244,0.615338,0.07125906,0.7057471,0.4465763,0.007470648,0.03150588,0.4300392,0.002008516,1.5409,0.06541029,1.686804e-20,3.622942,1.389455,0.5799192,7.356853e-05,9.4158,11.11185,2008-02-22,Fall,2008,2,53,4,1.1,2.6873631292612803,3.13871215073872,5.82607528,4.2381256773263996,1.5879496026736009,3.4525833658125924
3619,0.01956483,0.0005896749,0.5459037,0.110476,0.6410791,0.5983667,0.06868002,0.7009752,0.4467374,0.007293452,0.03111095,0.424376,0.002462514,1.826266,0.06962479,2.2683629999999998e-20,4.252426,1.430279,0.623679,4.798677e-05,9.568163,11.54442,2008-02-25,Fall,2008,2,56,4,1.1,2.88489854390992,2.9411767360900805,5.82607528,4.2381256773263996,1.5879496026736009,3.2352944096990885
3620,0.01929721,0.0005784878,0.5364187,0.1094317,0.6297407,0.5824278,0.06649721,0.6983545,0.4502723,0.007125799,0.03096743,0.4192189,0.003074394,2.077788,0.0743988,2.426336e-20,3.689136,1.234877,0.4910509,3.031382e-05,9.672403,11.93628,2008-02-28,Fall,2008,2,59,5,1.0,2.79278036145312,3.0332949185468805,5.82607528,4.2381256773263996,1.5879496026736009,3.0332949185468805
3621,0.01902685,0.0005673273,0.5272178,0.108422,0.6191227,0.5673313,0.06457072,0.6973729,0.4564792,0.006966014,0.03102601,0.4144799,0.003864736,2.294451,0.07966935,2.910254e-20,4.123502,1.22393,0.5103723,1.867139e-05,9.745553,12.29337,2008-03-02,Spring,2008,3,62,5,1.0,2.92825267704944,2.8978226029505603,5.82607528,4.2381256773263996,1.5879496026736009,2.8978226029505603
3622,0.01875446,0.0005562189,0.518335,0.1074751,0.6091198,0.5528935,0.06287678,0.6996193,0.4664294,0.006813057,0.03131307,0.4101511,0.004992025,2.533578,0.08666941,3.437572e-20,4.390265,1.173033,0.5081826,1.111595e-05,9.832242,12.70068,2008-03-05,Spring,2008,3,65,5,1.0,3.0329155568856,2.7931597231144005,5.82607528,4.2381256773263996,1.5879496026736009,2.7931597231144005
3623,0.01848083,0.0005451906,0.5098104,0.1065763,0.6002769,0.5394604,0.06163287,0.7054641,0.4805913,0.006670737,0.03181845,0.4063129,0.006671592,2.771023,0.09568971,3.973165e-20,4.526144,1.199465,0.4941402,6.567176e-06,9.917048,13.12506,2008-03-08,Spring,2008,3,68,5,1.1,3.129451558632576,2.6966237213674242,5.82607528,4.2381256773263996,1.5879496026736009,2.966286093504167
3624,0.01820676,0.0005342718,0.5016701,0.1056977,0.5924016,0.5270072,0.060641,0.711364,0.49707,0.006539311,0.03251974,0.4029492,0.008831875,2.895041,0.1042773,3.426756e-20,3.814022,0.9988288,0.3813696,3.887112e-06,9.937643,13.41736,2008-03-11,Spring,2008,3,71,6,1.1,2.991194860704512,2.8348804192954886,5.82607528,4.2381256773263996,1.5879496026736009,3.1183684612250375
3625,0.01793284,0.0005234775,0.4938928,0.1048486,0.5847198,0.5150988,0.05965371,0.7167761,0.5145313,0.006415175,0.03334445,0.3998723,0.01150283,2.96089,0.1124359,3.1669889999999996e-20,4.039786,1.02739,0.3954318,2.287942e-06,9.930063,13.62589,2008-03-14,Spring,2008,3,74,6,1.2,3.064940777997792,2.7611345020022084,5.82607528,4.2381256773263996,1.5879496026736009,3.31336140240265
3626,0.01765959,0.0005128212,0.4865043,0.1040549,0.5774916,0.5037303,0.05884245,0.7247508,0.5349333,0.006298609,0.03431229,0.3971035,0.01528136,3.074081,0.1227869,3.149393e-20,4.381633,1.095032,0.4262046,1.337385e-06,9.954914,13.88818,2008-03-17,Spring,2008,3,77,6,1.2,3.1829463797349598,2.6431289002650407,5.82607528,4.2381256773263996,1.5879496026736009,3.1717546803180485
3627,0.01738766,0.0005023233,0.4795715,0.1033257,0.5712983,0.4931324,0.05839838,0.7371418,0.560125,0.006192095,0.0354779,0.3947779,0.02099823,3.251066,0.136948,3.381355e-20,4.854524,1.181379,0.4606727,7.815462e-07,10.02267,14.23915,2008-03-20,Spring,2008,3,80,6,1.2,3.3486143618929307,2.4774609181070697,5.82607528,4.2381256773263996,1.5879496026736009,2.9729531017284834
3628,0.01711786,0.0004920117,0.4732083,0.1026893,0.5664225,0.4833833,0.05845558,0.7563215,0.5927298,0.006097208,0.03694538,0.3930203,0.03002027,3.520412,0.1579536,3.715657e-20,5.688528,1.204661,0.5091807,4.547878e-07,10.15557,14.73529,2008-03-23,Spring,2008,3,83,6,1.2,3.6006547753498532,2.225420504650147,5.82607528,4.2381256773263996,1.5879496026736009,2.6705046055801764
3629,0.01685106,0.0004819143,0.4675598,0.1021359,0.5620599,0.4743703,0.05870149,0.7784703,0.6318565,0.006014356,0.03883377,0.3919419,0.04257522,3.754344,0.1826568,3.978773e-20,5.335955,1.108991,0.4692196,2.58904e-07,10.28216,15.2211,2008-03-26,Spring,2008,3,86,7,1.1,3.603928356179904,2.2221469238200964,5.82607528,4.2381256773263996,1.5879496026736009,2.444361616202106
3630,0.01658802,0.0004720478,0.4626987,0.1016455,0.5578943,0.466077,0.05900681,0.8010302,0.6755877,0.005944501,0.04110391,0.3915161,0.05811688,3.89662,0.2082665,4.0975159999999996e-20,5.297692,1.039619,0.4532999,1.457282e-07,10.37215,15.6066,2008-03-29,Spring,2008,3,89,7,1.1,3.6503015417569626,2.1757737382430378,5.82607528,4.2381256773263996,1.5879496026736009,2.3933511120673416
3631,0.01632954,0.000462433,0.4586978,0.1012203,0.554588,0.4587545,0.05958859,0.8258795,0.7247697,0.005890385,0.04372118,0.3918126,0.07666185,3.99072,0.2364684,4.1156859999999996e-20,5.33741,1.00191,0.4434609,8.279787e-08,10.45127,15.93859,2008-04-01,Fall,2008,4,92,7,1.1,3.707890153900425,2.118185126099575,5.82607528,4.2381256773263996,1.5879496026736009,2.330003638709533
3632,0.01607675,0.0004531048,0.4556562,0.100867,0.553899,0.4529168,0.06088787,0.8564879,0.7818733,0.005853876,0.04667802,0.3930384,0.09894589,4.078277,0.2713759,4.071055e-20,5.680861,1.003069,0.4413307,4.940911e-08,10.54537,16.2755,2008-04-04,Fall,2008,4,95,7,1.1,3.8318294057968036,1.9942458742031968,5.82607528,4.2381256773263996,1.5879496026736009,2.1936704616235168
3633,0.01583087,0.0004441023,0.4536893,0.1006061,0.5544848,0.4481792,0.06263165,0.8916324,0.8468822,0.005834406,0.05007335,0.3951762,0.1234061,4.168795,0.3128937,3.9727349999999996e-20,5.836864,0.9923124,0.4339766,2.998053e-08,10.65372,16.62141,2008-04-07,Fall,2008,4,98,7,1.1,3.9255920838573735,1.900483196142627,5.82607528,4.2381256773263996,1.5879496026736009,2.09053151575689
3634,0.01559299,0.0004354567,0.452856,0.1004391,0.5563456,0.4445465,0.0648138,0.9305991,0.9198217,0.00583317,0.05394316,0.3982648,0.1481067,4.239363,0.3603386,3.810563e-20,5.921503,0.978148,0.426211,1.853823e-08,10.76106,16.94727,2008-04-10,Fall,2008,4,101,8,1.1,4.005329358361928,1.8207459216380721,5.82607528,4.2381256773263996,1.5879496026736009,2.0028205138018795
3635,0.0153644,0.0004272084,0.453189,0.1003689,0.5617714,0.4427194,0.06790176,0.9768042,1.003112,0.005851192,0.05826468,0.4025445,0.1722116,4.305838,0.4183913,3.603128e-20,6.237347,0.9852885,0.4231398,1.214383e-08,10.8784,17.28602,2008-04-13,Fall,2008,4,104,8,1.1,4.136995534047713,1.689079745952287,5.82607528,4.2381256773263996,1.5879496026736009,1.857987720547516
3636,0.01514668,0.0004194119,0.4547416,0.1004164,0.5715827,0.4428761,0.07205369,1.032233,1.098797,0.005889946,0.06309271,0.4081281,0.1951579,4.388353,0.4919786,3.36625e-20,6.591188,0.9946367,0.4186822,8.475404e-09,11.01467,17.66973,2008-04-16,Fall,2008,4,107,8,1.1,4.289666879362072,1.5364084006379288,5.82607528,4.2381256773263996,1.5879496026736009,1.6900492407017218
3637,0.01494125,0.0004121147,0.4575374,0.1005971,0.5835839,0.4444648,0.07692594,1.093831,1.205454,0.005950755,0.06851552,0.4148678,0.2143456,4.459241,0.5766834,3.0920829999999997e-20,6.645094,0.9807376,0.4084838,6.093035e-09,11.14595,18.051,2008-04-19,Fall,2008,4,110,8,1.1,4.387863389499575,1.4382118905004253,5.82607528,4.2381256773263996,1.5879496026736009,1.582033079550468
3638,0.01474909,0.0004053434,0.4615065,0.1009064,0.5960384,0.447064,0.08221018,1.157522,1.31984,0.006033878,0.07450204,0.4226119,0.22764,4.481186,0.6634656,2.779049e-20,6.492365,0.9534482,0.3970244,4.429814e-09,11.24426,18.3637,2008-04-22,Fall,2008,4,113,9,1.1,4.435598332706047,1.390476947293953,5.82607528,4.2381256773263996,1.5879496026736009,1.5295246420233486
3639,0.014571,0.0003991182,0.4664721,0.1013006,0.6106893,0.4513494,0.08784436,1.218665,1.435383,0.006138145,0.08078469,0.4314067,0.2305363,4.34493,0.7336408,2.3769139999999998e-20,5.695131,0.8270263,0.338752,3.418932e-09,11.25066,18.4605,2008-04-25,Fall,2008,4,116,9,1.0,4.297438487724932,1.5286367922750683,5.82607528,4.2381256773263996,1.5879496026736009,1.5286367922750683
3640,0.01440781,0.0003934613,0.472144,0.1017708,0.6306078,0.4580176,0.09414723,1.282106,1.549,0.006260585,0.0869137,0.4410671,0.2265096,4.165508,0.7979795,1.982206e-20,5.829995,0.819599,0.3314016,2.939841e-09,11.22204,18.46539,2008-04-28,Fall,2008,4,119,9,1.0,4.338755166906212,1.487320113093788,5.82607528,4.2381256773263996,1.5879496026736009,1.487320113093788
