year,group,obs_anom,model_anom,Pass,Season,ObsSummary
2015,Total,0.6726896617536047,-0.08898513469908642,ZC,Summer,log_of_mean
2015,ZC1-EUP,0.2798762082965689,-0.0818334429752243,ZC,Summer,log_of_mean
2015,ZC2-AMP,0.9313889683175182,0.8670120662480382,ZC,Summer,log_of_mean
2015,ZC3-DEC,0.7659792463407401,0.7176818631848191,ZC,Summer,log_of_mean
2015,ZC4-CLG,0.4998659689867002,-1.181712523277977,ZC,Summer,log_of_mean
2015,ZC5-CSM,1.277116543717448,-0.7947824262171503,ZC,Summer,log_of_mean
2016,Total,0.42914170955750813,0.6367540971327157,ZC,Summer,log_of_mean
2016,ZC1-EUP,0.046560566452677025,0.17377586570658157,ZC,Summer,log_of_mean
2016,ZC2-AMP,0.7224586612159419,0.8599374477879551,ZC,Summer,log_of_mean
2016,ZC3-DEC,1.088614158639241,1.0027082301350063,ZC,Summer,log_of_mean
2016,ZC4-CLG,0.5069522535057661,-0.3546137230554486,ZC,Summer,log_of_mean
2016,ZC5-CSM,0.6311693864061798,-0.30710947010229994,ZC,Summer,log_of_mean
2017,Total,0.19926399855706944,-0.06736376355972554,ZC,Summer,log_of_mean
2017,ZC1-EUP,-0.2145870769967298,0.15231133188450588,ZC,Summer,log_of_mean
2017,ZC2-AMP,0.5112348824887755,-0.3016572072562068,ZC,Summer,log_of_mean
2017,ZC3-DEC,1.1985060665817462,-0.649231985718985,ZC,Summer,log_of_mean
2017,ZC4-CLG,0.3711885101993131,-0.29205747934201215,ZC,Summer,log_of_mean
2017,ZC5-CSM,0.810879155543978,0.15572481794333137,ZC,Summer,log_of_mean
2018,Total,0.9874958211065769,0.4925185177095545,ZC,Summer,log_of_mean
2018,ZC1-EUP,0.6756405641671986,0.5198297963489084,ZC,Summer,log_of_mean
2018,ZC2-AMP,1.2683336904445561,0.16909292535771314,ZC,Summer,log_of_mean
2018,ZC3-DEC,0.39026213179174046,-0.26865472462597256,ZC,Summer,log_of_mean
2018,ZC4-CLG,0.49931717107108065,-0.15119304181293683,ZC,Summer,log_of_mean
2018,ZC5-CSM,1.1290849151598183,-0.013063156668738913,ZC,Summer,log_of_mean
2000,Total,0.6569780942494603,-1.4075698922326685,ZC,Summer,mean_of_logs
2000,ZC1-EUP,1.0729281095476086,-0.7530730603181958,ZC,Summer,mean_of_logs
2000,ZC2-AMP,0.4371935472957902,1.0122821816022085,ZC,Summer,mean_of_logs
2000,ZC3-DEC,0.3362637079280765,-0.41323980288116613,ZC,Summer,mean_of_logs
2000,ZC4-CLG,0.3326453903283555,-3.20484074735562,ZC,Summer,mean_of_logs
2000,ZC5-CSM,0.17464086248934144,-3.3382075615929523,ZC,Summer,mean_of_logs
2001,Total,0.11048211598321778,-0.5777223581796067,ZC,Summer,mean_of_logs
2001,ZC1-EUP,0.5502296557451992,-0.9744380310789273,ZC,Summer,mean_of_logs
2001,ZC2-AMP,0.4620478555899858,1.3024722062370377,ZC,Summer,mean_of_logs
2001,ZC3-DEC,0.6914356400211321,0.42664207025240364,ZC,Summer,mean_of_logs
2001,ZC4-CLG,-0.03811551540725447,-2.2295261738715535,ZC,Summer,mean_of_logs
2001,ZC5-CSM,-0.3570213891833512,-2.147468099163203,ZC,Summer,mean_of_logs
2003,Total,0.8782315689877643,0.034927919572851414,ZC,Summer,mean_of_logs
2003,ZC1-EUP,-0.6370083848683832,-0.29612341528891906,ZC,Summer,mean_of_logs
2003,ZC2-AMP,1.7584093843584772,1.6809596428684344,ZC,Summer,mean_of_logs
2003,ZC3-DEC,-6.873567557495048,0.9685159318935348,ZC,Summer,mean_of_logs
2003,ZC4-CLG,0.6843096923455941,-2.2483244490634955,ZC,Summer,mean_of_logs
2003,ZC5-CSM,2.4751277893539765,-1.8390595300485308,ZC,Summer,mean_of_logs
2004,Total,-1.856491868312261,1.9000849903869255,ZC,Summer,mean_of_logs
2004,ZC1-EUP,-2.2986214495312387,0.962852187138275,ZC,Summer,mean_of_logs
2004,ZC2-AMP,-0.9649456222035405,1.3410841365093222,ZC,Summer,mean_of_logs
2004,ZC3-DEC,-1.745467555316067,1.5564309266016105,ZC,Summer,mean_of_logs
2004,ZC4-CLG,-0.39829829959692015,0.42281658366349134,ZC,Summer,mean_of_logs
2004,ZC5-CSM,-1.7125939219643103,0.4703312844206232,ZC,Summer,mean_of_logs
2005,Total,-1.3722200197211327,3.2882268968283532,ZC,Summer,mean_of_logs
2005,ZC1-EUP,-1.1936577688918895,1.9219332134333775,ZC,Summer,mean_of_logs
2005,ZC2-AMP,0.04207968100148586,0.8929238261037304,ZC,Summer,mean_of_logs
2005,ZC3-DEC,-1.9373377452765352,2.461182330208117,ZC,Summer,mean_of_logs
2005,ZC4-CLG,-0.4501798300608626,2.241762649132206,ZC,Summer,mean_of_logs
2005,ZC5-CSM,-1.1921577265561003,2.058295485467984,ZC,Summer,mean_of_logs
2007,Total,1.1932404230519114,3.187519445322689,ZC,Summer,mean_of_logs
2007,ZC1-EUP,-1.698276883209032,1.9627543600740527,ZC,Summer,mean_of_logs
2007,ZC2-AMP,0.6075333566561999,0.8140888467000877,ZC,Summer,mean_of_logs
2007,ZC3-DEC,2.000243268347038,1.8057863105209173,ZC,Summer,mean_of_logs
2007,ZC4-CLG,0.8005013812230873,2.161989219871319,ZC,Summer,mean_of_logs
2007,ZC5-CSM,4.058736779948887,1.936791211736947,ZC,Summer,mean_of_logs
2008,Total,0.44597388761598367,-1.6332892782075858,ZC,Summer,mean_of_logs
2008,ZC1-EUP,1.5325517864783111,-1.9789337567951937,ZC,Summer,mean_of_logs
2008,ZC2-AMP,-0.498312400833095,-1.0129975742219983,ZC,Summer,mean_of_logs
2008,ZC3-DEC,-0.07651425734937727,-1.0168477020688822,ZC,Summer,mean_of_logs
2008,ZC4-CLG,-2.2246943626024955,0.16943830736581628,ZC,Summer,mean_of_logs
2008,ZC5-CSM,-0.6273425120132904,-0.38309457842247363,ZC,Summer,mean_of_logs
2009,Total,-0.887826809373993,-1.4495940115046857,ZC,Summer,mean_of_logs
2009,ZC1-EUP,0.02587945540681399,-1.4113950802588253,ZC,Summer,mean_of_logs
2009,ZC2-AMP,-1.0641861338798888,-0.3720296762056018,ZC,Summer,mean_of_logs
2009,ZC3-DEC,-0.6418471688084055,-1.3180157213395678,ZC,Summer,mean_of_logs
2009,ZC4-CLG,-1.1547321750551833,-0.6962554128155141,ZC,Summer,mean_of_logs
2009,ZC5-CSM,0.10592896209972037,-0.9710608974661719,ZC,Summer,mean_of_logs
2010,Total,-0.3899369890982646,-0.24018296583908907,ZC,Summer,mean_of_logs
2010,ZC1-EUP,0.39151980681749643,-0.5155884442821059,ZC,Summer,mean_of_logs
2010,ZC2-AMP,-2.1777458210722846,-0.3933960632913877,ZC,Summer,mean_of_logs
2010,ZC3-DEC,0.5596273573907421,-0.03171624982215568,ZC,Summer,mean_of_logs
2010,ZC4-CLG,-0.6664210803654577,0.476043064967189,ZC,Summer,mean_of_logs
2010,ZC5-CSM,-1.576734276429627,-0.013186894922208151,ZC,Summer,mean_of_logs
2011,Total,1.4952056444998074,0.045277990235160145,ZC,Summer,mean_of_logs
2011,ZC1-EUP,1.0263467036018539,0.7953840345190386,ZC,Summer,mean_of_logs
2011,ZC2-AMP,0.7949607321060871,-2.066492469911573,ZC,Summer,mean_of_logs
2011,ZC3-DEC,1.121467819146428,-1.7342368901096847,ZC,Summer,mean_of_logs
2011,ZC4-CLG,1.703326509571089,0.7824784216945421,ZC,Summer,mean_of_logs
2011,ZC5-CSM,0.7317869375039842,1.0745530598323452,ZC,Summer,mean_of_logs
2012,Total,-1.7199634551071914,-0.8379272248222931,ZC,Summer,mean_of_logs
2012,ZC1-EUP,-1.470337445756942,1.6412953925792786,ZC,Summer,mean_of_logs
2012,ZC2-AMP,-0.7462105917164962,-0.9723974766010696,ZC,Summer,mean_of_logs
2012,ZC3-DEC,-0.6888153569174353,0.02863883921495665,ZC,Summer,mean_of_logs
2012,ZC4-CLG,0.3862017723837251,1.7235892660189869,ZC,Summer,mean_of_logs
2012,ZC5-CSM,-0.832500688472068,1.9115867917564515,ZC,Summer,mean_of_logs
2013,Total,-0.2472509089119202,1.2324176304170482,ZC,Summer,mean_of_logs
2013,ZC1-EUP,0.20628777700386713,0.4919342694134561,ZC,Summer,mean_of_logs
2013,ZC2-AMP,0.3890651466161536,0.5988405628355628,ZC,Summer,mean_of_logs
2013,ZC3-DEC,-1.3091590613490351,1.265036482454337,ZC,Summer,mean_of_logs
2013,ZC4-CLG,-0.49094091272084195,0.7402817603146965,ZC,Summer,mean_of_logs
2013,ZC5-CSM,-0.3531849251505664,0.5211576951122487,ZC,Summer,mean_of_logs
2014,Total,0.5810012841393872,0.588011510930684,ZC,Summer,mean_of_logs
2014,ZC1-EUP,0.21181415479374152,0.22480587780023112,ZC,Summer,mean_of_logs
2014,ZC2-AMP,0.9930394737539604,-0.0194688774877917,ZC,Summer,mean_of_logs
2014,ZC3-DEC,-0.3677036948171908,0.021564861842080525,ZC,Summer,mean_of_logs
2014,ZC4-CLG,0.313952801990351,0.5907109501507216,ZC,Summer,mean_of_logs
2014,ZC5-CSM,0.7811297671948871,0.49641187389724695,ZC,Summer,mean_of_logs
2015,Total,0.40551275888730914,-0.08898513469908642,ZC,Summer,mean_of_logs
2015,ZC1-EUP,-0.1142667031140832,-0.0818334429752243,ZC,Summer,mean_of_logs
2015,ZC2-AMP,0.33426781321553833,0.8670120662480382,ZC,Summer,mean_of_logs
2015,ZC3-DEC,-0.0728893986650887,0.7176818631848191,ZC,Summer,mean_of_logs
2015,ZC4-CLG,0.48126587981520735,-1.181712523277977,ZC,Summer,mean_of_logs
2015,ZC5-CSM,0.9687682248209176,-0.7947824262171503,ZC,Summer,mean_of_logs
2016,Total,0.5049338811284708,0.6367540971327157,ZC,Summer,mean_of_logs
2016,ZC1-EUP,-0.1520033572367259,0.17377586570658157,ZC,Summer,mean_of_logs
2016,ZC2-AMP,0.5983616412274058,0.8599374477879551,ZC,Summer,mean_of_logs
2016,ZC3-DEC,1.4350477248509432,1.0027082301350063,ZC,Summer,mean_of_logs
2016,ZC4-CLG,0.7927144665167942,-0.3546137230554486,ZC,Summer,mean_of_logs
2016,ZC5-CSM,0.5155575052337452,-0.30710947010229994,ZC,Summer,mean_of_logs
2017,Total,0.48270135490257693,-0.06736376355972554,ZC,Summer,mean_of_logs
2017,ZC1-EUP,-0.48759257587819643,0.15231133188450588,ZC,Summer,mean_of_logs
2017,ZC2-AMP,0.6488074410268283,-0.3016572072562068,ZC,Summer,mean_of_logs
2017,ZC3-DEC,1.4131475735726893,-0.649231985718985,ZC,Summer,mean_of_logs
2017,ZC4-CLG,0.5393127974987588,-0.29205747934201215,ZC,Summer,mean_of_logs
2017,ZC5-CSM,0.9489210305549363,0.15572481794333137,ZC,Summer,mean_of_logs
2018,Total,1.0756591036468763,0.4925185177095545,ZC,Summer,mean_of_logs
2018,ZC1-EUP,0.5781921916699023,0.5198297963489084,ZC,Summer,mean_of_logs
2018,ZC2-AMP,1.2308504661693458,0.16909292535771314,ZC,Summer,mean_of_logs
2018,ZC3-DEC,-0.3183296217593268,-0.26865472462597256,ZC,Summer,mean_of_logs
2018,ZC4-CLG,0.7564281179722272,-0.15119304181293683,ZC,Summer,mean_of_logs
2018,ZC5-CSM,1.4072852858050235,-0.013063156668738913,ZC,Summer,mean_of_logs
2003,Total,-0.8676136556947348,1.5095917804812897,ZC,Fall,log_of_mean
2003,ZC1-EUP,0.1778799733804705,1.5714991668243434,ZC,Fall,log_of_mean
2003,ZC2-AMP,-0.34937161355850366,1.2514039170389095,ZC,Fall,log_of_mean
2003,ZC3-DEC,-1.8089521802621895,1.4185130453026449,ZC,Fall,log_of_mean
2003,ZC4-CLG,-0.7212981245613357,1.2183237596985315,ZC,Fall,log_of_mean
2003,ZC5-CSM,-0.4283865807102659,1.3350741026823747,ZC,Fall,log_of_mean
2004,Total,-0.9594953603052483,1.1588569179651815,ZC,Fall,log_of_mean
2004,ZC1-EUP,-1.3552530372986116,1.349823149960283,ZC,Fall,log_of_mean
2004,ZC2-AMP,-0.5087579520215728,0.6475152299144264,ZC,Fall,log_of_mean
2004,ZC3-DEC,-1.3827737752130853,1.0188809288568617,ZC,Fall,log_of_mean
2004,ZC4-CLG,0.16752076073290545,1.0152526392514174,ZC,Fall,log_of_mean
2004,ZC5-CSM,0.27166218730047337,1.0020620701658365,ZC,Fall,log_of_mean
2005,Total,-1.502898342350099,0.6734305500306359,ZC,Fall,log_of_mean
2005,ZC1-EUP,-4.0019650687285875,0.5369145689951289,ZC,Fall,log_of_mean
2005,ZC2-AMP,-0.09185266035538733,1.5327611201266207,ZC,Fall,log_of_mean
2005,ZC3-DEC,-1.6837626226566795,0.5682962158424787,ZC,Fall,log_of_mean
2005,ZC4-CLG,-1.0852447652321204,0.19131058017083338,ZC,Fall,log_of_mean
2005,ZC5-CSM,0.6552427634512168,0.21698789735907253,ZC,Fall,log_of_mean
2006,Total,-1.6694386166163886,1.0668267109649399,ZC,Fall,log_of_mean
2006,ZC1-EUP,-1.3619629572495484,0.48851898874323524,ZC,Fall,log_of_mean
2006,ZC2-AMP,-0.7306046453016521,1.690649951091032,ZC,Fall,log_of_mean
2006,ZC3-DEC,1.382642270270991,1.006246939755699,ZC,Fall,log_of_mean
2006,ZC4-CLG,-0.4211642499868022,1.0238850248695242,ZC,Fall,log_of_mean
2006,ZC5-CSM,-0.7278890395328375,0.9125496024756465,ZC,Fall,log_of_mean
2007,Total,-2.4418861634867386,2.5103637728300434,ZC,Fall,log_of_mean
2007,ZC2-AMP,0.38851469928350135,2.5439841255586897,ZC,Fall,log_of_mean
2007,ZC3-DEC,-5.731065149086094,2.6752592953652687,ZC,Fall,log_of_mean
2007,ZC4-CLG,-0.6630052052125452,2.41122974235705,ZC,Fall,log_of_mean
2007,ZC5-CSM,-3.3482525252863167,2.7919099156276133,ZC,Fall,log_of_mean
2008,Total,-1.1089570111378175,0.1563801592496325,ZC,Fall,log_of_mean
2008,ZC1-EUP,0.9386338494364395,0.31793815862737085,ZC,Fall,log_of_mean
2008,ZC2-AMP,-1.2864265214657538,-0.6388625357768999,ZC,Fall,log_of_mean
2008,ZC3-DEC,-0.5745466167405909,0.09080532612006786,ZC,Fall,log_of_mean
2008,ZC4-CLG,-1.6814605405543994,0.6216486116665791,ZC,Fall,log_of_mean
2008,ZC5-CSM,-1.971009528712949,0.10989900088838915,ZC,Fall,log_of_mean
2009,Total,0.509770143532193,-1.9038819551915382,ZC,Fall,log_of_mean
2009,ZC1-EUP,1.868255146581678,-2.335877141402469,ZC,Fall,log_of_mean
2009,ZC2-AMP,-1.6619564980987247,-2.330794592409096,ZC,Fall,log_of_mean
2009,ZC3-DEC,-0.18261129577425467,-1.84310040725032,ZC,Fall,log_of_mean
2009,ZC4-CLG,-1.6265095830454503,-0.936166470555722,ZC,Fall,log_of_mean
2009,ZC5-CSM,-1.3554215929060551,-1.2445630487933956,ZC,Fall,log_of_mean
2010,Total,-0.8395883990746917,0.6456187750869055,ZC,Fall,log_of_mean
2010,ZC1-EUP,0.5633194031965563,-0.2576933622507934,ZC,Fall,log_of_mean
2010,ZC2-AMP,-1.2110996212747391,0.733964437892007,ZC,Fall,log_of_mean
2010,ZC3-DEC,0.5219675603371932,0.9471057678375477,ZC,Fall,log_of_mean
2010,ZC4-CLG,-0.647680778575178,1.0073773299984714,ZC,Fall,log_of_mean
2010,ZC5-CSM,-0.7274113518366707,1.281842342880473,ZC,Fall,log_of_mean
2011,Total,2.7234986124583376,-0.7128533399009402,ZC,Fall,log_of_mean
2011,ZC1-EUP,1.6849492415388316,-0.5398536624856389,ZC,Fall,log_of_mean
2011,ZC2-AMP,0.6523180075985859,0.26659536792991806,ZC,Fall,log_of_mean
2011,ZC3-DEC,0.8117743938597484,-1.0037691079937068,ZC,Fall,log_of_mean
2011,ZC4-CLG,1.8474123412773151,-1.1310809249297624,ZC,Fall,log_of_mean
2011,ZC5-CSM,1.5245274975833423,-1.3625075695505091,ZC,Fall,log_of_mean
2012,Total,0.7222406051185574,-0.2539702119079663,ZC,Fall,log_of_mean
2012,ZC1-EUP,0.2460407807446771,0.12980252079861773,ZC,Fall,log_of_mean
2012,ZC2-AMP,0.4802359380545547,-0.29273945525121536,ZC,Fall,log_of_mean
2012,ZC3-DEC,-1.3021726737320904,-0.5132349815526975,ZC,Fall,log_of_mean
2012,ZC4-CLG,1.082226062643286,-0.4572233261795668,ZC,Fall,log_of_mean
2012,ZC5-CSM,-0.011432636549133334,-0.40446192072284626,ZC,Fall,log_of_mean
2013,Total,1.7314413567025861,-1.6667977898213948,ZC,Fall,log_of_mean
2013,ZC1-EUP,0.3206195370524598,-1.1848095416714337,ZC,Fall,log_of_mean
2013,ZC2-AMP,1.0562185139932596,-0.7664333970759808,ZC,Fall,log_of_mean
2013,ZC3-DEC,-0.1411631075784215,-1.727335098466428,ZC,Fall,log_of_mean
2013,ZC4-CLG,1.5694159981102156,-2.318229630106357,ZC,Fall,log_of_mean
2013,ZC5-CSM,1.4429453452214733,-2.10630050944759,ZC,Fall,log_of_mean
2014,Total,0.11731981321461694,-0.39732200913454235,ZC,Fall,log_of_mean
2014,ZC1-EUP,-1.356189438586281,-0.23718133011551193,ZC,Fall,log_of_mean
2014,ZC2-AMP,0.93927924283262,0.014484215595500222,ZC,Fall,log_of_mean
2014,ZC3-DEC,0.6210776610829609,-0.2642425795275952,ZC,Fall,log_of_mean
2014,ZC4-CLG,0.45369209492343227,-0.6399935236036305,ZC,Fall,log_of_mean
2014,ZC5-CSM,0.5688801230844259,-0.6919345979606881,ZC,Fall,log_of_mean
2015,Total,0.9059372738419904,-0.2652621081928815,ZC,Fall,log_of_mean
2015,ZC1-EUP,0.8044097972806238,-0.2082823639597518,ZC,Fall,log_of_mean
2015,ZC2-AMP,0.9028695851069551,-0.14439037047751965,ZC,Fall,log_of_mean
2015,ZC3-DEC,0.6226179225223334,-0.10734943844096378,ZC,Fall,log_of_mean
2015,ZC4-CLG,0.43155542523811474,-0.20318997641776826,ZC,Fall,log_of_mean
2015,ZC5-CSM,0.7365243938088918,0.11777769282647499,ZC,Fall,log_of_mean
2016,Total,0.8785228206181841,-0.07840047841213463,ZC,Fall,log_of_mean
2016,ZC1-EUP,-0.001060916706479721,0.005368053318381569,ZC,Fall,log_of_mean
2016,ZC2-AMP,0.6234529179766598,0.07567946521284746,ZC,Fall,log_of_mean
2016,ZC3-DEC,0.5752734011040802,0.028999103447446307,ZC,Fall,log_of_mean
2016,ZC4-CLG,1.1459231309978475,-0.23764522469835464,ZC,Fall,log_of_mean
2016,ZC5-CSM,0.557453739768486,-0.26938550198901706,ZC,Fall,log_of_mean
2017,Total,0.44977617847389584,-0.2055082214602119,ZC,Fall,log_of_mean
2017,ZC1-EUP,0.11689129948661829,-0.18045109211958554,ZC,Fall,log_of_mean
2017,ZC2-AMP,1.2228600005849544,-0.2753925228536006,ZC,Fall,log_of_mean
2017,ZC3-DEC,0.6670834918868851,-0.41756823215208877,ZC,Fall,log_of_mean
2017,ZC4-CLG,0.04721052085462771,-0.22580495947097673,ZC,Fall,log_of_mean
2017,ZC5-CSM,0.4030487129875089,0.050680994418856797,ZC,Fall,log_of_mean
2018,Total,0.13008485132685568,0.23386843037270236,ZC,Fall,log_of_mean
2018,ZC1-EUP,-0.9615834373186025,0.5413447932473116,ZC,Fall,log_of_mean
2018,ZC2-AMP,0.5233006531719424,0.034915657099594835,ZC,Fall,log_of_mean
2018,ZC3-DEC,1.0015573420961925,0.3622796260698081,ZC,Fall,log_of_mean
2018,ZC4-CLG,0.20056928322273682,0.13176574554784426,ZC,Fall,log_of_mean
2018,ZC5-CSM,1.2410362280766523,-0.09324022742451211,ZC,Fall,log_of_mean
2003,Total,-0.05416935649078244,1.5095917804812897,ZC,Fall,mean_of_logs
2003,ZC1-EUP,0.11880450707882817,1.5714991668243434,ZC,Fall,mean_of_logs
2003,ZC2-AMP,0.1751681309994143,1.2514039170389095,ZC,Fall,mean_of_logs
2003,ZC3-DEC,-1.1612384307914634,1.4185130453026449,ZC,Fall,mean_of_logs
2003,ZC4-CLG,-0.23148683745913262,1.2183237596985315,ZC,Fall,mean_of_logs
2003,ZC5-CSM,0.01037033520375922,1.3350741026823747,ZC,Fall,mean_of_logs
2004,Total,-0.16797224233659544,1.1588569179651815,ZC,Fall,mean_of_logs
2004,ZC1-EUP,-0.9648649067492971,1.349823149960283,ZC,Fall,mean_of_logs
2004,ZC2-AMP,0.05698435071444661,0.6475152299144264,ZC,Fall,mean_of_logs
2004,ZC3-DEC,-0.27752123821848523,1.0188809288568617,ZC,Fall,mean_of_logs
2004,ZC4-CLG,0.5454341144108118,1.0152526392514174,ZC,Fall,mean_of_logs
2004,ZC5-CSM,0.5485199453514769,1.0020620701658365,ZC,Fall,mean_of_logs
2005,Total,-0.5598255845490613,0.6734305500306359,ZC,Fall,mean_of_logs
2005,ZC1-EUP,-3.5196381378852957,0.5369145689951289,ZC,Fall,mean_of_logs
2005,ZC2-AMP,0.45616621386387846,1.5327611201266207,ZC,Fall,mean_of_logs
2005,ZC3-DEC,-0.28083937082970056,0.5682962158424787,ZC,Fall,mean_of_logs
2005,ZC4-CLG,-0.4551352604106763,0.19131058017083338,ZC,Fall,mean_of_logs
2005,ZC5-CSM,0.9925689542991734,0.21698789735907253,ZC,Fall,mean_of_logs
2006,Total,-1.13289289175431,1.0668267109649399,ZC,Fall,mean_of_logs
2006,ZC1-EUP,-0.5533548806553888,0.48851898874323524,ZC,Fall,mean_of_logs
2006,ZC2-AMP,-1.6771700218590828,1.690649951091032,ZC,Fall,mean_of_logs
2006,ZC3-DEC,1.9591355568254603,1.006246939755699,ZC,Fall,mean_of_logs
2006,ZC4-CLG,-0.18817744282397297,1.0238850248695242,ZC,Fall,mean_of_logs
2006,ZC5-CSM,-1.1409541603862798,0.9125496024756465,ZC,Fall,mean_of_logs
2007,Total,-1.3934914752533398,2.5103637728300434,ZC,Fall,mean_of_logs
2007,ZC2-AMP,0.8254023990523112,2.5439841255586897,ZC,Fall,mean_of_logs
2007,ZC3-DEC,-3.9855979789852087,2.6752592953652687,ZC,Fall,mean_of_logs
2007,ZC4-CLG,-0.08631584443702267,2.41122974235705,ZC,Fall,mean_of_logs
2007,ZC5-CSM,-2.2528096165200657,2.7919099156276133,ZC,Fall,mean_of_logs
2008,Total,-1.3123884255766796,0.1563801592496325,ZC,Fall,mean_of_logs
2008,ZC1-EUP,1.9515954547394387,0.31793815862737085,ZC,Fall,mean_of_logs
2008,ZC2-AMP,-1.090464025380584,-0.6388625357768999,ZC,Fall,mean_of_logs
2008,ZC3-DEC,-0.8739522716010376,0.09080532612006786,ZC,Fall,mean_of_logs
2008,ZC4-CLG,-1.755555163508956,0.6216486116665791,ZC,Fall,mean_of_logs
2008,ZC5-CSM,-1.9321233207004178,0.10989900088838915,ZC,Fall,mean_of_logs
2009,Total,-1.0701022534799167,-1.9038819551915382,ZC,Fall,mean_of_logs
2009,ZC1-EUP,1.0683065710687336,-2.335877141402469,ZC,Fall,mean_of_logs
2009,ZC2-AMP,-1.2636909792281612,-2.330794592409096,ZC,Fall,mean_of_logs
2009,ZC3-DEC,-1.0597130280544456,-1.84310040725032,ZC,Fall,mean_of_logs
2009,ZC4-CLG,-1.8691258297843054,-0.936166470555722,ZC,Fall,mean_of_logs
2009,ZC5-CSM,-1.494263296646416,-1.2445630487933956,ZC,Fall,mean_of_logs
2010,Total,-1.6550049171584922,0.6456187750869055,ZC,Fall,mean_of_logs
2010,ZC1-EUP,0.38168860599050847,-0.2576933622507934,ZC,Fall,mean_of_logs
2010,ZC2-AMP,-1.4329325930754895,0.733964437892007,ZC,Fall,mean_of_logs
2010,ZC3-DEC,-0.2954322326749617,0.9471057678375477,ZC,Fall,mean_of_logs
2010,ZC4-CLG,-0.9725448468563961,1.0073773299984714,ZC,Fall,mean_of_logs
2010,ZC5-CSM,-0.7415550911808172,1.281842342880473,ZC,Fall,mean_of_logs
2011,Total,3.089873977116018,-0.7128533399009402,ZC,Fall,mean_of_logs
2011,ZC1-EUP,4.3745955243495365,-0.5398536624856389,ZC,Fall,mean_of_logs
2011,ZC2-AMP,0.8825882115997257,0.26659536792991806,ZC,Fall,mean_of_logs
2011,ZC3-DEC,-0.051494047517620066,-1.0037691079937068,ZC,Fall,mean_of_logs
2011,ZC4-CLG,1.7880336121864113,-1.1310809249297624,ZC,Fall,mean_of_logs
2011,ZC5-CSM,1.6803728405061231,-1.3625075695505091,ZC,Fall,mean_of_logs
2012,Total,0.6468650139213228,-0.2539702119079663,ZC,Fall,mean_of_logs
2012,ZC1-EUP,-0.2637262771573007,0.12980252079861773,ZC,Fall,mean_of_logs
2012,ZC2-AMP,0.6837261966422171,-0.29273945525121536,ZC,Fall,mean_of_logs
2012,ZC3-DEC,-1.044455164022127,-0.5132349815526975,ZC,Fall,mean_of_logs
2012,ZC4-CLG,0.41356841593335997,-0.4572233261795668,ZC,Fall,mean_of_logs
2012,ZC5-CSM,0.395117934347709,-0.40446192072284626,ZC,Fall,mean_of_logs
2013,Total,1.5642739005215636,-1.6667977898213948,ZC,Fall,mean_of_logs
2013,ZC1-EUP,0.9828218894083839,-1.1848095416714337,ZC,Fall,mean_of_logs
2013,ZC2-AMP,1.0687958950198697,-0.7664333970759808,ZC,Fall,mean_of_logs
2013,ZC3-DEC,-0.13049223920819986,-1.727335098466428,ZC,Fall,mean_of_logs
2013,ZC4-CLG,1.352749996744239,-2.318229630106357,ZC,Fall,mean_of_logs
2013,ZC5-CSM,1.1344057703796435,-2.10630050944759,ZC,Fall,mean_of_logs
2014,Total,0.5566762589587424,-0.39732200913454235,ZC,Fall,mean_of_logs
2014,ZC1-EUP,-1.0543443433106219,-0.23718133011551193,ZC,Fall,mean_of_logs
2014,ZC2-AMP,0.8200248196764646,0.014484215595500222,ZC,Fall,mean_of_logs
2014,ZC3-DEC,0.5205551678129354,-0.2642425795275952,ZC,Fall,mean_of_logs
2014,ZC4-CLG,0.6754376153743169,-0.6399935236036305,ZC,Fall,mean_of_logs
2014,ZC5-CSM,0.7254926124999207,-0.6919345979606881,ZC,Fall,mean_of_logs
2015,Total,0.37008984101398856,-0.2652621081928815,ZC,Fall,mean_of_logs
2015,ZC1-EUP,0.6483150023999013,-0.2082823639597518,ZC,Fall,mean_of_logs
2015,ZC2-AMP,0.2862223025350094,-0.14439037047751965,ZC,Fall,mean_of_logs
2015,ZC3-DEC,0.3673810615273272,-0.10734943844096378,ZC,Fall,mean_of_logs
2015,ZC4-CLG,0.08641482614737206,-0.20318997641776826,ZC,Fall,mean_of_logs
2015,ZC5-CSM,0.3150959385651898,0.11777769282647499,ZC,Fall,mean_of_logs
2016,Total,0.9637563342450725,-0.07840047841213463,ZC,Fall,mean_of_logs
2016,ZC1-EUP,0.15493709224447796,0.005368053318381569,ZC,Fall,mean_of_logs
2016,ZC2-AMP,0.6050474299140775,0.07567946521284746,ZC,Fall,mean_of_logs
2016,ZC3-DEC,-0.4663301286915485,0.028999103447446307,ZC,Fall,mean_of_logs
2016,ZC4-CLG,1.117715178894692,-0.23764522469835464,ZC,Fall,mean_of_logs
2016,ZC5-CSM,0.5178703425449982,-0.26938550198901706,ZC,Fall,mean_of_logs
2017,Total,0.5972588411483796,-0.2055082214602119,ZC,Fall,mean_of_logs
2017,ZC1-EUP,-1.1619868975890009,-0.18045109211958554,ZC,Fall,mean_of_logs
2017,ZC2-AMP,0.9845746941899358,-0.2753925228536006,ZC,Fall,mean_of_logs
2017,ZC3-DEC,1.2348098524680733,-0.41756823215208877,ZC,Fall,mean_of_logs
