date,group,obs_biomass,model_biomass
2015-05-21,ZS2-CTH,0.312519402040373,0.02205946
2015-05-21,ZS2-CTH,0.121797075661762,0.02205946
2015-05-22,ZS2-CTH,0.136343371598032,0.0239239
2015-05-22,ZS2-CTH,0.16405615975517,0.0239239
2015-05-22,ZS2-CTH,0.155745215985949,0.0239239
2015-05-25,ZS2-CTH,0.022341484801573,0.02608611
2015-06-05,ZS2-CTH,0.235664461641669,0.0328025
2015-06-06,ZS2-CTH,0.108192623409033,0.03459221
2015-06-06,ZS2-CTH,0.161645454899576,0.03459221
2015-06-06,ZS2-CTH,0.0329015852967095,0.03459221
2015-06-06,ZS2-CTH,0.0650627639779418,0.03459221
2015-06-06,ZS2-CTH,0.247932572436496,0.03459221
2015-06-06,ZS2-CTH,0.186525034164282,0.03459221
2015-06-06,ZS2-CTH,0.128893992224521,0.03459221
2015-06-06,ZS2-CTH,0.151701983975696,0.03459221
2015-06-06,ZS2-CTH,0.0947481875344818,0.03459221
2015-06-26,ZS2-CTH,0.0148908239917574,0.03615103
2015-06-27,ZS2-CTH,0.0191453031021778,0.0362539
2015-06-27,ZS2-CTH,0.0940501576981439,0.0362539
2015-06-27,ZS2-CTH,0.275818220832875,0.0362539
2015-06-27,ZS2-CTH,0.0434836935052269,0.0362539
2015-06-28,ZS2-CTH,0.161167894259995,0.0362539
2015-06-28,ZS2-CTH,0.271830292196456,0.0362539
2015-07-06,ZS2-CTH,0.0408573359862887,0.03732175
2015-07-06,ZS2-CTH,0.0857760057091674,0.03732175
2015-07-06,ZS2-CTH,0.056199171602269,0.03732175
2015-07-07,ZS2-CTH,0.030162982502607,0.03732175
2015-07-07,ZS2-CTH,0.078592031990526,0.03732175
2015-07-07,ZS2-CTH,0.118798043529014,0.03732175
2015-07-07,ZS2-CTH,0.0705927690193619,0.03732175
2015-07-08,ZS2-CTH,0.0835346808073099,0.03732175
2015-07-08,ZS2-CTH,0.187126099215949,0.03732175
2015-07-08,ZS2-CTH,0.232805374177378,0.03732175
2015-07-15,ZS2-CTH,,0.03830293
2015-07-15,ZS2-CTH,0.149679584999811,0.03830293
2015-08-03,ZS2-CTH,0.0251820360037879,0.03406494
2015-08-03,ZS2-CTH,0.0337026690124051,0.03406494
2015-08-03,ZS2-CTH,0.0175865742015751,0.03406494
2015-08-04,ZS2-CTH,0.0847342079987544,0.03406494
2015-08-04,ZS2-CTH,0.059154196480369,0.03406494
2015-08-04,ZS2-CTH,0.112571254791528,0.03406494
2015-08-04,ZS2-CTH,0.110145374997701,0.03406494
2015-08-05,ZS2-CTH,0.0818344602306895,0.03367947
2015-08-05,ZS2-CTH,0.130503744070464,0.03367947
2015-08-05,ZS2-CTH,0.0001564415897463,0.03367947
2015-08-05,ZS2-CTH,0.0965811168727563,0.03367947
2015-08-05,ZS2-CTH,0.118484415025166,0.03367947
2015-08-15,ZS2-CTH,0.0039575952093268,0.03344684
2015-09-13,ZS2-CTH,0.0805005215506268,0.03249652
2015-09-13,ZS2-CTH,0.0988250400219587,0.03249652
2015-09-13,ZS2-CTH,0.0736888319878585,0.03249652
2015-09-13,ZS2-CTH,0.0433982744906223,0.03249652
2015-09-13,ZS2-CTH,0.0860762699768124,0.03249652
2015-09-13,ZS2-CTH,0.0428932035071038,0.03249652
2015-09-14,ZS2-CTH,0.0044785574999201,0.03249652
2015-09-14,ZS2-CTH,0.121326461988669,0.03249652
2015-09-14,ZS2-CTH,0.0707929991796924,0.03249652
2015-09-14,ZS2-CTH,0.0295740981033557,0.03249652
2015-09-14,ZS2-CTH,0.0809903662910254,0.03249652
2015-09-14,ZS2-CTH,0.0085001400001511,0.03249652
2015-09-24,ZS2-CTH,0.0656736858047943,0.03528743
2015-09-24,ZS2-CTH,0.0495359999881155,0.03528743
2015-10-02,ZS2-CTH,0.0021921839996267,0.03529471
2015-10-02,ZS2-CTH,0.0038684061097676,0.03529471
2015-10-02,ZS2-CTH,0.0416067120075534,0.03529471
2015-10-02,ZS2-CTH,0.0339683670189554,0.03529471
2015-10-02,ZS2-CTH,0.112638293988439,0.03529471
2015-10-02,ZS2-CTH,0.0698153039490966,0.03529471
2015-10-03,ZS2-CTH,0.0670091220319972,0.03529471
2015-10-03,ZS2-CTH,0.15707355727228,0.03529471
2015-10-03,ZS2-CTH,0.100642948279835,0.03529471
2015-10-03,ZS2-CTH,0.023890895996191,0.03529471
2015-10-03,ZS2-CTH,0.0780495444038473,0.03529471
2015-10-04,ZS2-CTH,0.0251371710306569,0.0346439
2015-10-05,ZS2-CTH,0.0044364671928202,0.0346439
2016-02-23,ZS2-CTH,0.0602346779984101,0.005906939
2016-02-23,ZS2-CTH,0.0856820340171884,0.005906939
2016-02-24,ZS2-CTH,0.067518360020417,0.005655542
2016-02-24,ZS2-CTH,0.0136798164084816,0.005655542
2016-02-24,ZS2-CTH,0.129707212502026,0.005655542
2016-02-24,ZS2-CTH,0.107973999000097,0.005655542
2016-02-24,ZS2-CTH,0.030247307992446,0.005655542
2016-02-25,ZS2-CTH,0.0181238400074583,0.005655542
2016-02-25,ZS2-CTH,0.0241731431938472,0.005655542
2016-02-26,ZS2-CTH,0.0204579719958398,0.005655542
2016-03-14,ZS2-CTH,0.033554708105253,0.004588142
2016-03-14,ZS2-CTH,0.155976958820801,0.004588142
2016-03-16,ZS2-CTH,0.0172149497967717,0.004512929
2016-03-16,ZS2-CTH,0.0414641997108744,0.004512929
2016-03-16,ZS2-CTH,0.0583250399874822,0.004512929
2016-03-17,ZS2-CTH,0.30755172409849,0.004512929
2016-03-17,ZS2-CTH,0.168353733531517,0.004512929
2016-03-17,ZS2-CTH,0.0808250076276011,0.004512929
2016-03-18,ZS2-CTH,0.119046779976295,0.004512929
2016-03-18,ZS2-CTH,0.0786660335998261,0.004512929
2016-03-20,ZS2-CTH,0.249575470152119,0.00448336
2016-03-29,ZS2-CTH,0.106742915975791,0.004596599
2016-03-29,ZS2-CTH,0.0270657323995673,0.004596599
2016-03-29,ZS2-CTH,0.0350831969849143,0.004596599
2016-03-30,ZS2-CTH,0.114904622680348,0.004596599
2016-03-30,ZS2-CTH,0.126412195470465,0.004596599
2016-03-30,ZS2-CTH,0.0059972724118646,0.004596599
2016-03-31,ZS2-CTH,0.151333019974749,0.004703612
2016-03-31,ZS2-CTH,0.0065158884046128,0.004703612
2016-03-31,ZS2-CTH,0.0568615139671717,0.004703612
2016-03-31,ZS2-CTH,0.0950486940446395,0.004703612
2016-04-23,ZS2-CTH,0.220886712881861,0.008094366
2016-04-23,ZS2-CTH,0.226873989110801,0.008094366
2016-04-23,ZS2-CTH,0.255277915198166,0.008094366
2016-04-23,ZS2-CTH,0.146545308114547,0.008094366
2016-04-24,ZS2-CTH,0.202089771014018,0.009458692
2016-04-24,ZS2-CTH,0.481801445962086,0.009458692
2016-04-24,ZS2-CTH,0.82210377610279,0.009458692
2016-04-24,ZS2-CTH,0.710642016005407,0.009458692
2016-04-24,ZS2-CTH,1.02099058743518,0.009458692
2016-04-24,ZS2-CTH,0.200416293011994,0.009458692
2016-04-25,ZS2-CTH,0.315528229998345,0.009458692
2016-04-30,ZS2-CTH,0.69425999101207,0.01296182
2016-04-30,ZS2-CTH,0.240662727066995,0.01296182
2016-04-30,ZS2-CTH,0.164846137568169,0.01296182
2016-05-02,ZS2-CTH,0.166180072600209,0.01296182
2016-05-02,ZS2-CTH,0.262732450557404,0.01296182
2016-05-02,ZS2-CTH,0.127501020039024,0.01296182
2016-05-02,ZS2-CTH,0.30410800197427,0.01296182
2016-05-10,ZS2-CTH,0.116064116928476,0.01770487
2016-05-10,ZS2-CTH,0.419122993615028,0.01770487
2016-05-10,ZS2-CTH,0.479035052888358,0.01770487
2016-05-10,ZS2-CTH,0.343938924431171,0.01770487
2016-05-11,ZS2-CTH,0.3506123519755,0.01770487
2016-05-11,ZS2-CTH,0.76924727474707,0.01770487
2016-05-11,ZS2-CTH,0.414289666836069,0.01770487
2016-05-11,ZS2-CTH,1.00756656166431,0.01770487
2016-05-12,ZS2-CTH,0.467165977217349,0.01874489
2016-05-12,ZS2-CTH,0.376840807051644,0.01874489
2016-05-23,ZS2-CTH,0.395356361341658,0.02328154
2016-05-23,ZS2-CTH,0.364056422198165,0.02328154
2016-05-24,ZS2-CTH,0.427363020102238,0.02546499
2016-05-24,ZS2-CTH,0.588760927421624,0.02546499
2016-05-24,ZS2-CTH,0.862411130501167,0.02546499
2016-05-25,ZS2-CTH,0.821595406824595,0.02546499
2016-05-25,ZS2-CTH,0.406316714624599,0.02546499
2016-05-25,ZS2-CTH,0.30426460922738,0.02546499
2016-05-25,ZS2-CTH,0.421934511601887,0.02546499
2016-05-25,ZS2-CTH,0.169498303197251,0.02546499
2016-06-03,ZS2-CTH,0.55449618874342,0.03261321
2016-06-03,ZS2-CTH,0.42776380808893,0.03261321
2016-06-04,ZS2-CTH,0.624211684274215,0.03261321
2016-06-04,ZS2-CTH,0.606252897029689,0.03261321
2016-06-04,ZS2-CTH,0.564980926869216,0.03261321
2016-06-04,ZS2-CTH,0.318539073613807,0.03261321
2016-06-04,ZS2-CTH,0.21455918547927,0.03261321
2016-06-04,ZS2-CTH,0.434894044208454,0.03261321
2016-06-04,ZS2-CTH,0.24378866104466,0.03261321
2016-06-04,ZS2-CTH,0.507530755925262,0.03261321
2016-06-17,ZS2-CTH,0.294510285084902,0.03743467
2016-06-18,ZS2-CTH,0.675311317277339,0.03743467
2016-06-18,ZS2-CTH,0.12988416239838,0.03743467
2016-06-18,ZS2-CTH,0.269264897922726,0.03743467
2016-06-18,ZS2-CTH,0.491909487251656,0.03743467
2016-06-18,ZS2-CTH,0.472176458938569,0.03743467
2016-06-18,ZS2-CTH,0.234902537928992,0.03743467
2016-06-18,ZS2-CTH,0.838006776066093,0.03743467
2016-06-19,ZS2-CTH,2.06582170540589,0.03743467
2016-06-19,ZS2-CTH,0.221377314604477,0.03743467
2016-06-19,ZS2-CTH,0.156886839059175,0.03743467
2016-06-25,ZS2-CTH,0.0762081209742225,0.03736272
2016-06-26,ZS2-CTH,0.0465585461994096,0.03769745
2016-06-26,ZS2-CTH,0.167183054976087,0.03769745
2016-06-26,ZS2-CTH,0.160072256678502,0.03769745
2016-06-27,ZS2-CTH,0.390727004529029,0.03769745
2016-06-27,ZS2-CTH,0.313040684015228,0.03769745
2016-06-27,ZS2-CTH,0.0211175640057156,0.03769745
2016-06-28,ZS2-CTH,0.158565203986865,0.03769745
2016-06-28,ZS2-CTH,0.160342718336787,0.03769745
2016-06-28,ZS2-CTH,0.205622838062681,0.03769745
2016-06-28,ZS2-CTH,0.0935130582122315,0.03769745
2016-06-28,ZS2-CTH,0.0806548347097582,0.03769745
2016-06-30,ZS2-CTH,0.171490692666593,0.03823132
2016-06-30,ZS2-CTH,0.168619036554907,0.03823132
2016-06-30,ZS2-CTH,0.264013963296809,0.03823132
2016-06-30,ZS2-CTH,0.170294904017673,0.03823132
2016-06-30,ZS2-CTH,0.303377079320822,0.03823132
2016-07-22,ZS2-CTH,0.496532521799878,0.03943831
2016-07-22,ZS2-CTH,0.407128176070537,0.03943831
2016-07-23,ZS2-CTH,0.34712716487509,0.03840992
2016-07-23,ZS2-CTH,0.0740921940167772,0.03840992
2016-07-24,ZS2-CTH,0.219820875281802,0.03840992
2016-07-25,ZS2-CTH,0.151535269801753,0.03840992
2016-07-27,ZS2-CTH,0.1102084200196,0.03736993
2016-07-27,ZS2-CTH,0.0561478437007598,0.03736993
2016-07-29,ZS2-CTH,0.0468901655783731,0.0364919
2016-07-29,ZS2-CTH,0.285887077953725,0.0364919
2016-08-15,ZS2-CTH,0.265396105813084,0.03578384
2016-08-15,ZS2-CTH,0.226366334938782,0.03578384
2016-08-17,ZS2-CTH,0.114109033525404,0.03589321
2016-08-17,ZS2-CTH,0.094398371995773,0.03589321
2016-08-17,ZS2-CTH,0.316909151996735,0.03589321
2016-08-18,ZS2-CTH,0.105664305601899,0.03589321
2016-08-18,ZS2-CTH,0.0791019026866223,0.03589321
2016-08-18,ZS2-CTH,0.214102916983352,0.03589321
2016-08-19,ZS2-CTH,0.0839410613913559,0.03582567
2016-09-11,ZS2-CTH,0.210849467374797,0.03264105
2016-09-11,ZS2-CTH,0.0443352645049368,0.03264105
2016-09-11,ZS2-CTH,0.242393170513464,0.03264105
2016-09-11,ZS2-CTH,0.189782517596249,0.03264105
2016-09-11,ZS2-CTH,0.110150803790867,0.03264105
2016-09-11,ZS2-CTH,0.28681634521924,0.03264105
2016-09-11,ZS2-CTH,0.164433531590538,0.03264105
2016-09-11,ZS2-CTH,0.146492006410498,0.03264105
2016-09-11,ZS2-CTH,0.0859628870911571,0.03264105
2016-09-23,ZS2-CTH,0.106882003793339,0.03559412
2016-09-23,ZS2-CTH,0.0701454555026602,0.03559412
2016-09-23,ZS2-CTH,0.15581978992074,0.03559412
2016-09-24,ZS2-CTH,0.0768920939989539,0.03618102
2016-09-24,ZS2-CTH,0.0904436325584951,0.03618102
2016-09-24,ZS2-CTH,0.172777851890462,0.03618102
2016-09-24,ZS2-CTH,0.36778130994793,0.03618102
2016-09-24,ZS2-CTH,0.130279703395045,0.03618102
2016-09-24,ZS2-CTH,0.0728787564196867,0.03618102
2016-09-24,ZS2-CTH,0.0573497432683309,0.03618102
2016-09-24,ZS2-CTH,0.0908265825157296,0.03618102
2016-10-24,ZS2-CTH,0.0247922477978792,0.03382718
2016-11-01,ZS2-CTH,0.0382784688032759,0.03291046
2016-11-01,ZS2-CTH,0.116583964195025,0.03291046
2016-11-01,ZS2-CTH,0.0439065215875365,0.03291046
2016-11-02,ZS2-CTH,0.0105194699922351,0.03212054
2016-11-02,ZS2-CTH,0.048846326385856,0.03212054
2016-11-03,ZS2-CTH,0.0968045849714334,0.03212054
2016-11-04,ZS2-CTH,0.0837872639826862,0.03212054
2016-11-04,ZS2-CTH,0.0774817407328584,0.03212054
2016-11-10,ZS2-CTH,0.0654639777357897,0.02995917
2016-12-05,ZS2-CTH,0.0851736761945726,0.02018712
2016-12-14,ZS2-CTH,0.0270876068989425,0.01696273
2017-01-05,ZS2-CTH,0.0180333359949748,0.01222209
2017-01-24,ZS2-CTH,0.0094692762010131,0.008119552
2017-02-02,ZS2-CTH,0.0358874774894184,0.006590162
2017-02-14,ZS2-CTH,0.0053861435997288,0.005078416
2017-02-19,ZS2-CTH,0.0294502337867399,0.004505669
2017-02-19,ZS2-CTH,0.0199104983959401,0.004505669
2017-02-19,ZS2-CTH,0.105844724955468,0.004505669
2017-02-20,ZS2-CTH,0.0590714369869056,0.004505669
2017-02-20,ZS2-CTH,0.0187287948020792,0.004505669
2017-02-20,ZS2-CTH,0.0677822985261537,0.004505669
2017-02-20,ZS2-CTH,0.0201023532279258,0.004505669
2017-02-23,ZS2-CTH,0.0115469235102316,0.004252637
2017-03-06,ZS2-CTH,0.0282468824926679,0.003428001
2017-03-08,ZS2-CTH,0.0161722377048693,0.003269042
2017-03-08,ZS2-CTH,0.0768679560096011,0.003269042
2017-03-09,ZS2-CTH,0.0086865174019238,0.003269042
2017-03-14,ZS2-CTH,0.0053307900013597,0.003015441
2017-03-20,ZS2-CTH,0.0017112060001907,0.002830133
2017-03-20,ZS2-CTH,0.0722456279480215,0.002830133
2017-03-20,ZS2-CTH,0.0188937899816522,0.002830133
2017-03-21,ZS2-CTH,0.150616273474587,0.002830133
2017-03-25,ZS2-CTH,0.0587037780385931,0.002763147
2017-04-03,ZS2-CTH,0.120943656826236,0.00263656
2017-04-11,ZS2-CTH,0.0999363690401681,0.002559322
2017-04-11,ZS2-CTH,0.0187526249674707,0.002559322
2017-04-11,ZS2-CTH,0.0492261794536027,0.002559322
2017-04-11,ZS2-CTH,0.0724630726357195,0.002559322
2017-04-11,ZS2-CTH,0.0237094235967379,0.002559322
2017-04-11,ZS2-CTH,0.0231742079751049,0.002559322
2017-04-11,ZS2-CTH,0.00817349940578,0.002559322
2017-04-12,ZS2-CTH,0.0718898400158398,0.002559322
2017-04-12,ZS2-CTH,0.390478593498943,0.002559322
2017-04-13,ZS2-CTH,0.198580247845949,0.002569692
2017-04-21,ZS2-CTH,0.259252131625278,0.002727081
2017-04-22,ZS2-CTH,0.129161682023182,0.002889336
2017-04-23,ZS2-CTH,0.330103286343089,0.002889336
2017-04-23,ZS2-CTH,0.29368954658931,0.002889336
2017-05-01,ZS2-CTH,0.085031895480642,0.003838519
2017-05-09,ZS2-CTH,0.347491052997983,0.004821911
2017-05-09,ZS2-CTH,0.0364555368013582,0.004821911
2017-05-09,ZS2-CTH,0.0150429113992512,0.004821911
2017-05-09,ZS2-CTH,0.0034363007976175,0.004821911
2017-05-09,ZS2-CTH,,0.004821911
2017-05-09,ZS2-CTH,0.0224316036024936,0.004821911
2017-05-10,ZS2-CTH,0.622358956844448,0.005329132
2017-05-11,ZS2-CTH,0.887518295971335,0.005329132
2017-05-21,ZS2-CTH,0.179525455194939,0.007407039
2017-05-22,ZS2-CTH,0.260915885998602,0.008699653
2017-05-22,ZS2-CTH,0.251221634872854,0.008699653
2017-06-02,ZS2-CTH,0.347394914439219,0.01523226
2017-06-02,ZS2-CTH,0.253936335985127,0.01523226
2017-06-03,ZS2-CTH,0.452131545093148,0.01804726
2017-06-03,ZS2-CTH,0.371836764308249,0.01804726
2017-06-03,ZS2-CTH,0.516265073658391,0.01804726
2017-06-03,ZS2-CTH,0.290336608757718,0.01804726
2017-06-03,ZS2-CTH,0.690418080043226,0.01804726
2017-06-03,ZS2-CTH,0.548071859848146,0.01804726
2017-06-05,ZS2-CTH,0.873704636802914,0.01804726
2017-06-06,ZS2-CTH,0.308840152758442,0.02088754
2017-06-07,ZS2-CTH,0.484635019779725,0.02088754
2017-06-21,ZS2-CTH,0.146791710110508,0.02848733
2017-06-24,ZS2-CTH,0.268410967269642,0.02937839
2017-06-24,ZS2-CTH,0.326860307769076,0.02937839
2017-06-25,ZS2-CTH,0.207143464453125,0.02937839
2017-06-26,ZS2-CTH,0.265433792680041,0.02937839
2017-07-12,ZS2-CTH,0.725117211286145,0.03794797
2017-07-12,ZS2-CTH,0.103692550483512,0.03794797
2017-07-13,ZS2-CTH,0.195490140330407,0.03794797
2017-07-13,ZS2-CTH,0.440105245209753,0.03794797
2017-07-14,ZS2-CTH,0.296930772013869,0.03794797
2017-08-02,ZS2-CTH,0.101918539818251,0.03654185
2017-08-02,ZS2-CTH,0.205396380006391,0.03654185
2017-08-03,ZS2-CTH,0.179987534989384,0.03654185
2017-08-15,ZS2-CTH,0.308102184002662,0.03737521
2017-08-16,ZS2-CTH,0.147831515976979,0.03737521
2017-08-16,ZS2-CTH,0.206318955553769,0.03737521
2017-08-28,ZS2-CTH,0.248015547015449,0.03672269
2017-08-29,ZS2-CTH,0.278435499339259,0.0358663
2017-08-30,ZS2-CTH,0.337594628851605,0.0358663
2017-08-31,ZS2-CTH,0.167032724441012,0.0358663
2017-09-09,ZS2-CTH,0.149933668500584,0.03445574
2017-09-10,ZS2-CTH,0.276243290149706,0.0345199
2017-09-10,ZS2-CTH,0.187508843996405,0.0345199
2017-09-10,ZS2-CTH,0.0597151871763271,0.0345199
2017-09-11,ZS2-CTH,0.0431138699953609,0.0345199
2017-10-07,ZS2-CTH,0.0876196440798327,0.03550674
2017-10-07,ZS2-CTH,0.0585221760542467,0.03550674
2017-10-07,ZS2-CTH,0.0346363290074637,0.03550674
2017-10-07,ZS2-CTH,0.219082359765551,0.03550674
2017-10-08,ZS2-CTH,0.132061590044747,0.03550674
2017-11-06,ZS2-CTH,0.138976559999943,0.034789
2017-11-23,ZS2-CTH,0.0530368722044047,0.02855515
2017-12-04,ZS2-CTH,0.0366396749941248,0.02315309
2018-01-15,ZS2-CTH,0.0491133375016143,0.01067728
2018-02-03,ZS2-CTH,0.058252068007113,0.006498837
2018-02-03,ZS2-CTH,0.0609589637918378,0.006498837
2018-02-03,ZS2-CTH,0.0726912648411862,0.006498837
2018-02-04,ZS2-CTH,0.0364405589683694,0.006498837
2018-02-04,ZS2-CTH,0.0854253810584554,0.006498837
2018-03-03,ZS2-CTH,0.0649409625340896,0.00399207
2018-03-04,ZS2-CTH,0.0211886604360545,0.00399207
2018-03-04,ZS2-CTH,0.0057247587011678,0.00399207
2018-03-05,ZS2-CTH,0.186574266819964,0.00383773
2018-03-05,ZS2-CTH,0.0276771600098429,0.00383773
2018-03-06,ZS2-CTH,0.0556922249986383,0.00383773
2018-03-06,ZS2-CTH,0.0494409149903492,0.00383773
2018-03-06,ZS2-CTH,0.0092603159993155,0.00383773
2018-03-06,ZS2-CTH,0.0290661335665242,0.00383773
2018-03-06,ZS2-CTH,0.0498131172110561,0.00383773
2018-04-06,ZS2-CTH,0.0194676750008228,0.003725295
2018-04-08,ZS2-CTH,0.512753647253484,0.00376953
2018-04-08,ZS2-CTH,0.0732079079726498,0.00376953
2018-04-08,ZS2-CTH,0.0986648103475978,0.00376953
2018-04-09,ZS2-CTH,0.180729319487012,0.00376953
2018-04-09,ZS2-CTH,0.0643809869014509,0.00376953
2018-04-09,ZS2-CTH,0.394268359597018,0.00376953
2018-04-10,ZS2-CTH,0.182581003764825,0.003824267
2018-04-27,ZS2-CTH,0.287488211323308,0.005081697
2018-04-30,ZS2-CTH,0.838679751027805,0.00572656
2018-04-30,ZS2-CTH,0.290911327177707,0.00572656
2018-05-17,ZS2-CTH,0.321100633747645,0.01105347
2018-05-17,ZS2-CTH,0.251660664010755,0.01105347
2018-05-17,ZS2-CTH,0.296361612233591,0.01105347
2018-05-17,ZS2-CTH,0.267309665804569,0.01105347
2018-05-17,ZS2-CTH,0.667738692882056,0.01105347
2018-05-17,ZS2-CTH,0.240412989544125,0.01105347
2018-05-17,ZS2-CTH,0.167086035880355,0.01105347
2018-05-27,ZS2-CTH,0.264822110841885,0.01664901
2018-05-27,ZS2-CTH,0.101794913967541,0.01664901
2018-05-29,ZS2-CTH,0.226857232853,0.01922252
2018-06-14,ZS2-CTH,0.115356077771947,0.03046594
2018-06-14,ZS2-CTH,0.179499415579533,0.03046594
2018-06-14,ZS2-CTH,0.221862840997299,0.03046594
2018-06-14,ZS2-CTH,0.20595919136255,0.03046594
2018-06-14,ZS2-CTH,0.258351013735529,0.03046594
2018-06-14,ZS2-CTH,0.367554043576423,0.03046594
2018-06-15,ZS2-CTH,0.10508474160859,0.03129639
2018-06-15,ZS2-CTH,0.147622078802322,0.03129639
2018-06-15,ZS2-CTH,0.289602418582861,0.03129639
2018-06-15,ZS2-CTH,0.147710556070409,0.03129639
2018-07-17,ZS2-CTH,0.14234930982061,0.03828565
2018-08-15,ZS2-CTH,0.0450193104022487,0.03518455
2018-08-24,ZS2-CTH,0.0421499232142193,0.03430797
2018-08-26,ZS2-CTH,0.0441840905710652,0.03356813
2018-09-10,ZS2-CTH,0.0305938620780326,0.03175395
2018-09-29,ZS2-CTH,0.045432035990324,0.03531255
2018-09-29,ZS2-CTH,0.0274498145487945,0.03531255
2018-09-29,ZS2-CTH,0.0669217059204364,0.03531255
2018-09-30,ZS2-CTH,0.0765547064717582,0.03531255
2018-09-30,ZS2-CTH,0.0419150340099511,0.03531255
2018-11-24,ZS2-CTH,0.0821483909324216,0.02960688
2018-11-24,ZS2-CTH,0.0270838466920676,0.02960688
2018-11-24,ZS2-CTH,0.0197188991945991,0.02960688
1996-02-12,ZS3-CHA,0.236343280147376,0.2431126
1996-02-12,ZS3-CHA,0.166848880130305,0.2431126
1996-04-08,ZS3-CHA,0.626887519767323,0.2310468
1996-04-08,ZS3-CHA,0.5191514397986,0.2310468
1997-01-21,ZS3-CHA,0.744049119978156,0.1750243
1997-03-25,ZS3-CHA,0.679167920095102,0.120551
1997-04-08,ZS3-CHA,0.124839119817868,0.1168519
1997-06-10,ZS3-CHA,0.110070800304959,0.1799299
1997-07-09,ZS3-CHA,0.12771343989992,0.2158519
1997-07-09,ZS3-CHA,0.416756639925693,0.2158519
1997-08-06,ZS3-CHA,0.0928765600963087,0.2330988
1997-09-03,ZS3-CHA,0.313294800204879,0.2461675
1997-09-03,ZS3-CHA,0.0862554399946785,0.2461675
1997-10-28,ZS3-CHA,0.380127680016427,0.2590017
1997-10-28,ZS3-CHA,1.02884391991514,0.2590017
1997-12-18,ZS3-CHA,0.547046480107478,0.2109872
1997-12-18,ZS3-CHA,0.272707760316987,0.2109872
1998-01-20,ZS3-CHA,0.105532080138475,0.1743672
1998-02-03,ZS3-CHA,0.157488720246266,0.1561007
1998-02-03,ZS3-CHA,0.168262479976036,0.1561007
1998-02-26,ZS3-CHA,0.210323920493372,0.1365485
1998-02-26,ZS3-CHA,0.816356849098664,0.1365485
1998-02-26,ZS3-CHA,0.373926916595607,0.1365485
1998-02-26,ZS3-CHA,0.295337519781536,0.1365485
1998-03-17,ZS3-CHA,0.125548960033024,0.1254361
1998-03-25,ZS3-CHA,0.697450478395869,0.1244834
1998-03-25,ZS3-CHA,0.992724158507342,0.1244834
1998-03-31,ZS3-CHA,1.10069963955318,0.1243739
1998-03-31,ZS3-CHA,1.0161458367902,0.1243739
1998-04-22,ZS3-CHA,1.12509640152278,0.1316485
1998-04-22,ZS3-CHA,0.619325520692579,0.1316485
1998-06-04,ZS3-CHA,0.308472474720197,0.1938554
1998-06-04,ZS3-CHA,0.736511671539625,0.1938554
1998-06-04,ZS3-CHA,0.403485518844707,0.1938554
1998-07-15,ZS3-CHA,0.759104149769561,0.2471841
1998-10-14,ZS3-CHA,0.608542450703666,0.26479
1998-10-16,ZS3-CHA,0.814321000068168,0.2652158
1999-04-23,ZS3-CHA,0.629803450684172,0.1180971
1999-04-23,ZS3-CHA,1.48587980156663,0.1180971
1999-06-26,ZS3-CHA,1.20982785222114,0.1942959
1999-06-26,ZS3-CHA,2.06006360035694,0.1942959
1999-06-26,ZS3-CHA,5.45773762657421,0.1942959
1999-08-14,ZS3-CHA,0.82246447928039,0.2467309
1999-08-14,ZS3-CHA,0.252999881073128,0.2467309
2000-05-22,ZS3-CHA,1.72639794937635,0.1602076
2000-05-25,ZS3-CHA,2.30782170006742,0.1647285
2000-08-15,ZS3-CHA,0.423256463699087,0.2633474
2000-08-18,ZS3-CHA,0.916000115997013,0.2653041
2001-03-25,ZS3-CHA,0.602468149923253,0.1308948
2001-03-26,ZS3-CHA,4.82673537594826,0.1305329
2001-08-08,ZS3-CHA,0.42890938200956,0.260715
2001-08-08,ZS3-CHA,0.830682173604125,0.260715
2001-08-09,ZS3-CHA,0.310683288371237,0.260715
2001-08-09,ZS3-CHA,1.66400424881321,0.260715
2001-08-09,ZS3-CHA,0.603788790484256,0.260715
2001-08-09,ZS3-CHA,1.37791521456409,0.260715
2002-02-17,ZS3-CHA,0.174404799984757,0.1463966
2002-02-18,ZS3-CHA,0.570877800151087,0.1437304
2002-02-18,ZS3-CHA,0.354107749920194,0.1437304
2002-02-19,ZS3-CHA,0.396401750082405,0.1437304
2002-02-21,ZS3-CHA,0.525064050149322,0.1412151
2002-02-21,ZS3-CHA,0.158975850045227,0.1412151
2002-02-21,ZS3-CHA,0.313592149986502,0.1412151
2002-02-24,ZS3-CHA,0.195240199837971,0.1387966
2002-03-22,ZS3-CHA,0.252830150177434,0.1252981
2003-04-09,ZS3-CHA,0.243359219904639,0.1402602
2003-08-14,ZS3-CHA,1.37227420167019,0.264427
2003-09-09,ZS3-CHA,0.178245839584815,0.2709202
2003-10-09,ZS3-CHA,0.500112756057826,0.289236
2003-11-06,ZS3-CHA,0.564713135896267,0.2874896
2003-11-11,ZS3-CHA,0.296601551752029,0.2848121
2003-11-11,ZS3-CHA,0.532258400232985,0.2848121
2003-11-13,ZS3-CHA,0.413804800148209,0.2816762
2004-01-16,ZS3-CHA,0.350568581931738,0.1899344
2004-02-11,ZS3-CHA,0.583863539924745,0.1568201
