timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,date,season,year,month,day_of_year,biweekly,multiplier,model_N_bound_gN_m2,model_N_free_gN_m2,model_N_total_init_used_gN_m2,model_N_bound_init_used_gN_m2,model_N_free_init_used_gN_m2,model_N_free_used_gN_m2
62,0.007859455,0.0002821572,0.5215847,0.0836689,1.034052,1.028405,0.2674583,1.493296,1.740073,0.008610911,0.07646403,0.5788357,0.0517144,1.426207,0.9242721,0.5302322,2.729471,1.924993,0.508298,0.2039433,10.29435,12.53619,1978-07-04,Fall,1978,7,185,14,0.9,3.5421242229632,2.2839510570368002,5.82607528,3.3581669354784,2.4679083445216006,2.0555559513331203
63,0.008014848,0.0002879439,0.5252389,0.08400448,1.032107,1.043413,0.2669604,1.479662,1.692053,0.008668086,0.07331377,0.5795048,0.05442581,1.492839,0.9340055,0.5673374,3.627073,2.091861,0.546138,0.1904107,10.26953,12.48085,1978-07-07,Fall,1978,7,188,14,0.9,3.7419875802703997,2.0840876997296007,5.82607528,3.3581669354784,2.4679083445216006,1.8756789297566407
64,0.008171836,0.0002937927,0.5287119,0.08422209,1.030816,1.059449,0.2672523,1.473688,1.658407,0.008716254,0.07006171,0.5805537,0.05852051,1.587996,0.9706487,0.6083444,3.53371,2.392526,0.6360062,0.1851069,10.28217,12.58141,1978-07-10,Fall,1978,7,191,14,1.0,3.8275023035152,1.9985729764848004,5.82607528,3.3581669354784,2.4679083445216006,1.9985729764848004
65,0.008330353,0.0002997063,0.5320767,0.08444222,1.029059,1.074633,0.2675034,1.464058,1.630935,0.008757015,0.06723765,0.5816214,0.06161897,1.6403,0.9895257,0.6321574,3.19019,2.267656,0.5751401,0.1792465,10.26337,12.66158,1978-07-13,Fall,1978,7,194,14,0.9,3.7524333081168,2.0736419718832004,5.82607528,3.3581669354784,2.4679083445216006,1.8662777746948804
66,0.00849003,0.0003056655,0.5352578,0.08461032,1.025263,1.089211,0.2671629,1.448103,1.602711,0.008789957,0.06454442,0.582607,0.0623373,1.638626,0.985652,0.6355076,2.847663,2.220484,0.5518211,0.1763304,10.20043,12.64255,1978-07-16,Fall,1978,7,197,15,0.9,3.6720225386800003,2.15405274132,5.82607528,3.3581669354784,2.4679083445216006,1.938647467188
67,0.008650177,0.0003116343,0.5381177,0.08466396,1.017205,1.103075,0.2655491,1.420556,1.566813,0.008813179,0.06171754,0.5832784,0.05959649,1.565136,0.9473816,0.6164712,2.124198,1.939158,0.4677235,0.1764986,10.06896,12.43211,1978-07-19,Fall,1978,7,200,15,0.8,3.4319125781327995,2.394162701867201,5.82607528,3.3581669354784,2.4679083445216006,1.9153301614937608
68,0.008809616,0.0003175501,0.5404369,0.08458415,1.004305,1.115106,0.2625083,1.380926,1.5194,0.008823174,0.05861958,0.5831816,0.05499055,1.45802,0.8850139,0.5944889,1.663513,1.894321,0.4705969,0.1775081,9.886405,12.05894,1978-07-22,Fall,1978,7,203,15,0.8,3.2668485587376,2.5592267212624003,5.82607528,3.3581669354784,2.4679083445216006,2.0473813770099203
69,0.008966977,0.0003233438,0.5420638,0.08433811,0.9863659,1.124652,0.2579412,1.329556,1.459901,0.008817216,0.05519627,0.5821358,0.04883993,1.319565,0.8041085,0.5655784,1.041699,1.625288,0.3890457,0.1778621,9.654321,11.5352,1978-07-25,Fall,1978,7,206,15,0.7,2.9920189874367993,2.834056292563201,5.82607528,3.3581669354784,2.4679083445216006,1.9838394047942407
70,0.009120697,0.0003289367,0.5428519,0.08399283,0.9649395,1.130309,0.2522536,1.27071,1.390306,0.008792885,0.05166895,0.5795926,0.04297372,1.187182,0.7204334,0.5435299,0.8458838,1.623689,0.4024,0.1748284,9.404617,10.95638,1978-07-28,Fall,1978,7,209,15,0.7,2.8482851328912,2.9777901471088004,5.82607528,3.3581669354784,2.4679083445216006,2.0844531029761604
71,0.00926962,0.0003342778,0.5428612,0.08369937,0.9456205,1.13129,0.2472164,1.220304,1.324978,0.008751462,0.0485015,0.5754431,0.04147588,1.151342,0.6767427,0.5579015,1.665806,2.009192,0.5291905,0.1646512,9.23745,10.60514,1978-07-31,Fall,1978,7,212,16,0.8,3.0188443329248003,2.8072309470752,5.82607528,3.3581669354784,2.4679083445216006,2.2457847576601604
72,0.009413473,0.0003393688,0.5423555,0.0833604,0.9287997,1.130362,0.2432253,1.181135,1.27211,0.008697571,0.04544823,0.5709016,0.04324144,1.187761,0.6723761,0.5913513,1.920695,2.205471,0.5720825,0.1550295,9.145794,10.4838,1978-08-03,Summer,1978,8,215,16,0.8,3.0859574529728,2.7401178270272,5.82607528,3.3581669354784,2.4679083445216006,2.1920942616217602
73,0.009552141,0.0003442148,0.5415011,0.08299716,0.9136119,1.128152,0.2398244,1.147622,1.229286,0.008634351,0.04265232,0.5662789,0.04614329,1.23966,0.6819867,0.6214576,2.026643,2.294007,0.5812943,0.1462305,9.077346,10.47194,1978-08-06,Summer,1978,8,218,16,0.8,3.1174624823168,2.7086127976832004,5.82607528,3.3581669354784,2.4679083445216006,2.1668902381465602
74,0.009685524,0.0003488182,0.5403861,0.08259656,0.8992211,1.125249,0.2367033,1.116811,1.19387,0.008563824,0.04007207,0.5617747,0.04899376,1.283251,0.6943982,0.6414625,1.957501,2.328767,0.581006,0.139968,9.009788,10.49809,1978-08-09,Summer,1978,8,221,16,0.8,3.1092170842912,2.7168581957088005,5.82607528,3.3581669354784,2.4679083445216006,2.1734865565670405
75,0.009813471,0.0003531761,0.5390417,0.08215925,0.8850043,1.121788,0.2336522,1.08652,1.163328,0.008487064,0.03768102,0.5573751,0.05126763,1.310294,0.7027915,0.6526599,1.824281,2.34459,0.5812166,0.1359162,8.932996,10.51835,1978-08-12,Summer,1978,8,224,16,0.8,3.0820512395536,2.7440240404464005,5.82607528,3.3581669354784,2.4679083445216006,2.1952192323571205
76,0.00993578,0.0003572821,0.5374717,0.08168411,0.8706757,1.117772,0.23056,1.055896,1.135755,0.008404638,0.03544582,0.5530549,0.05289977,1.32254,0.7054521,0.6587226,1.673946,2.359326,0.5845015,0.1335603,8.846324,10.51492,1978-08-15,Summer,1978,8,227,17,0.8,3.046565571217599,2.7795097087824012,5.82607528,3.3581669354784,2.4679083445216006,2.223607767025921
77,0.01005218,0.0003611246,0.5356478,0.08118109,0.855723,1.112911,0.2270833,1.023012,1.107754,0.008316599,0.03336336,0.54865,0.05250218,1.292021,0.6934947,0.6446345,1.371952,2.077976,0.4891962,0.1317056,8.72855,10.42312,1978-08-18,Summer,1978,8,230,17,0.7,2.8939850235135998,2.9320902564864006,5.82607528,3.3581669354784,2.4679083445216006,2.05246317954048
78,0.01016226,0.0003646833,0.5334954,0.08069567,0.8411803,1.106467,0.2234208,0.9907544,1.078418,0.008222388,0.03148032,0.5438203,0.05116858,1.247518,0.6773309,0.6229015,1.520766,1.979257,0.4679941,0.1288282,8.605778,10.29461,1978-08-21,Summer,1978,8,233,17,0.7,2.8580099610287997,2.9680653189712007,5.82607528,3.3581669354784,2.4679083445216006,2.0776457232798404
79,0.01026594,0.0003679594,0.5310783,0.08025252,0.8299021,1.098787,0.2206799,0.9683402,1.055362,0.008123455,0.02981391,0.5387412,0.05254079,1.269625,0.6909977,0.6245526,2.318149,2.22971,0.5576856,0.1253432,8.556177,10.32598,1978-08-24,Summer,1978,8,236,17,0.8,3.0531146338943995,2.772960646105601,5.82607528,3.3581669354784,2.4679083445216006,2.218368516884481
80,0.01036388,0.0003709969,0.5286372,0.07992171,0.8248507,1.090562,0.2196876,0.9618429,1.046122,0.008023935,0.02852311,0.5339178,0.05751131,1.369045,0.7487963,0.6397111,3.265705,2.284659,0.5622472,0.1200927,8.606742,10.61232,1978-08-27,Summer,1978,8,239,18,0.8,3.2738464937744,2.5522287862256006,5.82607528,3.3581669354784,2.4679083445216006,2.0417830289804804
81,0.01045732,0.0003738681,0.5264353,0.07969859,0.8269225,1.083455,0.2207817,0.9738454,1.054911,0.00792845,0.02758264,0.5299523,0.06559508,1.538247,0.8578888,0.659878,4.349684,2.457363,0.6131506,0.1174879,8.760348,11.16588,1978-08-30,Summer,1978,8,242,18,0.9,3.5978999668656004,2.2281753131344,5.82607528,3.3581669354784,2.4679083445216006,2.00535778182096
82,0.01054797,0.0003766677,0.5247578,0.07961021,0.8363401,1.078558,0.2240739,1.00305,1.084322,0.007841888,0.02708441,0.5273468,0.07644802,1.758758,1.01091,0.6830401,5.095162,2.631113,0.6443645,0.11833,8.998506,11.95109,1978-09-02,Fall,1978,9,245,18,1.0,3.9028545243632005,1.9232207556368,5.82607528,3.3581669354784,2.4679083445216006,1.9232207556368
83,0.01063772,0.0003794954,0.5238282,0.07967813,0.852516,1.076601,0.2292863,1.046414,1.133501,0.007768284,0.02708084,0.5263771,0.08771733,1.980978,1.186355,0.6964592,5.645862,2.573833,0.633125,0.1231684,9.285937,12.8618,1978-09-05,Fall,1978,9,248,18,1.0,4.1460416158944,1.6800336641056006,5.82607528,3.3581669354784,2.4679083445216006,1.6800336641056006
84,0.01072825,0.0003824297,0.523683,0.07985202,0.8702652,1.077817,0.2346299,1.088253,1.190107,0.007708976,0.02749113,0.5269705,0.09319308,2.071273,1.306096,0.6726035,4.728005,2.210495,0.5045757,0.132762,9.49756,13.54598,1978-09-08,Fall,1978,9,251,18,0.9,4.003031536683199,1.8230437433168012,5.82607528,3.3581669354784,2.4679083445216006,1.640739368985121
85,0.01081992,0.0003854721,0.5240065,0.0800537,0.884345,1.081087,0.2384013,1.115593,1.237018,0.007659901,0.02804826,0.5282645,0.0902128,1.995107,1.327313,0.615642,3.786886,1.734447,0.3884535,0.1455187,9.567965,13.77453,1978-09-11,Fall,1978,9,254,19,0.8,3.7484073093456,2.0776679706544003,5.82607528,3.3581669354784,2.4679083445216006,1.6621343765235204
86,0.01091228,0.0003885839,0.5244504,0.08026216,0.8952035,1.084888,0.240895,1.133276,1.270229,0.007615999,0.02855325,0.5294474,0.08391842,1.874693,1.301476,0.5627686,3.564527,1.5608,0.3675314,0.1581201,9.573989,13.72388,1978-09-14,Fall,1978,9,257,19,0.8,3.6499438723503994,2.176131407649601,5.82607528,3.3581669354784,2.4679083445216006,1.7409051261196808
87,0.01100471,0.000391723,0.5248231,0.08045767,0.9013687,1.088053,0.2416176,1.136563,1.285099,0.007574107,0.02896606,0.5300964,0.07472333,1.695019,1.222418,0.5058768,2.63737,1.179855,0.2644364,0.1670483,9.492759,13.38422,1978-09-17,Fall,1978,9,260,19,0.7,3.3274614944,2.4986137856000004,5.82607528,3.3581669354784,2.4679083445216006,1.7490296499200002
88,0.01109613,0.0003948267,0.524918,0.08061597,0.9053223,1.090273,0.2417419,1.137539,1.287956,0.007530695,0.02910813,0.5299583,0.0681804,1.588004,1.16278,0.4789596,3.206119,1.437996,0.3492577,0.1743952,9.43477,13.04521,1978-09-20,Fall,1978,9,263,19,0.8,3.4321024226992,2.3939728573008003,5.82607528,3.3581669354784,2.4679083445216006,1.9151782858406403
89,0.01118657,0.000397904,0.5249493,0.08087564,0.9142349,1.090856,0.243467,1.152571,1.29766,0.007488309,0.02937658,0.5294127,0.06910261,1.633959,1.17829,0.4946114,4.416392,1.805753,0.4612201,0.1726601,9.507416,13.05266,1978-09-23,Fall,1978,9,266,19,0.9,3.749831883888,2.0762433961120004,5.82607528,3.3581669354784,2.4679083445216006,1.8686190565008003
90,0.01127729,0.0004010299,0.5253066,0.08126738,0.9312314,1.092009,0.2478435,1.189823,1.327286,0.00745263,0.02991099,0.5294287,0.07652459,1.814845,1.278594,0.537927,5.762826,2.115029,0.5638717,0.168155,9.728627,13.48908,1978-09-26,Fall,1978,9,269,20,1.0,4.1634533265424,1.6626219534576006,5.82607528,3.3581669354784,2.4679083445216006,1.6626219534576006
91,0.01136978,0.0004042847,0.5262328,0.0817487,0.9490024,1.094587,0.2521798,1.222848,1.361265,0.007427621,0.03083225,0.530408,0.08059087,1.889158,1.329537,0.4794016,4.277277,1.78878,0.4267198,0.1864448,9.903305,13.79397,1978-09-29,Fall,1978,9,272,20,1.0,3.8741916882032,1.9518835917968005,5.82607528,3.3581669354784,2.4679083445216006,1.9518835917968005
92,0.01146421,0.0004076606,0.527525,0.0823175,0.9687023,1.097296,0.2568833,1.257491,1.396495,0.007410929,0.03201929,0.5317137,0.08448594,1.965523,1.378594,0.5158143,5.451293,1.995397,0.521614,0.1762158,10.06442,14.11322,1978-10-02,Fall,1978,10,275,20,1.0,4.2014500756096,1.6246252043904006,5.82607528,3.3581669354784,2.4679083445216006,1.6246252043904006
93,0.0115616,0.0004112108,0.5293164,0.08295617,0.9897461,1.102279,0.2620573,1.295334,1.437757,0.007404669,0.03336144,0.5338017,0.08689562,2.013428,1.421291,0.5340856,4.880613,1.788786,0.4532542,0.1730818,10.21397,14.43684,1978-10-05,Fall,1978,10,278,20,0.9,4.1147650385248005,1.7113102414752,5.82607528,3.3581669354784,2.4679083445216006,1.54017921732768
94,0.01166198,0.0004149246,0.5313994,0.08357479,1.005256,1.108683,0.2653238,1.315914,1.465541,0.007406053,0.03469099,0.5361387,0.0825843,1.915887,1.380338,0.513247,3.704584,1.406434,0.3369794,0.1749748,10.22289,14.39524,1978-10-08,Fall,1978,10,281,21,0.8,3.8027286322175997,2.0233466477824007,5.82607528,3.3581669354784,2.4679083445216006,1.6186773182259206
95,0.01176431,0.0004187322,0.5334305,0.08418147,1.016522,1.113873,0.2669878,1.323404,1.475707,0.007410043,0.03593831,0.5378895,0.07634554,1.786872,1.305821,0.4858914,3.49134,1.292846,0.3193563,0.174882,10.16396,14.15411,1978-10-11,Fall,1978,10,284,21,0.8,3.6907827393151997,2.1352925406848007,5.82607528,3.3581669354784,2.4679083445216006,1.7082340325478407
96,0.01186753,0.00042257,0.5352467,0.08473036,1.022621,1.116791,0.2667423,1.31548,1.465777,0.007413938,0.03708661,0.5387827,0.06850077,1.621536,1.196452,0.3873796,2.454502,1.042914,0.2397549,0.1993509,10.06273,13.69686,1978-10-14,Fall,1978,10,287,21,0.8,3.3547301305280004,2.471345149472,5.82607528,3.3581669354784,2.4679083445216006,1.9770761195776
97,0.01197022,0.000426356,0.536677,0.08523525,1.027016,1.116414,0.2660041,1.305963,1.445637,0.007414866,0.03810808,0.5386167,0.06374331,1.531456,1.118218,0.3966331,3.353295,1.231523,0.3286813,0.1833208,9.973696,13.31451,1978-10-17,Fall,1978,10,290,21,0.8,3.499213842432,2.3268614375680006,5.82607528,3.3581669354784,2.4679083445216006,1.8614891500544006
98,0.01207209,0.0004300826,0.5378872,0.08572055,1.031983,1.114825,0.2656531,1.300778,1.426273,0.007414721,0.03900615,0.5379637,0.06215409,1.508661,1.07748,0.3745294,3.345408,1.348316,0.3443605,0.1840757,9.94884,13.10161,1978-10-20,Fall,1978,10,293,21,0.9,3.4875911659136,2.3384841140864006,5.82607528,3.3581669354784,2.4679083445216006,2.1046357026777605
99,0.01217313,0.0004337572,0.5390226,0.08622566,1.040205,1.112118,0.2667758,1.307217,1.416726,0.007415346,0.03996404,0.5371583,0.06585164,1.596654,1.095337,0.424681,4.632028,1.821602,0.483551,0.1655945,10.01111,13.19256,1978-10-23,Fall,1978,10,296,22,1.0,3.8540083440832,1.9720669359168004,5.82607528,3.3581669354784,2.4679083445216006,1.9720669359168004
100,0.01227389,0.0004374178,0.5403326,0.08674069,1.04647,1.107748,0.2677962,1.309688,1.410688,0.007420491,0.04135734,0.5365877,0.06894195,1.636593,1.093619,0.3665717,3.340464,1.504634,0.3697042,0.172233,10.06333,13.27377,1978-10-26,Fall,1978,10,299,22,1.0,3.5551369074687997,2.2709383725312007,5.82607528,3.3581669354784,2.4679083445216006,2.2709383725312007
101,0.01237356,0.0004410133,0.5416214,0.08722044,1.048837,1.102015,0.2678461,1.30399,1.3991,0.007427816,0.04280593,0.5358673,0.06943979,1.626355,1.065671,0.3539001,3.446272,1.595251,0.4054155,0.1641608,10.05287,13.23469,1978-10-29,Fall,1978,10,302,22,1.1,3.5798061918768003,2.2462690881232,5.82607528,3.3581669354784,2.4679083445216006,2.4708959969355204
102,0.01247167,0.0004445163,0.5428085,0.08764522,1.048828,1.096177,0.2668929,1.29156,1.380772,0.007436071,0.04412171,0.5349584,0.06735297,1.567528,1.016693,0.2809911,2.635175,1.335247,0.330012,0.1808346,10.01698,13.06028,1978-11-01,Fall,1978,11,305,22,1.1,3.3303387396848,2.4957365403152005,5.82607528,3.3581669354784,2.4679083445216006,2.745310194346721
103,0.01256726,0.0004478704,0.5436983,0.08800142,1.045014,1.088727,0.2647551,1.27196,1.353531,0.007442228,0.04521953,0.5335135,0.06355949,1.485576,0.9539206,0.2433266,2.534899,1.305096,0.3345455,0.1874134,9.943512,12.76092,1978-11-04,Fall,1978,11,308,22,1.1,3.2451900285184,2.5808852514816003,5.82607528,3.3581669354784,2.4679083445216006,2.8389737766297607
104,0.01265947,0.0004510322,0.5442123,0.08828072,1.039229,1.080453,0.2617934,1.248376,1.319548,0.007444672,0.04601455,0.5315064,0.05932442,1.400911,0.8899495,0.1974108,2.230056,1.194857,0.3082683,0.2017405,9.866063,12.39847,1978-11-07,Fall,1978,11,311,23,1.1,3.0964904472992,2.7295848327008003,5.82607528,3.3581669354784,2.4679083445216006,3.0025433159708808
105,0.01274746,0.0004539585,0.5442794,0.08848246,1.031252,1.070719,0.2580946,1.221513,1.280131,0.007441863,0.04651867,0.5288642,0.05515239,1.321185,0.8278357,0.1657738,2.149638,1.165962,0.3083143,0.21163,9.784184,12.00033,1978-11-10,Fall,1978,11,314,23,1.1,3.0041171290640003,2.821958150936,5.82607528,3.3581669354784,2.4679083445216006,3.1041539660296005
106,0.01283055,0.0004566228,0.5439418,0.0886531,1.022948,1.058917,0.2550018,1.200278,1.245191,0.007433922,0.04687211,0.5257359,0.0545344,1.324953,0.8005583,0.194918,2.970983,1.527561,0.4340339,0.1931189,9.755363,11.80007,1978-11-13,Fall,1978,11,317,23,1.1,3.2035748736447998,2.6225004063552007,5.82607528,3.3581669354784,2.4679083445216006,2.884750446990721
107,0.01290855,0.0004590297,0.5433841,0.08880245,1.012814,1.045207,0.2519206,1.180237,1.21557,0.007423253,0.04728971,0.522521,0.05509358,1.342664,0.7821174,0.1842209,2.45971,1.401721,0.3870042,0.1826644,9.743269,11.70549,1978-11-16,Fall,1978,11,320,23,1.1,3.0587611623952,2.7673141176048004,5.82607528,3.3581669354784,2.4679083445216006,3.0440455293652806
108,0.01298068,0.0004611371,0.5425432,0.08888429,0.9989926,1.030043,0.2474042,1.152872,1.18214,0.007409038,0.04765505,0.5190762,0.05291512,1.28932,0.7386645,0.1470985,1.787537,1.153393,0.3089625,0.1797306,9.666047,11.48134,1978-11-19,Fall,1978,11,323,24,1.1,2.8255963402576,3.0004789397424005,5.82607528,3.3581669354784,2.4679083445216006,3.3005268337166407
109,0.01304601,0.0004628917,0.5412613,0.08886746,0.9832781,1.014394,0.2416678,1.119007,1.141322,0.007388878,0.04773374,0.5151811,0.04829483,1.183358,0.6767418,0.1084434,1.331744,0.9442488,0.248386,0.1836811,9.535061,11.1077,1978-11-22,Fall,1978,11,326,24,1.1,2.6147164449071996,3.211358835092801,5.82607528,3.3581669354784,2.4679083445216006,3.532494718602081
110,0.01310361,0.0004642438,0.5394495,0.08878112,0.9649236,0.9966313,0.2349657,1.083237,1.098407,0.007361144,0.04760865,0.5107118,0.04398514,1.093393,0.6179625,0.09470563,1.366408,0.9850767,0.2822408,0.1750566,9.3969,10.73618,1978-11-25,Fall,1978,11,329,24,1.1,2.5545598546527994,3.271515425347201,5.82607528,3.3581669354784,2.4679083445216006,3.5986669678819214
111,0.01315278,0.0004651648,0.5371327,0.08861956,0.9460412,0.9780607,0.2279789,1.047365,1.054569,0.007325806,0.0472442,0.505827,0.04041562,1.022031,0.5666043,0.07674271,1.230123,0.940389,0.274036,0.1705201,9.271368,10.39393,1978-11-28,Fall,1978,11,332,24,1.2,2.4479123983808004,3.3781628816192,5.82607528,3.3581669354784,2.4679083445216006,4.05379545794304
112,0.01319304,0.0004656355,0.5343189,0.0883855,0.9262973,0.9584603,0.2204739,1.010698,1.010033,0.007282685,0.04669983,0.5005609,0.03693807,0.9521979,0.5174757,0.0604052,1.05405,0.8700716,0.2544487,0.1656312,9.142456,10.05178,1978-12-01,Winter,1978,12,335,24,1.2,2.327767975448,3.4983073045520006,5.82607528,3.3581669354784,2.4679083445216006,4.1979687654624005
113,0.01322381,0.0004656314,0.5310034,0.08808174,0.9055519,0.9376728,0.2122644,0.9728614,0.9649862,0.007231527,0.04601099,0.4949211,0.03324442,0.8749534,0.4681595,0.04441605,0.789119,0.7375478,0.20989,0.1592468,9.00091,9.695966,1978-12-04,Winter,1978,12,338,25,1.2,2.1731075488384,3.6529677311616005,5.82607528,3.3581669354784,2.4679083445216006,4.3835612773939205
114,0.01324451,0.0004651239,0.5271868,0.08772404,0.8841108,0.9153367,0.203328,0.9352073,0.9212989,0.007171772,0.0452382,0.4889391,0.03000155,0.809671,0.4228189,0.03806825,0.7773634,0.7890313,0.2471726,0.144866,8.859795,9.376175,1978-12-07,Winter,1978,12,341,25,1.2,2.1150632372784,3.7110120427216002,5.82607528,3.3581669354784,2.4679083445216006,4.45321445126592
115,0.01325473,0.0004640964,0.5229115,0.08731635,0.8628056,0.8920472,0.1939884,0.8982188,0.8792476,0.007096496,0.04439641,0.4826932,0.02721492,0.7539836,0.3817617,0.03037506,0.6138399,0.7248845,0.2276773,0.1296127,8.72341,9.095613,1978-12-10,Winter,1978,12,344,25,1.2,2.0048799609824,3.8211953190176002,5.82607528,3.3581669354784,2.4679083445216006,4.58543438282112
116,0.01325448,0.0004625622,0.5181981,0.08682267,0.8423647,0.8699151,0.1854474,0.8618703,0.83625,0.007022034,0.043287,0.4762363,0.0246899,0.7017574,0.3453751,0.02573311,0.6575325,0.7726405,0.2516114,0.121621,8.592446,8.81813,1978-12-13,Winter,1978,12,347,25,1.2,1.9622772138911997,3.8637980661088007,5.82607528,3.3581669354784,2.4679083445216006,4.6365576793305605
117,0.01324395,0.0004605509,0.5130787,0.08626664,0.8225862,0.8481404,0.1772774,0.8266252,0.7940862,0.006940815,0.04203927,0.4695893,0.02250161,0.6553046,0.3135974,0.02012982,0.5802873,0.7169395,0.2246676,0.1168775,8.471178,8.55547,1978-12-16,Winter,1978,12,350,25,1.2,1.8749955322383998,3.9510797477616006,5.82607528,3.3581669354784,2.4679083445216006,4.74129569731392
118,0.01322328,0.0004580822,0.507587,0.08566223,0.8034812,0.8265356,0.1694879,0.7933151,0.7539597,0.006852817,0.04070918,0.4628015,0.0209782,0.6264403,0.2879463,0.01870763,0.7811676,0.8760271,0.2933329,0.1117044,8.371669,8.337816,1978-12-19,Winter,1978,12,353,26,1.2,1.9001936513792002,3.9258816286208003,5.82607528,3.3581669354784,2.4679083445216006,4.71105795434496
119,0.01319261,0.0004551751,0.501779,0.08502115,0.784803,0.8048037,0.1617512,0.7612677,0.7161527,0.00675677,0.0393841,0.4559511,0.01961236,0.5983366,0.2646705,0.01399228,0.5446249,0.7141226,0.2150153,0.1060319,8.276153,8.138132,1978-12-22,Winter,1978,12,356,26,1.1,1.7678287775375998,4.058246502462401,5.82607528,3.3581669354784,2.4679083445216006,4.464071152708642
120,0.0131521,0.0004518466,0.4956644,0.08432516,0.7667829,0.7837141,0.154419,0.729888,0.6789166,0.006657184,0.03797395,0.4490148,0.01817253,0.5634677,0.2427526,0.01179596,0.597063,0.7507365,0.2320516,0.102593,8.175867,7.924163,1978-12-25,Winter,1978,12,359,26,1.0,1.7373397657856002,4.088735514214401,5.82607528,3.3581669354784,2.4679083445216006,4.088735514214401
121,0.01310206,0.0004481259,0.4892766,0.08358697,0.7495949,0.7632875,0.147668,0.7003837,0.6433961,0.006552348,0.03650525,0.4420175,0.01724347,0.5425951,0.2254559,0.01028292,0.7269799,0.8368202,0.2644452,0.1012849,8.097604,7.744543,1979-01-02,Fall,1979,1,2,1,1.2,1.7390810993264,4.0869941806736,5.82607528,3.3581669354784,2.4679083445216006,4.90439301680832
122,0.01304281,0.0004440391,0.4826716,0.0828364,0.7330422,0.7428238,0.1412351,0.6735146,0.6115172,0.006443167,0.03509865,0.4350536,0.0171198,0.5459373,0.2134779,0.01020138,0.9370375,1.021458,0.3386718,0.09743845,8.05128,7.636818,1979-01-05,Fall,1979,1,5,1,1.2,1.7910527521136,4.035022527886401,5.82607528,3.3581669354784,2.4679083445216006,4.842027033463681
123,0.01297457,0.0004396008,0.4759086,0.08208822,0.7168005,0.7218726,0.1345415,0.6479538,0.5830004,0.00632272,0.03384693,0.4282095,0.0171509,0.5523064,0.2020375,0.008610702,0.7257777,0.9241513,0.2888667,0.08873498,8.006388,7.562352,1979-01-08,Fall,1979,1,8,1,1.2,1.7000453816128,4.1260298983872,5.82607528,3.3581669354784,2.4679083445216006,4.95123587806464
124,0.01289748,0.0004348147,0.4690019,0.08133766,0.701152,0.7005892,0.1275412,0.6227726,0.5563997,0.006190571,0.0327201,0.4214414,0.0168679,0.5467579,0.1887293,0.007867894,0.5995615,0.905684,0.2903874,0.07649438,7.942154,7.482159,1979-01-11,Fall,1979,1,11,1,1.2,1.6439610163472,4.1821142636528,5.82607528,3.3581669354784,2.4679083445216006,5.01853711638336
125,0.01281181,0.0004296985,0.4619623,0.08055596,0.6859883,0.6799929,0.1209342,0.5981641,0.5306537,0.006058764,0.0315906,0.4147476,0.01646193,0.5317408,0.1754844,0.006786628,0.4950794,0.8489406,0.2681863,0.06697536,7.866137,7.387997,1979-01-14,Fall,1979,1,14,1,1.2,1.5790637716879998,4.247011508312001,5.82607528,3.3581669354784,2.4679083445216006,5.096413809974401
126,0.01271801,0.0004242817,0.4548054,0.07974733,0.6713044,0.6601918,0.114847,0.5746797,0.5061008,0.005928841,0.03044563,0.408115,0.01632006,0.5236585,0.1641999,0.006989124,0.6057633,1.002048,0.3459279,0.0598227,7.79916,7.312357,1979-01-17,Fall,1979,1,17,2,1.2,1.6108156210991997,4.2152596589008,5.82607528,3.3581669354784,2.4679083445216006,5.05831159068096
