date,latitude,longitude,depth,nitrogen,dataset,month,season,ewe_row,ewe_col,ewe_lat,ewe_lon,ewe_dist_km
2015-01-26,48.736667,-123.573333,0.1,7.47,csop,1,Winter,128,31,48.74132537841797,-123.56965637207033,0.6587275563357542
2015-01-26,48.736667,-123.573333,20.0,25.69,csop,1,Winter,128,31,48.74132537841797,-123.56965637207033,0.6587275563357542
2015-01-26,48.75,-123.621667,20.0,26.59,csop,1,Winter,126,29,48.753536224365234,-123.62089538574217,0.40175669625409016
2015-01-26,48.75,-123.621667,20.0,34.11,csop,1,Winter,126,29,48.753536224365234,-123.62089538574217,0.40175669625409016
2015-01-27,48.748333,-123.605,0.1,6.64,csop,1,Winter,127,29,48.741695404052734,-123.61087036132812,0.9835804018334908
2015-01-27,48.748333,-123.605,20.0,25.78,csop,1,Winter,127,29,48.741695404052734,-123.61087036132812,0.9835804018334908
2015-01-27,48.76833,-123.573333,0.1,26.03,csop,1,Winter,126,32,48.7707405090332,-123.57411956787108,0.28145106275015935
2015-01-27,48.76833,-123.573333,20.0,26.15,csop,1,Winter,126,32,48.7707405090332,-123.57411956787108,0.28145106275015935
2015-02-15,49.921667,-124.92,0.1,23.6,csop,2,Winter,20,14,49.91579055786133,-124.91516876220705,0.8444279372145929
2015-02-15,49.921667,-124.92,20.0,26.36,csop,2,Winter,20,14,49.91579055786133,-124.91516876220705,0.8444279372145929
2015-02-15,49.905,-124.988333,0.1,24.63,csop,2,Winter,19,10,49.90507125854492,-124.98744201660156,0.09921495164644485
2015-02-15,49.905,-124.988333,20.0,26.35,csop,2,Winter,19,10,49.90507125854492,-124.98744201660156,0.09921495164644485
2015-02-15,49.86,-125.026667,0.1,24.18,csop,2,Winter,21,6,49.859161376953125,-125.02994537353516,0.3756168762965369
2015-02-15,49.86,-125.026667,20.0,26.69,csop,2,Winter,21,6,49.859161376953125,-125.02994537353516,0.3756168762965369
2015-02-16,49.986667,-124.821667,0.1,21.52,csop,2,Winter,17,22,49.9955940246582,-124.82041931152344,1.0005312171739627
2015-02-16,49.986667,-124.821667,20.0,26.79,csop,2,Winter,17,22,49.9955940246582,-124.82041931152344,1.0005312171739627
2015-02-16,49.963333,-124.856667,0.1,20.22,csop,2,Winter,18,19,49.96716308593751,-124.85717010498045,0.4287916194666188
2015-02-16,49.963333,-124.856667,20.0,26.44,csop,2,Winter,18,19,49.96716308593751,-124.85717010498045,0.4287916194666188
2015-02-16,50.02,-124.881667,0.1,21.17,csop,2,Winter,14,20,50.019527435302734,-124.88127136230467,0.06841118110828967
2015-02-16,50.02,-124.881667,20.0,26.44,csop,2,Winter,14,20,50.019527435302734,-124.88127136230467,0.06841118110828967
2015-02-18,49.483333,-124.766667,0.1,22.9,csop,2,Winter,52,3,49.4783592224121,-124.76728057861328,0.5562743953767688
2015-02-18,49.483333,-124.766667,20.0,26.81,csop,2,Winter,52,3,49.4783592224121,-124.76728057861328,0.5562743953767688
2015-02-18,49.608333,-124.866667,0.1,18.65,csop,2,Winter,41,4,49.61327362060546,-124.86168670654295,0.7786873886507006
2015-02-18,49.608333,-124.866667,20.0,26.62,csop,2,Winter,41,4,49.61327362060546,-124.86168670654295,0.7786873886507006
2015-02-19,49.466667,-124.5,20.0,27.64,csop,2,Winter,59,16,49.4697494506836,-124.4948959350586,0.6618521592182681
2015-02-19,49.466667,-124.5,0.1,23.17,csop,2,Winter,59,16,49.4697494506836,-124.4948959350586,0.6618521592182681
2015-02-19,49.961667,-125.146667,0.1,14.42,csop,2,Winter,12,4,49.95338439941406,-125.15059661865234,1.0175944310352005
2015-02-19,49.961667,-125.146667,20.0,25.4,csop,2,Winter,12,4,49.95338439941406,-125.15059661865234,1.0175944310352005
2015-02-19,48.748333,-123.605,0.1,9.01,csop,2,Winter,127,29,48.741695404052734,-123.61087036132812,0.9835804018334908
2015-02-19,48.748333,-123.605,20.0,25.73,csop,2,Winter,127,29,48.741695404052734,-123.61087036132812,0.9835804018334908
2015-02-19,48.736667,-123.573333,0.1,8.03,csop,2,Winter,128,31,48.74132537841797,-123.56965637207033,0.6587275563357542
2015-02-19,48.736667,-123.573333,20.0,25.63,csop,2,Winter,128,31,48.74132537841797,-123.56965637207033,0.6587275563357542
2015-02-19,48.75,-123.621667,0.1,6.76,csop,2,Winter,126,29,48.753536224365234,-123.62089538574217,0.40175669625409016
2015-02-19,48.75,-123.621667,20.0,25.79,csop,2,Winter,126,29,48.753536224365234,-123.62089538574217,0.40175669625409016
2015-02-19,48.76833,-123.573333,0.1,25.95,csop,2,Winter,126,32,48.7707405090332,-123.57411956787108,0.28145106275015935
2015-02-19,48.76833,-123.573333,20.0,26.08,csop,2,Winter,126,32,48.7707405090332,-123.57411956787108,0.28145106275015935
2015-02-19,50.033333,-125.226667,20.0,26.44,csop,2,Winter,5,4,50.03540802001953,-125.21998596191406,0.7765398320636206
2015-02-19,50.033333,-125.226667,0.1,25.82,csop,2,Winter,5,4,50.03540802001953,-125.21998596191406,0.7765398320636206
2015-02-19,49.485,-124.605,0.1,24.42,csop,2,Winter,55,11,49.488445281982415,-124.6127243041992,0.9388188346539836
2015-02-19,49.485,-124.605,20.0,27.74,csop,2,Winter,55,11,49.488445281982415,-124.6127243041992,0.9388188346539836
2015-02-20,49.388333,-124.358333,0.1,23.51,csop,2,Winter,68,19,49.38095474243164,-124.35811614990234,0.8193402327576087
2015-02-20,49.388333,-124.358333,20.0,26.66,csop,2,Winter,68,19,49.38095474243164,-124.35811614990234,0.8193402327576087
2015-02-20,49.558333,-124.358333,0.1,25.01,csop,2,Winter,57,26,49.549713134765625,-124.3593978881836,0.9640786992833169
2015-02-20,49.558333,-124.358333,20.0,25.58,csop,2,Winter,57,26,49.549713134765625,-124.3593978881836,0.9640786992833169
2015-02-20,49.425,-123.991667,0.1,23.29,csop,2,Winter,74,39,49.42357635498047,-123.98696899414062,0.5448960966312814
2015-02-20,49.425,-123.991667,20.0,26.2,csop,2,Winter,74,39,49.42357635498047,-123.98696899414062,0.5448960966312814
2015-03-04,49.636667,-124.083333,0.1,5.52,csop,3,Spring,58,43,49.633567810058594,-124.08528137207033,0.40634387848973336
2015-03-04,49.636667,-124.083333,20.0,23.65,csop,3,Spring,58,43,49.633567810058594,-124.08528137207033,0.40634387848973336
2015-03-10,49.388333,-124.358333,0.1,-0.12,csop,3,Spring,68,19,49.38095474243164,-124.35811614990234,0.8193402327576087
2015-03-10,49.388333,-124.358333,20.0,26.25,csop,3,Spring,68,19,49.38095474243164,-124.35811614990234,0.8193402327576087
