,Stock,Year,season,2,3,4,5,Name,Cons Units,area,runtype,juve_behav
363,FS2,1985,winter,2417.1,429.5,10.8,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
364,FS2,1986,fall,1407.4,468.1,15.3,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
365,FS2,1986,spring,1861.0,9721.5,571.3,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
366,FS2,1986,summer,1861.0,9721.5,571.3,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
367,FS2,1986,winter,1407.4,468.1,15.3,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
368,FS2,1987,fall,1262.1,278.6,16.5,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
369,FS2,1987,spring,1600.8,5662.6,623.5,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
370,FS2,1987,summer,1600.8,5662.6,623.5,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
371,FS2,1987,winter,1262.1,278.6,16.5,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
372,FS2,1988,fall,1710.3,252.2,11.7,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
373,FS2,1988,spring,2813.8,5007.0,363.7,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
374,FS2,1988,summer,2813.8,5007.0,363.7,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
375,FS2,1988,winter,1710.3,252.2,11.7,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
376,FS2,1989,fall,1130.0,334.0,11.2,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
377,FS2,1989,spring,1323.2,6666.5,321.3,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
378,FS2,1989,summer,1323.2,6666.5,321.3,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
379,FS2,1989,winter,1130.0,334.0,11.2,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
380,FS2,1990,fall,1626.8,309.5,16.1,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
381,FS2,1990,spring,1902.2,3792.4,447.6,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
382,FS2,1990,summer,1902.2,3792.4,447.6,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
383,FS2,1990,winter,1626.8,309.5,16.1,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
384,FS2,1991,fall,2186.3,305.4,26.0,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
385,FS2,1991,spring,3209.0,6666.6,851.7,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
386,FS2,1991,summer,3209.0,6666.6,851.7,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
387,FS2,1991,winter,2186.3,305.4,26.0,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
388,FS2,1992,fall,3145.0,485.0,8.6,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
389,FS2,1992,spring,3906.2,8130.0,267.0,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
390,FS2,1992,summer,3906.2,8130.0,267.0,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
391,FS2,1992,winter,3145.0,485.0,8.6,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
392,FS2,1993,fall,3524.3,577.5,27.5,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
393,FS2,1993,spring,4878.9,12905.9,884.5,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
394,FS2,1993,summer,4878.9,12905.9,884.5,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
395,FS2,1993,winter,3524.3,577.5,27.5,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
396,FS2,1994,fall,3692.9,766.6,8.5,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
397,FS2,1994,spring,4638.6,13187.1,406.6,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
398,FS2,1994,summer,4638.6,13187.1,406.6,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
399,FS2,1994,winter,3692.9,766.6,8.5,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
400,FS2,1995,fall,4970.7,643.0,33.4,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
401,FS2,1995,spring,6033.5,15584.6,1510.0,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
402,FS2,1995,summer,6033.5,15584.6,1510.0,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
403,FS2,1995,winter,4970.7,643.0,33.4,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
404,FS2,1996,fall,4116.3,952.7,9.2,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
405,FS2,1996,spring,4786.2,20413.9,416.5,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
406,FS2,1996,summer,4786.2,20413.9,416.5,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
407,FS2,1996,winter,4116.3,952.7,9.2,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
408,FS2,1997,fall,1432.4,754.5,34.3,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
409,FS2,1997,spring,1588.4,17447.8,1496.2,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
410,FS2,1997,summer,1588.4,17447.8,1496.2,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
411,FS2,1997,winter,1432.4,754.5,34.3,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
412,FS2,1998,fall,2432.5,338.2,28.5,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
413,FS2,1998,spring,2660.4,5395.9,791.2,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
414,FS2,1998,summer,2660.4,5395.9,791.2,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
415,FS2,1998,winter,2432.5,338.2,28.5,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
416,FS2,1999,fall,3720.6,415.3,17.0,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
417,FS2,1999,spring,4183.9,10603.0,671.8,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
418,FS2,1999,summer,4183.9,10603.0,671.8,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
419,FS2,1999,winter,3720.6,415.3,17.0,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
420,FS2,2000,fall,4133.5,850.6,6.0,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
421,FS2,2000,spring,4558.8,14280.0,216.9,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
422,FS2,2000,summer,4558.8,14280.0,216.9,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
423,FS2,2000,winter,4133.5,850.6,6.0,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
424,FS2,2001,fall,4517.9,854.6,32.2,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
425,FS2,2001,spring,5183.5,16767.2,1454.6,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
426,FS2,2001,summer,5183.5,16767.2,1454.6,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
427,FS2,2001,winter,4517.9,854.6,32.2,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
428,FS2,2002,fall,5874.6,855.8,36.1,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
429,FS2,2002,spring,6679.9,18914.2,1558.9,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
430,FS2,2002,summer,6679.9,18914.2,1558.9,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
431,FS2,2002,winter,5874.6,855.8,36.1,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
432,FS2,2003,fall,4894.4,1295.0,24.4,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
433,FS2,2003,spring,6495.0,22822.2,1011.5,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
434,FS2,2003,summer,6495.0,22822.2,1011.5,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
435,FS2,2003,winter,4894.4,1295.0,24.4,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
436,FS2,2004,fall,2367.9,891.6,64.3,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
437,FS2,2004,spring,2490.8,20415.5,2694.1,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
438,FS2,2004,summer,2490.8,20415.5,2694.1,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
439,FS2,2004,winter,2367.9,891.6,64.3,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
440,FS2,2005,fall,2249.5,532.7,20.0,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
441,FS2,2005,spring,2445.4,9132.9,757.0,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
442,FS2,2005,summer,2445.4,9132.9,757.0,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
443,FS2,2005,winter,2249.5,532.7,20.0,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
444,FS2,2006,fall,789.0,547.9,27.9,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
445,FS2,2006,spring,909.8,8230.3,1041.6,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
446,FS2,2006,summer,909.8,8230.3,1041.6,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
447,FS2,2006,winter,789.0,547.9,27.9,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
448,FS2,2007,fall,2320.0,161.7,34.8,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
449,FS2,2007,spring,2530.3,3145.9,1305.8,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
450,FS2,2007,summer,2530.3,3145.9,1305.8,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
451,FS2,2007,winter,2320.0,161.7,34.8,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
452,FS2,2008,fall,681.6,454.3,5.2,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
453,FS2,2008,spring,707.7,9518.9,234.6,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
454,FS2,2008,summer,707.7,9518.9,234.6,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
455,FS2,2008,winter,681.6,454.3,5.2,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
456,FS2,2009,fall,1644.4,144.3,15.4,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
457,FS2,2009,spring,1788.1,2728.7,614.7,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
458,FS2,2009,summer,1788.1,2728.7,614.7,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
459,FS2,2009,winter,1644.4,144.3,15.4,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
460,FS2,2010,fall,1180.2,293.5,6.4,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
461,FS2,2010,spring,1502.7,7071.7,248.4,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
462,FS2,2010,summer,1502.7,7071.7,248.4,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
463,FS2,2010,winter,1180.2,293.5,6.4,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
464,FS2,2011,fall,2020.8,265.8,7.7,0.0,Fraser Spring 1.2,"CK-16, CK-17",fraser,spring,stream
