Title,YEAR,TIMESTEP,CHIN_H_MT_KM2,COHO_H_MT_KM2,CHUM_H_MT_KM2,SOCKEYE_H_MT_KM2,PINK_H_MT_KM2,CHIN_H_N,COHO_H_N,CHUM_H_N,SOCKEYE_H_N,PINK_H_N
Weight,1,1,1,1,1,1,1,1,1,1,1,1
Type,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Timestep,Interval,Interval,Interval,Interval,Interval,Interval,Interval,Interval,Interval,Interval,Interval,Interval
678,2005.0,660.0,0.0009869230769230769,0.0015453846153846154,0.0004376923076923077,0.00014615384615384615,1.153846153846154e-05,23240472.0,11301477.0,129467187.0,60464222.0,4896496.0
679,2005.0,661.0,0.0009869230769230769,0.0015453846153846154,0.0004376923076923077,0.00014615384615384615,1.153846153846154e-05,23240472.0,11301477.0,129467187.0,60464222.0,4896496.0
680,2005.0,662.0,0.0009869230769230769,0.0015453846153846154,0.0004376923076923077,0.00014615384615384615,1.153846153846154e-05,23240472.0,11301477.0,129467187.0,60464222.0,4896496.0
681,2005.0,663.0,0.0009869230769230769,0.0015453846153846154,0.0004376923076923077,0.00014615384615384615,1.153846153846154e-05,23240472.0,11301477.0,129467187.0,60464222.0,4896496.0
682,2005.0,664.0,0.0009869230769230769,0.0015453846153846154,0.0004376923076923077,0.00014615384615384615,1.153846153846154e-05,23240472.0,11301477.0,129467187.0,60464222.0,4896496.0
683,2005.0,665.0,0.0009869230769230769,0.0015453846153846154,0.0004376923076923077,0.00014615384615384615,1.153846153846154e-05,23240472.0,11301477.0,129467187.0,60464222.0,4896496.0
684,2005.0,666.0,0.0009869230769230769,0.0015453846153846154,0.0004376923076923077,0.00014615384615384615,1.153846153846154e-05,23240472.0,11301477.0,129467187.0,60464222.0,4896496.0
685,2005.0,667.0,0.0009869230769230769,0.0015453846153846154,0.0004376923076923077,0.00014615384615384615,1.153846153846154e-05,23240472.0,11301477.0,129467187.0,60464222.0,4896496.0
686,2005.0,668.0,0.0009869230769230769,0.0015453846153846154,0.0004376923076923077,0.00014615384615384615,1.153846153846154e-05,23240472.0,11301477.0,129467187.0,60464222.0,4896496.0
687,2005.0,669.0,0.0009869230769230769,0.0015453846153846154,0.0004376923076923077,0.00014615384615384615,1.153846153846154e-05,23240472.0,11301477.0,129467187.0,60464222.0,4896496.0
688,2005.0,670.0,0.0009869230769230769,0.0015453846153846154,0.0004376923076923077,0.00014615384615384615,1.153846153846154e-05,23240472.0,11301477.0,129467187.0,60464222.0,4896496.0
689,2005.0,671.0,0.0009869230769230769,0.0015453846153846154,0.0004376923076923077,0.00014615384615384615,1.153846153846154e-05,23240472.0,11301477.0,129467187.0,60464222.0,4896496.0
690,2005.0,672.0,0.0009869230769230769,0.0015453846153846154,0.0004376923076923077,0.00014615384615384615,1.153846153846154e-05,23240472.0,11301477.0,129467187.0,60464222.0,4896496.0
691,2006.0,672.0,0.00091,0.0011292307692307693,0.0003176923076923077,0.00015307692307692307,5.846153846153847e-05,21452685.0,8250871.0,99281446.0,60275409.0,27273442.0
692,2006.0,673.0,0.00091,0.0011292307692307693,0.0003176923076923077,0.00015307692307692307,5.846153846153847e-05,21452685.0,8250871.0,99281446.0,60275409.0,27273442.0
693,2006.0,674.0,0.00091,0.0011292307692307693,0.0003176923076923077,0.00015307692307692307,5.846153846153847e-05,21452685.0,8250871.0,99281446.0,60275409.0,27273442.0
694,2006.0,675.0,0.00091,0.0011292307692307693,0.0003176923076923077,0.00015307692307692307,5.846153846153847e-05,21452685.0,8250871.0,99281446.0,60275409.0,27273442.0
695,2006.0,676.0,0.00091,0.0011292307692307693,0.0003176923076923077,0.00015307692307692307,5.846153846153847e-05,21452685.0,8250871.0,99281446.0,60275409.0,27273442.0
696,2006.0,677.0,0.00091,0.0011292307692307693,0.0003176923076923077,0.00015307692307692307,5.846153846153847e-05,21452685.0,8250871.0,99281446.0,60275409.0,27273442.0
697,2006.0,678.0,0.00091,0.0011292307692307693,0.0003176923076923077,0.00015307692307692307,5.846153846153847e-05,21452685.0,8250871.0,99281446.0,60275409.0,27273442.0
698,2006.0,679.0,0.00091,0.0011292307692307693,0.0003176923076923077,0.00015307692307692307,5.846153846153847e-05,21452685.0,8250871.0,99281446.0,60275409.0,27273442.0
699,2006.0,680.0,0.00091,0.0011292307692307693,0.0003176923076923077,0.00015307692307692307,5.846153846153847e-05,21452685.0,8250871.0,99281446.0,60275409.0,27273442.0
700,2006.0,681.0,0.00091,0.0011292307692307693,0.0003176923076923077,0.00015307692307692307,5.846153846153847e-05,21452685.0,8250871.0,99281446.0,60275409.0,27273442.0
701,2006.0,682.0,0.00091,0.0011292307692307693,0.0003176923076923077,0.00015307692307692307,5.846153846153847e-05,21452685.0,8250871.0,99281446.0,60275409.0,27273442.0
702,2006.0,683.0,0.00091,0.0011292307692307693,0.0003176923076923077,0.00015307692307692307,5.846153846153847e-05,21452685.0,8250871.0,99281446.0,60275409.0,27273442.0
703,2006.0,684.0,0.00091,0.0011292307692307693,0.0003176923076923077,0.00015307692307692307,5.846153846153847e-05,21452685.0,8250871.0,99281446.0,60275409.0,27273442.0
704,2007.0,684.0,0.0009153846153846153,0.0009884615384615385,0.0004107692307692308,0.0001076923076923077,1.3846153846153847e-05,21566597.0,7224519.0,130950664.0,62701619.0,4282476.0
705,2007.0,685.0,0.0009153846153846153,0.0009884615384615385,0.0004107692307692308,0.0001076923076923077,1.3846153846153847e-05,21566597.0,7224519.0,130950664.0,62701619.0,4282476.0
706,2007.0,686.0,0.0009153846153846153,0.0009884615384615385,0.0004107692307692308,0.0001076923076923077,1.3846153846153847e-05,21566597.0,7224519.0,130950664.0,62701619.0,4282476.0
707,2007.0,687.0,0.0009153846153846153,0.0009884615384615385,0.0004107692307692308,0.0001076923076923077,1.3846153846153847e-05,21566597.0,7224519.0,130950664.0,62701619.0,4282476.0
708,2007.0,688.0,0.0009153846153846153,0.0009884615384615385,0.0004107692307692308,0.0001076923076923077,1.3846153846153847e-05,21566597.0,7224519.0,130950664.0,62701619.0,4282476.0
709,2007.0,689.0,0.0009153846153846153,0.0009884615384615385,0.0004107692307692308,0.0001076923076923077,1.3846153846153847e-05,21566597.0,7224519.0,130950664.0,62701619.0,4282476.0
710,2007.0,690.0,0.0009153846153846153,0.0009884615384615385,0.0004107692307692308,0.0001076923076923077,1.3846153846153847e-05,21566597.0,7224519.0,130950664.0,62701619.0,4282476.0
711,2007.0,691.0,0.0009153846153846153,0.0009884615384615385,0.0004107692307692308,0.0001076923076923077,1.3846153846153847e-05,21566597.0,7224519.0,130950664.0,62701619.0,4282476.0
712,2007.0,692.0,0.0009153846153846153,0.0009884615384615385,0.0004107692307692308,0.0001076923076923077,1.3846153846153847e-05,21566597.0,7224519.0,130950664.0,62701619.0,4282476.0
713,2007.0,693.0,0.0009153846153846153,0.0009884615384615385,0.0004107692307692308,0.0001076923076923077,1.3846153846153847e-05,21566597.0,7224519.0,130950664.0,62701619.0,4282476.0
714,2007.0,694.0,0.0009153846153846153,0.0009884615384615385,0.0004107692307692308,0.0001076923076923077,1.3846153846153847e-05,21566597.0,7224519.0,130950664.0,62701619.0,4282476.0
715,2007.0,695.0,0.0009153846153846153,0.0009884615384615385,0.0004107692307692308,0.0001076923076923077,1.3846153846153847e-05,21566597.0,7224519.0,130950664.0,62701619.0,4282476.0
716,2007.0,696.0,0.0009153846153846153,0.0009884615384615385,0.0004107692307692308,0.0001076923076923077,1.3846153846153847e-05,21566597.0,7224519.0,130950664.0,62701619.0,4282476.0
717,2008.0,696.0,0.0007976923076923077,0.001063076923076923,0.00026076923076923076,7.538461538461539e-05,0.00011307692307692308,18791229.0,7765059.0,80027843.0,38384511.0,17841422.0
718,2008.0,697.0,0.0007976923076923077,0.001063076923076923,0.00026076923076923076,7.538461538461539e-05,0.00011307692307692308,18791229.0,7765059.0,80027843.0,38384511.0,17841422.0
719,2008.0,698.0,0.0007976923076923077,0.001063076923076923,0.00026076923076923076,7.538461538461539e-05,0.00011307692307692308,18791229.0,7765059.0,80027843.0,38384511.0,17841422.0
720,2008.0,699.0,0.0007976923076923077,0.001063076923076923,0.00026076923076923076,7.538461538461539e-05,0.00011307692307692308,18791229.0,7765059.0,80027843.0,38384511.0,17841422.0
721,2008.0,700.0,0.0007976923076923077,0.001063076923076923,0.00026076923076923076,7.538461538461539e-05,0.00011307692307692308,18791229.0,7765059.0,80027843.0,38384511.0,17841422.0
722,2008.0,701.0,0.0007976923076923077,0.001063076923076923,0.00026076923076923076,7.538461538461539e-05,0.00011307692307692308,18791229.0,7765059.0,80027843.0,38384511.0,17841422.0
723,2008.0,702.0,0.0007976923076923077,0.001063076923076923,0.00026076923076923076,7.538461538461539e-05,0.00011307692307692308,18791229.0,7765059.0,80027843.0,38384511.0,17841422.0
724,2008.0,703.0,0.0007976923076923077,0.001063076923076923,0.00026076923076923076,7.538461538461539e-05,0.00011307692307692308,18791229.0,7765059.0,80027843.0,38384511.0,17841422.0
725,2008.0,704.0,0.0007976923076923077,0.001063076923076923,0.00026076923076923076,7.538461538461539e-05,0.00011307692307692308,18791229.0,7765059.0,80027843.0,38384511.0,17841422.0
726,2008.0,705.0,0.0007976923076923077,0.001063076923076923,0.00026076923076923076,7.538461538461539e-05,0.00011307692307692308,18791229.0,7765059.0,80027843.0,38384511.0,17841422.0
727,2008.0,706.0,0.0007976923076923077,0.001063076923076923,0.00026076923076923076,7.538461538461539e-05,0.00011307692307692308,18791229.0,7765059.0,80027843.0,38384511.0,17841422.0
728,2008.0,707.0,0.0007976923076923077,0.001063076923076923,0.00026076923076923076,7.538461538461539e-05,0.00011307692307692308,18791229.0,7765059.0,80027843.0,38384511.0,17841422.0
729,2008.0,708.0,0.0007976923076923077,0.001063076923076923,0.00026076923076923076,7.538461538461539e-05,0.00011307692307692308,18791229.0,7765059.0,80027843.0,38384511.0,17841422.0
730,2009.0,708.0,0.0007584615384615384,0.0011576923076923077,0.0001830769230769231,4.538461538461539e-05,2.4615384615384616e-05,17881678.0,8459117.0,46360294.0,11621597.0,7931350.0
731,2009.0,709.0,0.0007584615384615384,0.0011576923076923077,0.0001830769230769231,4.538461538461539e-05,2.4615384615384616e-05,17881678.0,8459117.0,46360294.0,11621597.0,7931350.0
732,2009.0,710.0,0.0007584615384615384,0.0011576923076923077,0.0001830769230769231,4.538461538461539e-05,2.4615384615384616e-05,17881678.0,8459117.0,46360294.0,11621597.0,7931350.0
733,2009.0,711.0,0.0007584615384615384,0.0011576923076923077,0.0001830769230769231,4.538461538461539e-05,2.4615384615384616e-05,17881678.0,8459117.0,46360294.0,11621597.0,7931350.0
734,2009.0,712.0,0.0007584615384615384,0.0011576923076923077,0.0001830769230769231,4.538461538461539e-05,2.4615384615384616e-05,17881678.0,8459117.0,46360294.0,11621597.0,7931350.0
735,2009.0,713.0,0.0007584615384615384,0.0011576923076923077,0.0001830769230769231,4.538461538461539e-05,2.4615384615384616e-05,17881678.0,8459117.0,46360294.0,11621597.0,7931350.0
736,2009.0,714.0,0.0007584615384615384,0.0011576923076923077,0.0001830769230769231,4.538461538461539e-05,2.4615384615384616e-05,17881678.0,8459117.0,46360294.0,11621597.0,7931350.0
737,2009.0,715.0,0.0007584615384615384,0.0011576923076923077,0.0001830769230769231,4.538461538461539e-05,2.4615384615384616e-05,17881678.0,8459117.0,46360294.0,11621597.0,7931350.0
738,2009.0,716.0,0.0007584615384615384,0.0011576923076923077,0.0001830769230769231,4.538461538461539e-05,2.4615384615384616e-05,17881678.0,8459117.0,46360294.0,11621597.0,7931350.0
739,2009.0,717.0,0.0007584615384615384,0.0011576923076923077,0.0001830769230769231,4.538461538461539e-05,2.4615384615384616e-05,17881678.0,8459117.0,46360294.0,11621597.0,7931350.0
740,2009.0,718.0,0.0007584615384615384,0.0011576923076923077,0.0001830769230769231,4.538461538461539e-05,2.4615384615384616e-05,17881678.0,8459117.0,46360294.0,11621597.0,7931350.0
741,2009.0,719.0,0.0007584615384615384,0.0011576923076923077,0.0001830769230769231,4.538461538461539e-05,2.4615384615384616e-05,17881678.0,8459117.0,46360294.0,11621597.0,7931350.0
742,2009.0,720.0,0.0007584615384615384,0.0011576923076923077,0.0001830769230769231,4.538461538461539e-05,2.4615384615384616e-05,17881678.0,8459117.0,46360294.0,11621597.0,7931350.0
743,2010.0,720.0,0.0008333333333333334,0.0015575,0.00017666666666666666,8e-05,4.916666666666667e-05,18104951.0,10516262.0,42451958.0,48620361.0,17247841.0
744,2010.0,721.0,0.0008333333333333334,0.0015575,0.00017666666666666666,8e-05,4.916666666666667e-05,18104951.0,10516262.0,42451958.0,48620361.0,17247841.0
745,2010.0,722.0,0.0008333333333333334,0.0015575,0.00017666666666666666,8e-05,4.916666666666667e-05,18104951.0,10516262.0,42451958.0,48620361.0,17247841.0
746,2010.0,723.0,0.0008333333333333334,0.0015575,0.00017666666666666666,8e-05,4.916666666666667e-05,18104951.0,10516262.0,42451958.0,48620361.0,17247841.0
747,2010.0,724.0,0.0008333333333333334,0.0015575,0.00017666666666666666,8e-05,4.916666666666667e-05,18104951.0,10516262.0,42451958.0,48620361.0,17247841.0
748,2010.0,725.0,0.0008333333333333334,0.0015575,0.00017666666666666666,8e-05,4.916666666666667e-05,18104951.0,10516262.0,42451958.0,48620361.0,17247841.0
749,2010.0,726.0,0.0008333333333333334,0.0015575,0.00017666666666666666,8e-05,4.916666666666667e-05,18104951.0,10516262.0,42451958.0,48620361.0,17247841.0
750,2010.0,727.0,0.0008333333333333334,0.0015575,0.00017666666666666666,8e-05,4.916666666666667e-05,18104951.0,10516262.0,42451958.0,48620361.0,17247841.0
751,2010.0,728.0,0.0008333333333333334,0.0015575,0.00017666666666666666,8e-05,4.916666666666667e-05,18104951.0,10516262.0,42451958.0,48620361.0,17247841.0
752,2010.0,729.0,0.0008333333333333334,0.0015575,0.00017666666666666666,8e-05,4.916666666666667e-05,18104951.0,10516262.0,42451958.0,48620361.0,17247841.0
753,2010.0,730.0,0.0008333333333333334,0.0015575,0.00017666666666666666,8e-05,4.916666666666667e-05,18104951.0,10516262.0,42451958.0,48620361.0,17247841.0
754,2010.0,731.0,0.0008333333333333334,0.0015575,0.00017666666666666666,8e-05,4.916666666666667e-05,18104951.0,10516262.0,42451958.0,48620361.0,17247841.0
755,2011.0,732.0,0.0006776923076923078,0.0014646153846153845,0.00014076923076923074,0.00012384615384615385,2.3076923076923076e-05,15941884.0,10698612.0,33431311.0,80587131.0,8047596.0
756,2011.0,733.0,0.0006776923076923078,0.0014646153846153845,0.00014076923076923074,0.00012384615384615385,2.3076923076923076e-05,15941884.0,10698612.0,33431311.0,80587131.0,8047596.0
757,2011.0,734.0,0.0006776923076923078,0.0014646153846153845,0.00014076923076923074,0.00012384615384615385,2.3076923076923076e-05,15941884.0,10698612.0,33431311.0,80587131.0,8047596.0
758,2011.0,735.0,0.0006776923076923078,0.0014646153846153845,0.00014076923076923074,0.00012384615384615385,2.3076923076923076e-05,15941884.0,10698612.0,33431311.0,80587131.0,8047596.0
759,2011.0,736.0,0.0006776923076923078,0.0014646153846153845,0.00014076923076923074,0.00012384615384615385,2.3076923076923076e-05,15941884.0,10698612.0,33431311.0,80587131.0,8047596.0
760,2011.0,737.0,0.0006776923076923078,0.0014646153846153845,0.00014076923076923074,0.00012384615384615385,2.3076923076923076e-05,15941884.0,10698612.0,33431311.0,80587131.0,8047596.0
761,2011.0,738.0,0.0006776923076923078,0.0014646153846153845,0.00014076923076923074,0.00012384615384615385,2.3076923076923076e-05,15941884.0,10698612.0,33431311.0,80587131.0,8047596.0
762,2011.0,739.0,0.0006776923076923078,0.0014646153846153845,0.00014076923076923074,0.00012384615384615385,2.3076923076923076e-05,15941884.0,10698612.0,33431311.0,80587131.0,8047596.0
763,2011.0,740.0,0.0006776923076923078,0.0014646153846153845,0.00014076923076923074,0.00012384615384615385,2.3076923076923076e-05,15941884.0,10698612.0,33431311.0,80587131.0,8047596.0
764,2011.0,741.0,0.0006776923076923078,0.0014646153846153845,0.00014076923076923074,0.00012384615384615385,2.3076923076923076e-05,15941884.0,10698612.0,33431311.0,80587131.0,8047596.0
765,2011.0,742.0,0.0006776923076923078,0.0014646153846153845,0.00014076923076923074,0.00012384615384615385,2.3076923076923076e-05,15941884.0,10698612.0,33431311.0,80587131.0,8047596.0
766,2011.0,743.0,0.0006776923076923078,0.0014646153846153845,0.00014076923076923074,0.00012384615384615385,2.3076923076923076e-05,15941884.0,10698612.0,33431311.0,80587131.0,8047596.0
767,2011.0,744.0,0.0006776923076923078,0.0014646153846153845,0.00014076923076923074,0.00012384615384615385,2.3076923076923076e-05,15941884.0,10698612.0,33431311.0,80587131.0,8047596.0
768,2012.0,744.0,0.0007538461538461538,0.00116,0.0002646153846153846,8.923076923076924e-05,3.538461538461539e-05,17743709.0,8485202.0,80149027.0,49655308.0,15332075.0
769,2012.0,745.0,0.0007538461538461538,0.00116,0.0002646153846153846,8.923076923076924e-05,3.538461538461539e-05,17743709.0,8485202.0,80149027.0,49655308.0,15332075.0
770,2012.0,746.0,0.0007538461538461538,0.00116,0.0002646153846153846,8.923076923076924e-05,3.538461538461539e-05,17743709.0,8485202.0,80149027.0,49655308.0,15332075.0
771,2012.0,747.0,0.0007538461538461538,0.00116,0.0002646153846153846,8.923076923076924e-05,3.538461538461539e-05,17743709.0,8485202.0,80149027.0,49655308.0,15332075.0
772,2012.0,748.0,0.0007538461538461538,0.00116,0.0002646153846153846,8.923076923076924e-05,3.538461538461539e-05,17743709.0,8485202.0,80149027.0,49655308.0,15332075.0
773,2012.0,749.0,0.0007538461538461538,0.00116,0.0002646153846153846,8.923076923076924e-05,3.538461538461539e-05,17743709.0,8485202.0,80149027.0,49655308.0,15332075.0
774,2012.0,750.0,0.0007538461538461538,0.00116,0.0002646153846153846,8.923076923076924e-05,3.538461538461539e-05,17743709.0,8485202.0,80149027.0,49655308.0,15332075.0
775,2012.0,751.0,0.0007538461538461538,0.00116,0.0002646153846153846,8.923076923076924e-05,3.538461538461539e-05,17743709.0,8485202.0,80149027.0,49655308.0,15332075.0
776,2012.0,752.0,0.0007538461538461538,0.00116,0.0002646153846153846,8.923076923076924e-05,3.538461538461539e-05,17743709.0,8485202.0,80149027.0,49655308.0,15332075.0
777,2012.0,753.0,0.0007538461538461538,0.00116,0.0002646153846153846,8.923076923076924e-05,3.538461538461539e-05,17743709.0,8485202.0,80149027.0,49655308.0,15332075.0
778,2012.0,754.0,0.0007538461538461538,0.00116,0.0002646153846153846,8.923076923076924e-05,3.538461538461539e-05,17743709.0,8485202.0,80149027.0,49655308.0,15332075.0
779,2012.0,755.0,0.0007538461538461538,0.00116,0.0002646153846153846,8.923076923076924e-05,3.538461538461539e-05,17743709.0,8485202.0,80149027.0,49655308.0,15332075.0
780,2012.0,756.0,0.0007538461538461538,0.00116,0.0002646153846153846,8.923076923076924e-05,3.538461538461539e-05,17743709.0,8485202.0,80149027.0,49655308.0,15332075.0
781,2013.0,756.0,0.0006107692307692307,0.001003846153846154,0.00032153846153846154,5.0769230769230766e-05,1.9999999999999998e-05,14362679.0,7337355.0,83666186.0,14303911.0,7510343.0
782,2013.0,757.0,0.0006107692307692307,0.001003846153846154,0.00032153846153846154,5.0769230769230766e-05,1.9999999999999998e-05,14362679.0,7337355.0,83666186.0,14303911.0,7510343.0
783,2013.0,758.0,0.0006107692307692307,0.001003846153846154,0.00032153846153846154,5.0769230769230766e-05,1.9999999999999998e-05,14362679.0,7337355.0,83666186.0,14303911.0,7510343.0
784,2013.0,759.0,0.0006107692307692307,0.001003846153846154,0.00032153846153846154,5.0769230769230766e-05,1.9999999999999998e-05,14362679.0,7337355.0,83666186.0,14303911.0,7510343.0
785,2013.0,760.0,0.0006107692307692307,0.001003846153846154,0.00032153846153846154,5.0769230769230766e-05,1.9999999999999998e-05,14362679.0,7337355.0,83666186.0,14303911.0,7510343.0
786,2013.0,761.0,0.0006107692307692307,0.001003846153846154,0.00032153846153846154,5.0769230769230766e-05,1.9999999999999998e-05,14362679.0,7337355.0,83666186.0,14303911.0,7510343.0
787,2013.0,762.0,0.0006107692307692307,0.001003846153846154,0.00032153846153846154,5.0769230769230766e-05,1.9999999999999998e-05,14362679.0,7337355.0,83666186.0,14303911.0,7510343.0
788,2013.0,763.0,0.0006107692307692307,0.001003846153846154,0.00032153846153846154,5.0769230769230766e-05,1.9999999999999998e-05,14362679.0,7337355.0,83666186.0,14303911.0,7510343.0
789,2013.0,764.0,0.0006107692307692307,0.001003846153846154,0.00032153846153846154,5.0769230769230766e-05,1.9999999999999998e-05,14362679.0,7337355.0,83666186.0,14303911.0,7510343.0
790,2013.0,765.0,0.0006107692307692307,0.001003846153846154,0.00032153846153846154,5.0769230769230766e-05,1.9999999999999998e-05,14362679.0,7337355.0,83666186.0,14303911.0,7510343.0
791,2013.0,766.0,0.0006107692307692307,0.001003846153846154,0.00032153846153846154,5.0769230769230766e-05,1.9999999999999998e-05,14362679.0,7337355.0,83666186.0,14303911.0,7510343.0
792,2013.0,767.0,0.0006107692307692307,0.001003846153846154,0.00032153846153846154,5.0769230769230766e-05,1.9999999999999998e-05,14362679.0,7337355.0,83666186.0,14303911.0,7510343.0
793,2013.0,768.0,0.0006107692307692307,0.001003846153846154,0.00032153846153846154,5.0769230769230766e-05,1.9999999999999998e-05,14362679.0,7337355.0,83666186.0,14303911.0,7510343.0
794,2014.0,768.0,0.0004861538461538462,0.0010092307692307692,0.0002815384615384615,7.692307692307693e-05,3.538461538461539e-05,11426698.0,7384264.0,62590807.0,49205185.0,15924986.0
795,2014.0,769.0,0.0004861538461538462,0.0010092307692307692,0.0002815384615384615,7.692307692307693e-05,3.538461538461539e-05,11426698.0,7384264.0,62590807.0,49205185.0,15924986.0
796,2014.0,770.0,0.0004861538461538462,0.0010092307692307692,0.0002815384615384615,7.692307692307693e-05,3.538461538461539e-05,11426698.0,7384264.0,62590807.0,49205185.0,15924986.0
797,2014.0,771.0,0.0004861538461538462,0.0010092307692307692,0.0002815384615384615,7.692307692307693e-05,3.538461538461539e-05,11426698.0,7384264.0,62590807.0,49205185.0,15924986.0
798,2014.0,772.0,0.0004861538461538462,0.0010092307692307692,0.0002815384615384615,7.692307692307693e-05,3.538461538461539e-05,11426698.0,7384264.0,62590807.0,49205185.0,15924986.0
799,2014.0,773.0,0.0004861538461538462,0.0010092307692307692,0.0002815384615384615,7.692307692307693e-05,3.538461538461539e-05,11426698.0,7384264.0,62590807.0,49205185.0,15924986.0
800,2014.0,774.0,0.0004861538461538462,0.0010092307692307692,0.0002815384615384615,7.692307692307693e-05,3.538461538461539e-05,11426698.0,7384264.0,62590807.0,49205185.0,15924986.0
801,2014.0,775.0,0.0004861538461538462,0.0010092307692307692,0.0002815384615384615,7.692307692307693e-05,3.538461538461539e-05,11426698.0,7384264.0,62590807.0,49205185.0,15924986.0
802,2014.0,776.0,0.0004861538461538462,0.0010092307692307692,0.0002815384615384615,7.692307692307693e-05,3.538461538461539e-05,11426698.0,7384264.0,62590807.0,49205185.0,15924986.0
803,2014.0,777.0,0.0004861538461538462,0.0010092307692307692,0.0002815384615384615,7.692307692307693e-05,3.538461538461539e-05,11426698.0,7384264.0,62590807.0,49205185.0,15924986.0
804,2014.0,778.0,0.0004861538461538462,0.0010092307692307692,0.0002815384615384615,7.692307692307693e-05,3.538461538461539e-05,11426698.0,7384264.0,62590807.0,49205185.0,15924986.0
805,2014.0,779.0,0.0004861538461538462,0.0010092307692307692,0.0002815384615384615,7.692307692307693e-05,3.538461538461539e-05,11426698.0,7384264.0,62590807.0,49205185.0,15924986.0
806,2014.0,780.0,0.0004861538461538462,0.0010092307692307692,0.0002815384615384615,7.692307692307693e-05,3.538461538461539e-05,11426698.0,7384264.0,62590807.0,49205185.0,15924986.0
807,2015.0,780.0,0.0006374999999999999,0.0008700000000000001,0.00018999999999999998,8.25e-05,1.1666666666666668e-05,13835594.0,5873260.0,29214966.0,45899889.0,5384232.0
808,2015.0,781.0,0.0006374999999999999,0.0008700000000000001,0.00018999999999999998,8.25e-05,1.1666666666666668e-05,13835594.0,5873260.0,29214966.0,45899889.0,5384232.0
809,2015.0,782.0,0.0006374999999999999,0.0008700000000000001,0.00018999999999999998,8.25e-05,1.1666666666666668e-05,13835594.0,5873260.0,29214966.0,45899889.0,5384232.0
810,2015.0,783.0,0.0006374999999999999,0.0008700000000000001,0.00018999999999999998,8.25e-05,1.1666666666666668e-05,13835594.0,5873260.0,29214966.0,45899889.0,5384232.0
811,2015.0,784.0,0.0006374999999999999,0.0008700000000000001,0.00018999999999999998,8.25e-05,1.1666666666666668e-05,13835594.0,5873260.0,29214966.0,45899889.0,5384232.0
812,2015.0,785.0,0.0006374999999999999,0.0008700000000000001,0.00018999999999999998,8.25e-05,1.1666666666666668e-05,13835594.0,5873260.0,29214966.0,45899889.0,5384232.0
813,2015.0,786.0,0.0006374999999999999,0.0008700000000000001,0.00018999999999999998,8.25e-05,1.1666666666666668e-05,13835594.0,5873260.0,29214966.0,45899889.0,5384232.0
814,2015.0,787.0,0.0006374999999999999,0.0008700000000000001,0.00018999999999999998,8.25e-05,1.1666666666666668e-05,13835594.0,5873260.0,29214966.0,45899889.0,5384232.0
815,2015.0,788.0,0.0006374999999999999,0.0008700000000000001,0.00018999999999999998,8.25e-05,1.1666666666666668e-05,13835594.0,5873260.0,29214966.0,45899889.0,5384232.0
816,2015.0,789.0,0.0006374999999999999,0.0008700000000000001,0.00018999999999999998,8.25e-05,1.1666666666666668e-05,13835594.0,5873260.0,29214966.0,45899889.0,5384232.0
817,2015.0,790.0,0.0006374999999999999,0.0008700000000000001,0.00018999999999999998,8.25e-05,1.1666666666666668e-05,13835594.0,5873260.0,29214966.0,45899889.0,5384232.0
818,2015.0,791.0,0.0006374999999999999,0.0008700000000000001,0.00018999999999999998,8.25e-05,1.1666666666666668e-05,13835594.0,5873260.0,29214966.0,45899889.0,5384232.0
819,2016.0,792.0,0.00033249999999999995,0.00023083333333333332,0.00011250000000000001,2.0833333333333333e-05,8.333333333333334e-06,7210428.0,1556997.0,27182746.0,3589268.0,3433220.0
820,2016.0,793.0,0.00033249999999999995,0.00023083333333333332,0.00011250000000000001,2.0833333333333333e-05,8.333333333333334e-06,7210428.0,1556997.0,27182746.0,3589268.0,3433220.0
821,2016.0,794.0,0.00033249999999999995,0.00023083333333333332,0.00011250000000000001,2.0833333333333333e-05,8.333333333333334e-06,7210428.0,1556997.0,27182746.0,3589268.0,3433220.0
822,2016.0,795.0,0.00033249999999999995,0.00023083333333333332,0.00011250000000000001,2.0833333333333333e-05,8.333333333333334e-06,7210428.0,1556997.0,27182746.0,3589268.0,3433220.0
823,2016.0,796.0,0.00033249999999999995,0.00023083333333333332,0.00011250000000000001,2.0833333333333333e-05,8.333333333333334e-06,7210428.0,1556997.0,27182746.0,3589268.0,3433220.0
824,2016.0,797.0,0.00033249999999999995,0.00023083333333333332,0.00011250000000000001,2.0833333333333333e-05,8.333333333333334e-06,7210428.0,1556997.0,27182746.0,3589268.0,3433220.0
825,2016.0,798.0,0.00033249999999999995,0.00023083333333333332,0.00011250000000000001,2.0833333333333333e-05,8.333333333333334e-06,7210428.0,1556997.0,27182746.0,3589268.0,3433220.0
826,2016.0,799.0,0.00033249999999999995,0.00023083333333333332,0.00011250000000000001,2.0833333333333333e-05,8.333333333333334e-06,7210428.0,1556997.0,27182746.0,3589268.0,3433220.0
827,2016.0,800.0,0.00033249999999999995,0.00023083333333333332,0.00011250000000000001,2.0833333333333333e-05,8.333333333333334e-06,7210428.0,1556997.0,27182746.0,3589268.0,3433220.0
828,2016.0,801.0,0.00033249999999999995,0.00023083333333333332,0.00011250000000000001,2.0833333333333333e-05,8.333333333333334e-06,7210428.0,1556997.0,27182746.0,3589268.0,3433220.0
