,YEAR_,TIMESTEP_,CHIN_H_MT_,COHO_H_MT_,CHUM_H_MT_,SOCKEYE_H_MT_,PINK_H_MT_,CHIN_H_N_,COHO_H_N_,CHUM_H_N_,SOCKEYE_H_N_,PINK_H_N_
755,2011.0,732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,2011.0,733.0,0.0,1e-05,1e-05,0.0,0.0,0.0,2000.0,16224.0,0.0,0.0
757,2011.0,734.0,4e-05,0.0,2e-05,0.0,1e-05,62945.0,0.0,46173.0,0.0,230000.0
758,2011.0,735.0,5e-05,0.00056,3e-05,2e-05,4e-05,73612.0,310303.0,410992.0,42794.0,1483000.0
759,2011.0,736.0,0.00127,0.00096,0.00148,0.00068,0.00012,2307017.0,538657.0,27619419.0,42030000.0,4904768.0
760,2011.0,737.0,0.00598,0.01424,0.00026,0.00064,0.00013,10858849.0,8024777.0,4322967.0,36727270.0,1429828.0
761,2011.0,738.0,0.00131,0.00255,1e-05,5e-05,0.0,2368914.0,1432885.0,77370.0,586356.0,0.0
762,2011.0,739.0,8e-05,0.00063,0.0,2e-05,0.0,139700.0,349600.0,0.0,154799.0,0.0
763,2011.0,740.0,6e-05,2e-05,0.0,0.00014,0.0,105227.0,6000.0,0.0,902713.0,0.0
764,2011.0,741.0,0.0,2e-05,0.0,0.0,0.0,0.0,9542.0,0.0,0.0,0.0
765,2011.0,742.0,0.0,5e-05,0.0,6e-05,0.0,0.0,24848.0,0.0,143199.0,0.0
766,2011.0,743.0,2e-05,0.0,0.0,0.0,0.0,25620.0,0.0,0.0,0.0,0.0
767,2011.0,744.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,938166.0,0.0,0.0
768,2012.0,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,2012.0,745.0,0.0,4e-05,0.0,0.0,1e-05,0.0,17750.0,0.0,0.0,17500.0
770,2012.0,746.0,1e-05,1e-05,1e-05,0.0,1e-05,13481.0,5000.0,80000.0,0.0,144800.0
771,2012.0,747.0,0.0,0.00015,3e-05,0.0,6e-05,0.0,84494.0,863438.0,0.0,2670347.0
772,2012.0,748.0,0.00133,0.00148,0.00248,0.00058,0.00029,2407872.0,834217.0,67635921.0,37742174.0,11395326.0
773,2012.0,749.0,0.00636,0.00995,0.0009,0.0003,8e-05,11556145.0,5606407.0,11049368.0,9473307.0,1099099.0
774,2012.0,750.0,0.00188,0.00268,1e-05,0.00011,1e-05,3403474.0,1510581.0,20300.0,1301067.0,5003.0
775,2012.0,751.0,3e-05,0.0007,0.0,2e-05,0.0,44333.0,390570.0,0.0,203367.0,0.0
776,2012.0,752.0,6e-05,1e-05,0.0,6e-05,0.0,102988.0,4198.0,0.0,583565.0,0.0
777,2012.0,753.0,0.0,3e-05,0.0,3e-05,0.0,0.0,15554.0,0.0,202000.0,0.0
778,2012.0,754.0,2e-05,3e-05,0.0,6e-05,0.0,18283.0,16431.0,0.0,149828.0,0.0
779,2012.0,755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,2012.0,756.0,0.00011,0.0,1e-05,0.0,0.0,197133.0,0.0,500000.0,0.0,0.0
781,2013.0,756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,2013.0,757.0,0.0,1e-05,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0
783,2013.0,758.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,2246577.0
784,2013.0,759.0,0.00033,8e-05,0.00129,1e-05,0.00014,589030.0,40284.0,35366552.0,434000.0,4415550.0
785,2013.0,760.0,0.00059,0.00068,0.00232,0.00018,8e-05,1070170.0,381185.0,43995980.0,11145770.0,848216.0
786,2013.0,761.0,0.00592,0.01111,0.00055,0.0001,0.0,10753044.0,6258154.0,4124298.0,49438.0,0.0
787,2013.0,762.0,0.0009,0.00103,1e-05,0.00012,0.0,1619556.0,580236.0,25991.0,1069138.0,0.0
788,2013.0,763.0,8e-05,0.0001,0.0,5e-05,0.0,137166.0,54066.0,0.0,355714.0,0.0
789,2013.0,764.0,0.0,0.0,0.0,8e-05,0.0,0.0,0.0,0.0,699930.0,0.0
790,2013.0,765.0,0.0,0.0,0.0,6e-05,0.0,0.0,0.0,0.0,398767.0,0.0
791,2013.0,766.0,0.0,3e-05,0.0,6e-05,0.0,0.0,13430.0,0.0,151154.0,0.0
792,2013.0,767.0,8e-05,1e-05,0.0,0.0,0.0,134056.0,5000.0,0.0,0.0,0.0
793,2013.0,768.0,4e-05,0.0,1e-05,0.0,0.0,59657.0,0.0,153365.0,0.0,0.0
794,2014.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,2014.0,769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,2014.0,770.0,0.0,1e-05,0.0,0.0,1e-05,0.0,3450.0,0.0,0.0,108547.0
797,2014.0,771.0,1e-05,0.00052,0.0012,0.0,0.00012,14188.0,288280.0,32183834.0,0.0,3166242.0
798,2014.0,772.0,0.00032,0.00117,0.00215,0.00064,0.00033,575427.0,659324.0,28079041.0,44830000.0,12650197.0
799,2014.0,773.0,0.00552,0.00912,0.00029,0.00016,0.0,10027385.0,5139206.0,2154385.0,3187329.0,0.0
800,2014.0,774.0,0.00036,0.00215,2e-05,8e-05,0.0,637394.0,1211664.0,173547.0,729702.0,0.0
801,2014.0,775.0,1e-05,0.00014,0.0,0.0,0.0,18000.0,77340.0,0.0,0.0,0.0
802,2014.0,776.0,0.0,0.0,0.0,3e-05,0.0,0.0,0.0,0.0,172083.0,0.0
803,2014.0,777.0,0.0,0.0,0.0,6e-05,0.0,0.0,0.0,0.0,231372.0,0.0
804,2014.0,778.0,0.0,1e-05,0.0,3e-05,0.0,0.0,5000.0,0.0,54699.0,0.0
805,2014.0,779.0,2e-05,0.0,0.0,0.0,0.0,26945.0,0.0,0.0,0.0,0.0
806,2014.0,780.0,8e-05,0.0,0.0,0.0,0.0,127359.0,0.0,0.0,0.0,0.0
807,2015.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,2015.0,781.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,561359.0,0.0,0.0
809,2015.0,782.0,7e-05,0.0,0.0,0.0,0.0,114512.0,0.0,0.0,0.0,0.0
810,2015.0,783.0,0.00012,0.00049,0.00046,0.0003,9e-05,200791.0,270714.0,12171178.0,19780759.0,4774776.0
811,2015.0,784.0,0.00118,0.0011,0.00178,0.0,5e-05,2135928.0,619663.0,16324973.0,0.0,609456.0
812,2015.0,785.0,0.00571,0.00776,2e-05,0.00032,0.0,10374397.0,4370040.0,157346.0,24543668.0,0.0
813,2015.0,786.0,0.00055,0.00109,1e-05,9e-05,0.0,983910.0,612843.0,110.0,569579.0,0.0
814,2015.0,787.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,273179.0,0.0
815,2015.0,788.0,0.0,0.0,0.0,0.00015,0.0,0.0,0.0,0.0,414759.0,0.0
816,2015.0,789.0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,265708.0,0.0
817,2015.0,790.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,52237.0,0.0
818,2015.0,791.0,2e-05,0.0,0.0,0.0,0.0,26056.0,0.0,0.0,0.0,0.0
819,2016.0,792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,2016.0,793.0,1e-05,0.0,0.0,0.0,0.0,3911.0,0.0,0.0,0.0,0.0
821,2016.0,794.0,4e-05,0.0,0.0,0.0,5e-05,71511.0,0.0,0.0,0.0,2453220.0
822,2016.0,795.0,0.0,0.0,0.00011,8e-05,5e-05,0.0,0.0,2320000.0,1730000.0,980000.0
823,2016.0,796.0,0.00041,0.0,0.00124,5e-05,0.0,736798.0,0.0,24862746.0,26918.0,0.0
824,2016.0,797.0,0.00346,0.0022,0.0,6e-05,0.0,6286849.0,1236718.0,0.0,1320911.0,0.0
825,2016.0,798.0,7e-05,0.00057,0.0,6e-05,0.0,111359.0,320279.0,0.0,511439.0,0.0
826,2016.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,2016.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,2016.0,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,2016.0,802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,2016.0,803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,2017.0,804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,2017.0,805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,2017.0,806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,2017.0,807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,2017.0,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,2017.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,2017.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,2017.0,811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,2017.0,812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,2017.0,813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,2017.0,814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,2017.0,815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,2018.0,816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,2018.0,817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,2018.0,818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,2018.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,2018.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,2018.0,821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,2018.0,822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,2018.0,823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,2018.0,824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,2018.0,825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,2018.0,826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,2018.0,827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,2019.0,828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,2019.0,829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,2019.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,2019.0,831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,2019.0,832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,2019.0,833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,2019.0,834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,2019.0,835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,2019.0,836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,2019.0,837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,2019.0,838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,2019.0,839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
